tau,r,phi,t
8.0999918963e-02,1.2279506632e+00,0.0000000000e+00,3.8957170481e-01
8.1999917962e-02,1.2270480765e+00,0.0000000000e+00,3.9496732122e-01
8.2999916961e-02,1.2261451578e+00,0.0000000000e+00,4.0038044965e-01
8.3999915961e-02,1.2252419064e+00,0.0000000000e+00,4.0581123673e-01
8.4999914960e-02,1.2243383220e+00,0.0000000000e+00,4.1125983093e-01
8.5999913960e-02,1.2234344040e+00,0.0000000000e+00,4.1672638261e-01
8.6999912959e-02,1.2225301520e+00,0.0000000000e+00,4.2221104404e-01
8.7999911959e-02,1.2216255655e+00,0.0000000000e+00,4.2771396946e-01
8.8999910958e-02,1.2207206439e+00,0.0000000000e+00,4.3323531508e-01
8.9999909958e-02,1.2198153867e+00,0.0000000000e+00,4.3877523913e-01
9.0999908957e-02,1.2189097936e+00,0.0000000000e+00,4.4433390190e-01
9.1999907957e-02,1.2180038639e+00,0.0000000000e+00,4.4991146577e-01
9.2999906956e-02,1.2170975971e+00,0.0000000000e+00,4.5550809524e-01
9.3999905956e-02,1.2161909929e+00,0.0000000000e+00,4.6112395698e-01
9.4999904955e-02,1.2152840506e+00,0.0000000000e+00,4.6675921986e-01
9.5999903955e-02,1.2143767697e+00,0.0000000000e+00,4.7241405499e-01
9.6999902954e-02,1.2134691498e+00,0.0000000000e+00,4.7808863576e-01
9.7999901954e-02,1.2125611904e+00,0.0000000000e+00,4.8378313789e-01
9.8999900953e-02,1.2116528909e+00,0.0000000000e+00,4.8949773943e-01
9.9999899953e-02,1.2107442508e+00,0.0000000000e+00,4.9523262089e-01
1.0099989895e-01,1.2098352696e+00,0.0000000000e+00,5.0098796519e-01
1.0199989795e-01,1.2089259468e+00,0.0000000000e+00,5.0676395774e-01
1.0299989695e-01,1.2080162820e+00,0.0000000000e+00,5.1256078652e-01
1.0399989595e-01,1.2071062744e+00,0.0000000000e+00,5.1837864207e-01
1.0499989495e-01,1.2061959238e+00,0.0000000000e+00,5.2421771758e-01
1.0599989395e-01,1.2052852295e+00,0.0000000000e+00,5.3007820890e-01
1.0699989295e-01,1.2043741910e+00,0.0000000000e+00,5.3596031464e-01
1.0799989195e-01,1.2034628077e+00,0.0000000000e+00,5.4186423617e-01
1.0899989095e-01,1.2025510793e+00,0.0000000000e+00,5.4779017771e-01
1.0999988995e-01,1.2016390051e+00,0.0000000000e+00,5.5373834637e-01
1.1099988895e-01,1.2007265847e+00,0.0000000000e+00,5.5970895218e-01
1.1199988795e-01,1.1998138174e+00,0.0000000000e+00,5.6570220820e-01
1.1299988695e-01,1.1989007028e+00,0.0000000000e+00,5.7171833052e-01
1.1399988595e-01,1.1979872403e+00,0.0000000000e+00,5.7775753838e-01
1.1499988494e-01,1.1970734295e+00,0.0000000000e+00,5.8382005417e-01
1.1599988394e-01,1.1961592697e+00,0.0000000000e+00,5.8990610352e-01
1.1699988294e-01,1.1952447605e+00,0.0000000000e+00,5.9601591536e-01
1.1799988194e-01,1.1943299013e+00,0.0000000000e+00,6.0214972201e-01
1.1899988094e-01,1.1934146916e+00,0.0000000000e+00,6.0830775918e-01
1.1999987994e-01,1.1924991308e+00,0.0000000000e+00,6.1449026612e-01
1.2099987894e-01,1.1915832184e+00,0.0000000000e+00,6.2069748563e-01
1.2199987794e-01,1.1906669538e+00,0.0000000000e+00,6.2692966416e-01
1.2299987694e-01,1.1897503366e+00,0.0000000000e+00,6.3318705185e-01
1.2399987594e-01,1.1888333661e+00,0.0000000000e+00,6.3946990266e-01
1.2499987494e-01,1.1879160419e+00,0.0000000000e+00,6.4577847441e-01
1.2599987394e-01,1.1869983633e+00,0.0000000000e+00,6.5211302884e-01
1.2699987294e-01,1.1860803299e+00,0.0000000000e+00,6.5847383176e-01
1.2799987194e-01,1.1851619410e+00,0.0000000000e+00,6.6486115305e-01
1.2899987094e-01,1.1842431962e+00,0.0000000000e+00,6.7127526680e-01
1.2999986994e-01,1.1833240949e+00,0.0000000000e+00,6.7771645138e-01
1.3099986894e-01,1.1824046365e+00,0.0000000000e+00,6.8418498953e-01
1.3199986794e-01,1.1814848204e+00,0.0000000000e+00,6.9068116847e-01
1.3299986694e-01,1.1805646462e+00,0.0000000000e+00,6.9720527995e-01
1.3399986593e-01,1.1796441132e+00,0.0000000000e+00,7.0375762039e-01
1.3499986493e-01,1.1787232209e+00,0.0000000000e+00,7.1033849096e-01
1.3599986393e-01,1.1778019687e+00,0.0000000000e+00,7.1694819770e-01
1.3699986293e-01,1.1768803561e+00,0.0000000000e+00,7.2358705159e-01
1.3799986193e-01,1.1759583825e+00,0.0000000000e+00,7.3025536870e-01
1.3899986093e-01,1.1750360474e+00,0.0000000000e+00,7.3695347026e-01
1.3999985993e-01,1.1741133501e+00,0.0000000000e+00,7.4368168281e-01
1.4099985893e-01,1.1731902901e+00,0.0000000000e+00,7.5044033830e-01
1.4199985793e-01,1.1722668668e+00,0.0000000000e+00,7.5722977420e-01
1.4299985693e-01,1.1713430797e+00,0.0000000000e+00,7.6405033366e-01
1.4399985593e-01,1.1704189281e+00,0.0000000000e+00,7.7090236557e-01
1.4499985493e-01,1.1694944116e+00,0.0000000000e+00,7.7778622478e-01
1.4599985393e-01,1.1685695295e+00,0.0000000000e+00,7.8470227215e-01
1.4699985293e-01,1.1676442813e+00,0.0000000000e+00,7.9165087475e-01
1.4799985193e-01,1.1667186663e+00,0.0000000000e+00,7.9863240597e-01
1.4899985093e-01,1.1657926840e+00,0.0000000000e+00,8.0564724567e-01
1.4999984993e-01,1.1648663338e+00,0.0000000000e+00,8.1269578033e-01
1.5099984893e-01,1.1639396151e+00,0.0000000000e+00,8.1977840323e-01
1.5199984793e-01,1.1630125274e+00,0.0000000000e+00,8.2689551456e-01
1.5299984692e-01,1.1620850700e+00,0.0000000000e+00,8.3404752164e-01
1.5399984592e-01,1.1611572423e+00,0.0000000000e+00,8.4123483906e-01
1.5499984492e-01,1.1602290438e+00,0.0000000000e+00,8.4845788883e-01
1.5599984392e-01,1.1593004739e+00,0.0000000000e+00,8.5571710061e-01
1.5699984292e-01,1.1583715319e+00,0.0000000000e+00,8.6301291188e-01
1.5799984192e-01,1.1574422173e+00,0.0000000000e+00,8.7034576809e-01
1.5899984092e-01,1.1565125295e+00,0.0000000000e+00,8.7771612291e-01
1.5999983992e-01,1.1555824679e+00,0.0000000000e+00,8.8512443841e-01
1.6099983892e-01,1.1546520318e+00,0.0000000000e+00,8.9257118525e-01
1.6199983792e-01,1.1537212208e+00,0.0000000000e+00,9.0005684295e-01
1.6299983692e-01,1.1527900340e+00,0.0000000000e+00,9.0758190005e-01
1.6399983592e-01,1.1518584711e+00,0.0000000000e+00,9.1514685436e-01
1.6499983492e-01,1.1509265312e+00,0.0000000000e+00,9.2275221322e-01
1.6599983392e-01,1.1499942139e+00,0.0000000000e+00,9.3039849372e-01
1.6699983292e-01,1.1490615186e+00,0.0000000000e+00,9.3808622295e-01
1.6799983192e-01,1.1481284445e+00,0.0000000000e+00,9.4581593827e-01
1.6899983092e-01,1.1471949912e+00,0.0000000000e+00,9.5358818759e-01
1.6999982992e-01,1.1462611579e+00,0.0000000000e+00,9.6140352962e-01
1.7099982892e-01,1.1453269441e+00,0.0000000000e+00,9.6926253416e-01
1.7199982791e-01,1.1443923491e+00,0.0000000000e+00,9.7716578243e-01
1.7299982691e-01,1.1434573723e+00,0.0000000000e+00,9.8511386733e-01
1.7399982591e-01,1.1425220132e+00,0.0000000000e+00,9.9310739379e-01
1.7499982491e-01,1.1415862709e+00,0.0000000000e+00,1.0011469791e+00
1.7599982391e-01,1.1406501451e+00,0.0000000000e+00,1.0092332532e+00
1.7699982291e-01,1.1397136349e+00,0.0000000000e+00,1.0173668590e+00
1.7799982191e-01,1.1387767398e+00,0.0000000000e+00,1.0255484530e+00
1.7899982091e-01,1.1378394591e+00,0.0000000000e+00,1.0337787053e+00
1.7999981991e-01,1.1369017923e+00,0.0000000000e+00,1.0420583003e+00
1.8099981891e-01,1.1359637386e+00,0.0000000000e+00,1.0503879367e+00
1.8199981791e-01,1.1350252974e+00,0.0000000000e+00,1.0587683284e+00
1.8299981691e-01,1.1340864682e+00,0.0000000000e+00,1.0672002048e+00
1.8399981591e-01,1.1331472501e+00,0.0000000000e+00,1.0756843108e+00
1.8499981491e-01,1.1322076427e+00,0.0000000000e+00,1.0842214080e+00
1.8599981391e-01,1.1312676452e+00,0.0000000000e+00,1.0928122744e+00
1.8699981291e-01,1.1303272570e+00,0.0000000000e+00,1.1014577057e+00
1.8799981191e-01,1.1293864775e+00,0.0000000000e+00,1.1101585152e+00
1.8899981091e-01,1.1284453060e+00,0.0000000000e+00,1.1189155345e+00
1.8999980991e-01,1.1275037418e+00,0.0000000000e+00,1.1277296142e+00
1.9099980890e-01,1.1265617844e+00,0.0000000000e+00,1.1366016243e+00
1.9199980790e-01,1.1256194329e+00,0.0000000000e+00,1.1455324550e+00
1.9299980690e-01,1.1246766868e+00,0.0000000000e+00,1.1545230170e+00
1.9399980590e-01,1.1237335455e+00,0.0000000000e+00,1.1635742427e+00
1.9499980490e-01,1.1227900082e+00,0.0000000000e+00,1.1726870861e+00
1.9599980390e-01,1.1218460742e+00,0.0000000000e+00,1.1818625241e+00
1.9699980290e-01,1.1209017430e+00,0.0000000000e+00,1.1911015572e+00
1.9799980190e-01,1.1199570139e+00,0.0000000000e+00,1.2004052099e+00
1.9899980090e-01,1.1190118861e+00,0.0000000000e+00,1.2097745318e+00
1.9999979990e-01,1.1180663590e+00,0.0000000000e+00,1.2192105981e+00
2.0099979890e-01,1.1171204319e+00,0.0000000000e+00,1.2287145110e+00
2.0199979790e-01,1.1161741042e+00,0.0000000000e+00,1.2382874000e+00
2.0299979690e-01,1.1152273751e+00,0.0000000000e+00,1.2479304232e+00
2.0399979590e-01,1.1142802440e+00,0.0000000000e+00,1.2576447680e+00
2.0499979490e-01,1.1133327103e+00,0.0000000000e+00,1.2674316525e+00
2.0599979390e-01,1.1123847731e+00,0.0000000000e+00,1.2772923261e+00
2.0699979290e-01,1.1114364319e+00,0.0000000000e+00,1.2872280708e+00
2.0799979190e-01,1.1104876859e+00,0.0000000000e+00,1.2972402024e+00
2.0899979090e-01,1.1095385344e+00,0.0000000000e+00,1.3073300716e+00
2.0999978989e-01,1.1085889768e+00,0.0000000000e+00,1.3174990654e+00
2.1099978889e-01,1.1076390124e+00,0.0000000000e+00,1.3277486081e+00
2.1199978789e-01,1.1066886404e+00,0.0000000000e+00,1.3380801630e+00
2.1299978689e-01,1.1057378602e+00,0.0000000000e+00,1.3484952336e+00
2.1399978589e-01,1.1047866710e+00,0.0000000000e+00,1.3589953652e+00
2.1499978489e-01,1.1038350722e+00,0.0000000000e+00,1.3695821464e+00
2.1599978389e-01,1.1028830630e+00,0.0000000000e+00,1.3802572108e+00
2.1699978289e-01,1.1019306428e+00,0.0000000000e+00,1.3910222387e+00
2.1799978189e-01,1.1009778107e+00,0.0000000000e+00,1.4018789587e+00
2.1899978089e-01,1.1000245662e+00,0.0000000000e+00,1.4128291501e+00
2.1999977989e-01,1.0990709085e+00,0.0000000000e+00,1.4238746441e+00
2.2099977889e-01,1.0981168369e+00,0.0000000000e+00,1.4350173267e+00
2.2199977789e-01,1.0971623506e+00,0.0000000000e+00,1.4462591402e+00
2.2299977689e-01,1.0962074490e+00,0.0000000000e+00,1.4576020859e+00
2.2399977589e-01,1.0952521313e+00,0.0000000000e+00,1.4690482265e+00
2.2499977489e-01,1.0942963967e+00,0.0000000000e+00,1.4805996881e+00
2.2599977389e-01,1.0933402446e+00,0.0000000000e+00,1.4922586637e+00
2.2699977289e-01,1.0923836743e+00,0.0000000000e+00,1.5040274153e+00
2.2799977189e-01,1.0914266849e+00,0.0000000000e+00,1.5159082772e+00
2.2899977088e-01,1.0904692759e+00,0.0000000000e+00,1.5279036589e+00
2.2999976988e-01,1.0895114463e+00,0.0000000000e+00,1.5400160486e+00
2.3099976888e-01,1.0885531955e+00,0.0000000000e+00,1.5522480165e+00
2.3199976788e-01,1.0875945228e+00,0.0000000000e+00,1.5646022185e+00
2.3299976688e-01,1.0866354273e+00,0.0000000000e+00,1.5770814000e+00
2.3399976588e-01,1.0856759084e+00,0.0000000000e+00,1.5896884000e+00
2.3499976488e-01,1.0847159653e+00,0.0000000000e+00,1.6024261555e+00
2.3599976388e-01,1.0837555973e+00,0.0000000000e+00,1.6152977060e+00
2.3699976288e-01,1.0827948035e+00,0.0000000000e+00,1.6283061980e+00
2.3799976188e-01,1.0818335833e+00,0.0000000000e+00,1.6414548909e+00
2.3899976088e-01,1.0808719359e+00,0.0000000000e+00,1.6547471613e+00
2.3999975988e-01,1.0799098605e+00,0.0000000000e+00,1.6681865100e+00
2.4099975888e-01,1.0789473563e+00,0.0000000000e+00,1.6817765670e+00
2.4199975788e-01,1.0779844227e+00,0.0000000000e+00,1.6955210987e+00
2.4299975688e-01,1.0770210588e+00,0.0000000000e+00,1.7094240144e+00
2.4399975588e-01,1.0760572638e+00,0.0000000000e+00,1.7234893741e+00
2.4499975488e-01,1.0750930370e+00,0.0000000000e+00,1.7377213955e+00
2.4599975388e-01,1.0741283777e+00,0.0000000000e+00,1.7521244634e+00
2.4699975288e-01,1.0731632849e+00,0.0000000000e+00,1.7667031375e+00
2.4799975187e-01,1.0721977580e+00,0.0000000000e+00,1.7814621629e+00
2.4899975087e-01,1.0712317962e+00,0.0000000000e+00,1.7964064793e+00
2.4999974987e-01,1.0702653987e+00,0.0000000000e+00,1.8115412325e+00
2.5099974890e-01,1.0692985646e+00,0.0000000000e+00,1.8268717857e+00
2.5199974793e-01,1.0683312933e+00,0.0000000000e+00,1.8424037322e+00
2.5299974696e-01,1.0673635839e+00,0.0000000000e+00,1.8581429084e+00
2.5399974598e-01,1.0663954356e+00,0.0000000000e+00,1.8740954081e+00
2.5499974501e-01,1.0654268477e+00,0.0000000000e+00,1.8902675982e+00
2.5599974404e-01,1.0644578192e+00,0.0000000000e+00,1.9066661352e+00
2.5699974306e-01,1.0634883495e+00,0.0000000000e+00,1.9232979827e+00
2.5799974209e-01,1.0625184377e+00,0.0000000000e+00,1.9401704309e+00
2.5899974112e-01,1.0615480830e+00,0.0000000000e+00,1.9572911173e+00
2.5999974015e-01,1.0605772846e+00,0.0000000000e+00,1.9746680489e+00
2.6099973917e-01,1.0596060417e+00,0.0000000000e+00,1.9923096268e+00
2.6199973820e-01,1.0586343535e+00,0.0000000000e+00,2.0102246722e+00
2.6299973723e-01,1.0576622191e+00,0.0000000000e+00,2.0284224549e+00
2.6399973625e-01,1.0566896377e+00,0.0000000000e+00,2.0469127246e+00
2.6499973528e-01,1.0557166086e+00,0.0000000000e+00,2.0657057439e+00
2.6599973431e-01,1.0547431308e+00,0.0000000000e+00,2.0848123258e+00
2.6699973334e-01,1.0537692036e+00,0.0000000000e+00,2.1042438730e+00
2.6799973236e-01,1.0527948262e+00,0.0000000000e+00,2.1240124221e+00
2.6899973139e-01,1.0518199976e+00,0.0000000000e+00,2.1441306911e+00
2.6999973042e-01,1.0508447171e+00,0.0000000000e+00,2.1646121322e+00
2.7099972945e-01,1.0498689837e+00,0.0000000000e+00,2.1854709892e+00
2.7199972847e-01,1.0488927968e+00,0.0000000000e+00,2.2067223607e+00
2.7299972750e-01,1.0479161554e+00,0.0000000000e+00,2.2283822702e+00
2.7399972653e-01,1.0469390586e+00,0.0000000000e+00,2.2504677431e+00
2.7499972555e-01,1.0459615057e+00,0.0000000000e+00,2.2729968920e+00
2.7599972458e-01,1.0449834958e+00,0.0000000000e+00,2.2959890115e+00
2.7699972361e-01,1.0440050280e+00,0.0000000000e+00,2.3194646826e+00
2.7799972264e-01,1.0430261015e+00,0.0000000000e+00,2.3434458908e+00
2.7899972166e-01,1.0420467153e+00,0.0000000000e+00,2.3679561559e+00
2.7999972069e-01,1.0410668687e+00,0.0000000000e+00,2.3930206787e+00
2.8099971972e-01,1.0400865608e+00,0.0000000000e+00,2.4186665047e+00
2.8199971874e-01,1.0391057907e+00,0.0000000000e+00,2.4449227094e+00
2.8299971777e-01,1.0381245574e+00,0.0000000000e+00,2.4718206057e+00
2.8399971680e-01,1.0371428603e+00,0.0000000000e+00,2.4993939804e+00
2.8499971583e-01,1.0361606983e+00,0.0000000000e+00,2.5276793611e+00
2.8599971485e-01,1.0351780706e+00,0.0000000000e+00,2.5567163216e+00
2.8699971388e-01,1.0341949763e+00,0.0000000000e+00,2.5865478300e+00
2.8799971291e-01,1.0332114145e+00,0.0000000000e+00,2.6172206481e+00
2.8899971194e-01,1.0322273844e+00,0.0000000000e+00,2.6487857922e+00
2.8999971096e-01,1.0312428850e+00,0.0000000000e+00,2.6812990646e+00
2.9099970999e-01,1.0302579154e+00,0.0000000000e+00,2.7148216724e+00
2.9199970902e-01,1.0292724748e+00,0.0000000000e+00,2.7494209484e+00
2.9299970804e-01,1.0282865622e+00,0.0000000000e+00,2.7851711969e+00
2.9399970707e-01,1.0273001767e+00,0.0000000000e+00,2.8221546905e+00
2.9499970610e-01,1.0263133175e+00,0.0000000000e+00,2.8604628524e+00
2.9599970513e-01,1.0253259836e+00,0.0000000000e+00,2.9001976649e+00
2.9699970415e-01,1.0243381740e+00,0.0000000000e+00,2.9414733617e+00
2.9799970318e-01,1.0233498880e+00,0.0000000000e+00,2.9844184719e+00
2.9899970221e-01,1.0223611245e+00,0.0000000000e+00,3.0291783095e+00
2.9999970124e-01,1.0213718826e+00,0.0000000000e+00,3.0759180300e+00
3.0099970026e-01,1.0203821614e+00,0.0000000000e+00,3.1248264153e+00
3.0199969929e-01,1.0193919600e+00,0.0000000000e+00,3.1761206067e+00
3.0299969832e-01,1.0184012775e+00,0.0000000000e+00,3.2300520865e+00
3.0399969734e-01,1.0174101129e+00,0.0000000000e+00,3.2869143240e+00
3.0499969637e-01,1.0164184652e+00,0.0000000000e+00,3.3470526762e+00
3.0599969540e-01,1.0154263336e+00,0.0000000000e+00,3.4108773900e+00
3.0699969443e-01,1.0144337170e+00,0.0000000000e+00,3.4788809516e+00
3.0799969345e-01,1.0134406146e+00,0.0000000000e+00,3.5516616514e+00
3.0899969248e-01,1.0124470253e+00,0.0000000000e+00,3.6299562458e+00
3.0999969151e-01,1.0114529482e+00,0.0000000000e+00,3.7146862836e+00
3.1099969053e-01,1.0104583825e+00,0.0000000000e+00,3.8070255904e+00
3.1199968956e-01,1.0094633270e+00,0.0000000000e+00,3.9085016809e+00
3.1299968859e-01,1.0084677808e+00,0.0000000000e+00,4.0211538830e+00
3.1399968762e-01,1.0074717430e+00,0.0000000000e+00,4.1477910737e+00
3.1499968664e-01,1.0064752126e+00,0.0000000000e+00,4.2924353370e+00
3.1599968567e-01,1.0054781886e+00,0.0000000000e+00,4.4611400458e+00
3.1699968470e-01,1.0044806701e+00,0.0000000000e+00,4.6636400846e+00
3.1799968373e-01,1.0034826560e+00,0.0000000000e+00,4.9171159893e+00
3.1899968275e-01,1.0024841453e+00,0.0000000000e+00,5.2564814177e+00
3.1999968178e-01,1.0014851371e+00,0.0000000000e+00,5.7724022119e+00
3.2099968081e-01,1.0004856305e+00,0.0000000000e+00,6.8917162692e+00
3.2199967983e-01,9.9948562427e-01,0.0000000000e+00,2.1273501185e+01
3.2299967886e-01,9.9848511756e-01,0.0000000000e+00,2.1273501185e+01
3.2399967789e-01,9.9748410933e-01,0.0000000000e+00,2.1273501185e+01
3.2499967692e-01,9.9648259858e-01,0.0000000000e+00,2.1273501185e+01
3.2599967594e-01,9.9548058429e-01,0.0000000000e+00,2.1273501185e+01
3.2699967497e-01,9.9447806545e-01,0.0000000000e+00,2.1273501185e+01
3.2799967400e-01,9.9347504104e-01,0.0000000000e+00,2.1273501185e+01
3.2899967302e-01,9.9247151005e-01,0.0000000000e+00,2.1273501185e+01
3.2999967205e-01,9.9146747144e-01,0.0000000000e+00,2.1273501185e+01
3.3099967108e-01,9.9046292419e-01,0.0000000000e+00,2.1273501185e+01
3.3199967011e-01,9.8945786727e-01,0.0000000000e+00,2.1273501185e+01
3.3299966913e-01,9.8845229963e-01,0.0000000000e+00,2.1273501185e+01
3.3399966816e-01,9.8744622025e-01,0.0000000000e+00,2.1273501185e+01
3.3499966719e-01,9.8643962807e-01,0.0000000000e+00,2.1273501185e+01
3.3599966622e-01,9.8543252205e-01,0.0000000000e+00,2.1273501185e+01
3.3699966524e-01,9.8442490114e-01,0.0000000000e+00,2.1273501185e+01
3.3799966427e-01,9.8341676428e-01,0.0000000000e+00,2.1273501185e+01
3.3899966330e-01,9.8240811042e-01,0.0000000000e+00,2.1273501185e+01
3.3999966232e-01,9.8139893849e-01,0.0000000000e+00,2.1273501185e+01
3.4099966135e-01,9.8038924743e-01,0.0000000000e+00,2.1273501185e+01
3.4199966038e-01,9.7937903617e-01,0.0000000000e+00,2.1273501185e+01
3.4299965941e-01,9.7836830363e-01,0.0000000000e+00,2.1273501185e+01
3.4399965843e-01,9.7735704874e-01,0.0000000000e+00,2.1273501185e+01
3.4499965746e-01,9.7634527041e-01,0.0000000000e+00,2.1273501185e+01
3.4599965649e-01,9.7533296757e-01,0.0000000000e+00,2.1273501185e+01
3.4699965551e-01,9.7432013911e-01,0.0000000000e+00,2.1273501185e+01
3.4799965454e-01,9.7330678395e-01,0.0000000000e+00,2.1273501185e+01
