tau,r,phi,t,E
7.499999999891768e+02,6.102992929281449e+01,2.100800150500555e+00,7.647696019211288e+02,-4.891673266258932e-03
7.599999999889403e+02,6.145087222700112e+01,2.114132168110793e+00,7.748948578637576e+02,-4.880250795849363e-03
7.699999999887038e+02,6.186908506036258e+01,2.127283357598624e+00,7.850189701742013e+02,-4.868765665202258e-03
7.799999999884674e+02,6.228453622088278e+01,2.140258521067097e+00,7.951419618965056e+02,-4.857229787095287e-03
7.899999999882309e+02,6.269719629982194e+01,2.153062306859747e+00,8.052638555362521e+02,-4.845654341184180e-03
7.999999999879944e+02,6.310703793000300e+01,2.165699215030095e+00,8.153846730733935e+02,-4.834049813789544e-03
8.099999999877580e+02,6.351403567090185e+01,2.178173602636376e+00,8.255044359750596e+02,-4.822426035838775e-03
8.199999999875215e+02,6.391816590015541e+01,2.190489688862752e+00,8.356231652082388e+02,-4.810792219005517e-03
8.299999999872850e+02,6.431940671112781e+01,2.202651559968793e+00,8.457408812523408e+02,-4.799156990095239e-03
8.399999999870486e+02,6.471773781619095e+01,2.214663174069925e+00,8.558576041115543e+02,-4.787528423730425e-03
8.499999999868121e+02,6.511314045539157e+01,2.226528365751550e+00,8.659733533271186e+02,-4.775914073392480e-03
8.599999999865756e+02,6.550559731020711e+01,2.238250850520404e+00,8.760881479893113e+02,-4.764321000879540e-03
8.699999999863392e+02,6.589509242208744e+01,2.249834229096771e+00,8.862020067492840e+02,-4.752755804241543e-03
8.799999999861027e+02,6.628161111551933e+01,2.261281991551553e+00,8.963149478306366e+02,-4.741224644254038e-03
8.899999999858662e+02,6.666513992535864e+01,2.272597521292205e+00,9.064269890408242e+02,-4.729733269492534e-03
8.999999999856298e+02,6.704566652817221e+01,2.283784098902030e+00,9.165381477822419e+02,-4.718287040069388e-03
9.099999999853933e+02,6.742317967737615e+01,2.294844905836761e+00,9.266484410631631e+02,-4.706890950093505e-03
9.199999999851568e+02,6.779766914194576e+01,2.305783027983395e+00,9.367578855083550e+02,-4.695549648912752e-03
9.299999999849204e+02,6.816912564849140e+01,2.316601459085196e+00,9.468664973695077e+02,-4.684267461197404e-03
9.399999999846839e+02,6.853754082652026e+01,2.327303104037667e+00,9.569742925353669e+02,-4.673048405920907e-03
9.499999999844474e+02,6.890290715668642e+01,2.337890782059597e+00,9.670812865416492e+02,-4.661896214293406e-03
9.599999999842109e+02,6.926521792187530e+01,2.348367229743797e+00,9.771874945806979e+02,-4.650814346700550e-03
9.699999999839745e+02,6.962446716094574e+01,2.358735103991591e+00,9.872929315108726e+02,-4.639806008699197e-03
9.799999999837380e+02,6.998064962499639e+01,2.368996984835259e+00,9.973976118657528e+02,-4.628874166118586e-03
9.899999999835015e+02,7.033376073600127e+01,2.379155378152721e+00,1.007501549863057e+03,-4.618021559314437e-03
9.999999999832651e+02,7.068379654768049e+01,2.389212718278500e+00,1.017604759413298e+03,-4.607250716621091e-03
1.009999999983029e+03,7.103075370849268e+01,2.399171370514630e+00,1.027707254128272e+03,-4.596563967044337e-03
1.019999999982792e+03,7.137462942661031e+01,2.409033633545429e+00,1.037809047329235e+03,-4.585963452236644e-03
1.029999999982556e+03,7.171542143678934e+01,2.418801741760050e+00,1.047910152054969e+03,-4.575451137793221e-03
1.039999999982319e+03,7.205312796900596e+01,2.428477867486096e+00,1.058010581069485e+03,-4.565028823906844e-03
1.049999999982083e+03,7.238774771877895e+01,2.438064123138083e+00,1.068110346869617e+03,-4.554698155416296e-03
1.059999999981846e+03,7.271927981906960e+01,2.447562563283562e+00,1.078209461692351e+03,-4.544460631282511e-03
1.069999999981610e+03,7.304772381368028e+01,2.456975186631036e+00,1.088307937521961e+03,-4.534317613524052e-03
1.079999999981373e+03,7.337307963207076e+01,2.466303937941872e+00,1.098405786096956e+03,-4.524270335642097e-03
1.089999999981137e+03,7.369534756550486e+01,2.475550709869905e+00,1.108503018916781e+03,-4.514319910563891e-03
1.099999999980900e+03,7.401452824445826e+01,2.484717344731215e+00,1.118599647248405e+03,-4.504467338131656e-03
1.109999999980664e+03,7.433062261722435e+01,2.493805636207145e+00,1.128695682132633e+03,-4.494713512162448e-03
1.119999999980427e+03,7.464363192964005e+01,2.502817330983168e+00,1.138791134390267e+03,-4.485059227103627e-03
1.129999999980191e+03,7.495355770588347e+01,2.511754130326201e+00,1.148886014628148e+03,-4.475505184306498e-03
1.139999999979955e+03,7.526040173027476e+01,2.520617691602667e+00,1.158980333244966e+03,-4.466051997940116e-03
1.149999999979718e+03,7.556416603003109e+01,2.529409629740208e+00,1.169074100436864e+03,-4.456700200565602e-03
1.159999999979482e+03,7.586485285892340e+01,2.538131518634680e+00,1.179167326202943e+03,-4.447450248390300e-03
1.169999999979245e+03,7.616246468178360e+01,2.546784892505156e+00,1.189260020350641e+03,-4.438302526220173e-03
1.179999999979009e+03,7.645700415982063e+01,2.555371247198825e+00,1.199352192500847e+03,-4.429257352127495e-03
1.189999999978772e+03,7.674847413669458e+01,2.563892041447888e+00,1.209443852092962e+03,-4.420314981850351e-03
1.199999999978536e+03,7.703687762532229e+01,2.572348698080333e+00,1.219535008389766e+03,-4.411475612938870e-03
1.209999999978299e+03,7.732221779535622e+01,2.580742605186441e+00,1.229625670482163e+03,-4.402739388663221e-03
1.219999999978063e+03,7.760449796131756e+01,2.589075117242950e+00,1.239715847293765e+03,-4.394106401696530e-03
1.229999999977826e+03,7.788372157133634e+01,2.597347556196509e+00,1.249805547585395e+03,-4.385576697585951e-03
1.239999999977590e+03,7.815989219647942e+01,2.605561212508022e+00,1.259894779959408e+03,-4.377150278023621e-03
1.249999999977353e+03,7.843301352062190e+01,2.613717346159512e+00,1.269983552863936e+03,-4.368827103929370e-03
1.259999999977117e+03,7.870308933083963e+01,2.621817187625000e+00,1.280071874596913e+03,-4.360607098355748e-03
1.269999999976880e+03,7.897012350829823e+01,2.629861938806827e+00,1.290159753310173e+03,-4.352490149225454e-03
1.279999999976644e+03,7.923412001960820e+01,2.637852773938860e+00,1.300247197013223e+03,-4.344476111910889e-03
1.289999999976407e+03,7.949508290862074e+01,2.645790840457916e+00,1.310334213577043e+03,-4.336564811664875e-03
1.299999999976171e+03,7.975301628864638e+01,2.653677259844516e+00,1.320420810737740e+03,-4.328756045910906e-03
1.309999999975935e+03,8.000792433507138e+01,2.661513128434463e+00,1.330506996100082e+03,-4.321049586401033e-03
1.319999999975698e+03,8.025981127834905e+01,2.669299518202024e+00,1.340592777140997e+03,-4.313445181249021e-03
1.329999999975462e+03,8.050868139735110e+01,2.677037477516401e+00,1.350678161212833e+03,-4.305942556845743e-03
1.339999999975225e+03,8.075453901305960e+01,2.684728031871903e+00,1.360763155546716e+03,-4.298541419663567e-03
1.349999999974989e+03,8.099738848257653e+01,2.692372184593272e+00,1.370847767255703e+03,-4.291241457956228e-03
1.359999999974752e+03,8.123723419344221e+01,2.699970917517291e+00,1.380932003337829e+03,-4.284042343359891e-03
1.369999999974516e+03,8.147408055824316e+01,2.707525191650864e+00,1.391015870679109e+03,-4.276943732401180e-03
1.379999999974279e+03,8.170793200949220e+01,2.715035947807541e+00,1.401099376056507e+03,-4.269945267917505e-03
1.389999999974043e+03,8.193879299477328e+01,2.722504107222249e+00,1.411182526140748e+03,-4.263046580394503e-03
1.399999999973806e+03,8.216666797213109e+01,2.729930572146116e+00,1.421265327499062e+03,-4.256247289225494e-03
1.409999999973570e+03,8.239156140569519e+01,2.737316226421275e+00,1.431347786597913e+03,-4.249547003897335e-03
1.419999999973333e+03,8.261347776152978e+01,2.744661936036937e+00,1.441429909805568e+03,-4.242945325106742e-03
1.429999999973097e+03,8.283242150369209e+01,2.751968549667363e+00,1.451511703394686e+03,-4.236441845811220e-03
1.439999999972860e+03,8.304839709049483e+01,2.759236899192313e+00,1.461593173544775e+03,-4.230036152218120e-03
1.449999999972624e+03,8.326140897095461e+01,2.766467800200902e+00,1.471674326344638e+03,-4.223727824715575e-03
1.459999999972388e+03,8.347146158142965e+01,2.773662052479080e+00,1.481755167794688e+03,-4.217516438748252e-03
1.469999999972151e+03,8.367855934242029e+01,2.780820440481801e+00,1.491835703809249e+03,-4.211401565641530e-03
1.479999999971915e+03,8.388270665553858e+01,2.787943733790192e+00,1.501915940218817e+03,-4.205382773376619e-03
1.489999999971678e+03,8.408390790063592e+01,2.795032687554426e+00,1.511995882772174e+03,-4.199459627319491e-03
1.499999999971442e+03,8.428216743306405e+01,2.802088042922771e+00,1.522075537138570e+03,-4.193631690906724e-03
1.509999999971205e+03,8.447748958109851e+01,2.809110527457363e+00,1.532154908909789e+03,-4.187898526289648e-03
1.519999999970969e+03,8.466987864347263e+01,2.816100855537226e+00,1.542234003602136e+03,-4.182259694940490e-03
1.529999999970732e+03,8.485933888705368e+01,2.823059728749050e+00,1.552312826658359e+03,-4.176714758221529e-03
1.539999999970496e+03,8.504587454463109e+01,2.829987836265988e+00,1.562391383449677e+03,-4.171263277920094e-03
1.549999999970259e+03,8.522948981281924e+01,2.836885855215201e+00,1.572469679277561e+03,-4.165904816751073e-03
1.559999999970023e+03,8.541018885007475e+01,2.843754451034499e+00,1.582547719375582e+03,-4.160638938828650e-03
1.569999999969786e+03,8.558797577480799e+01,2.850594277818242e+00,1.592625508911235e+03,-4.155465210109417e-03
1.579999999969550e+03,8.576285466359985e+01,2.857405978653310e+00,1.602703052987542e+03,-4.150383198808080e-03
1.589999999969313e+03,8.593482954950646e+01,2.864190185945163e+00,1.612780356644947e+03,-4.145392475787625e-03
1.599999999969077e+03,8.610390442045313e+01,2.870947521734551e+00,1.622857424862817e+03,-4.140492614925294e-03
1.609999999968840e+03,8.627008321771636e+01,2.877678598005185e+00,1.632934262561121e+03,-4.135683193455616e-03
1.619999999968604e+03,8.643336983447907e+01,2.884384016982563e+00,1.643010874601996e+03,-4.130963792292155e-03
1.629999999968368e+03,8.659376811446705e+01,2.891064371424679e+00,1.653087265791312e+03,-4.126333996328827e-03
1.639999999968131e+03,8.675128185065374e+01,2.897720244904270e+00,1.663163440880166e+03,-4.121793394722240e-03
1.649999999967895e+03,8.690591478403762e+01,2.904352212083693e+00,1.673239404566353e+03,-4.117341581155939e-03
1.659999999967658e+03,8.705767060247700e+01,2.910960838981934e+00,1.683315161495841e+03,-4.112978154087907e-03
1.669999999967422e+03,8.720655293959575e+01,2.917546683234641e+00,1.693390716264114e+03,-4.108702716981856e-03
1.679999999967185e+03,8.735256537374114e+01,2.924110294347213e+00,1.703466073417646e+03,-4.104514878523681e-03
1.689999999966949e+03,8.749571142699895e+01,2.930652213941059e+00,1.713541237455175e+03,-4.100414252823701e-03
1.699999999966712e+03,8.763599456426529e+01,2.937172975993450e+00,1.723616212829087e+03,-4.096400459605496e-03
1.709999999966476e+03,8.777341819236160e+01,2.943673107071309e+00,1.733691003946660e+03,-4.092473124382391e-03
1.719999999966239e+03,8.790798565920379e+01,2.950153126558865e+00,1.743765615171387e+03,-4.088631878621973e-03
1.729999999966003e+03,8.803970025301098e+01,2.956613546879614e+00,1.753840050824167e+03,-4.084876359899674e-03
1.739999999965766e+03,8.816856520156544e+01,2.963054873712835e+00,1.763914315184550e+03,-4.081206212041688e-03
1.749999999965530e+03,8.829458367150383e+01,2.969477606204699e+00,1.773988412491927e+03,-4.077621085258357e-03
1.759999999965293e+03,8.841775876765182e+01,2.975882237174178e+00,1.784062346946719e+03,-4.074120636268203e-03
1.769999999965057e+03,8.853809353240025e+01,2.982269253314205e+00,1.794136122711472e+03,-4.070704528413175e-03
1.779999999964821e+03,8.865559094510805e+01,2.988639135387958e+00,1.804209743912049e+03,-4.067372431765989e-03
1.789999999964584e+03,8.877025392154100e+01,2.994992358420601e+00,1.814283214638717e+03,-4.064124023229771e-03
1.799999999964348e+03,8.888208531334509e+01,3.001329391886716e+00,1.824356538947206e+03,-4.060958986630436e-03
1.809999999964111e+03,8.899108790754684e+01,3.007650699893326e+00,1.834429720859789e+03,-4.057877012802447e-03
1.819999999963875e+03,8.909726442608269e+01,3.013956741359146e+00,1.844502764366374e+03,-4.054877799668247e-03
1.829999999963638e+03,8.920061752535469e+01,3.020247970189647e+00,1.854575673425425e+03,-4.051961052311808e-03
1.839999999963402e+03,8.930114979581244e+01,3.026524835448538e+00,1.864648451965107e+03,-4.049126483046646e-03
1.849999999963165e+03,8.939886376156092e+01,3.032787781525566e+00,1.874721103884186e+03,-4.046373811478600e-03
1.859999999962929e+03,8.949376187998752e+01,3.039037248300979e+00,1.884793633053047e+03,-4.043702764563901e-03
1.869999999962692e+03,8.958584654141181e+01,3.045273671306598e+00,1.894866043314652e+03,-4.041113076662675e-03
1.879999999962456e+03,8.967512006876042e+01,3.051497481883617e+00,1.904938338485464e+03,-4.038604489588118e-03
1.889999999962219e+03,8.976158471725580e+01,3.057709107337483e+00,1.915010522356439e+03,-4.036176752651869e-03
1.899999999961983e+03,8.984524267412689e+01,3.063908971089846e+00,1.925082598693881e+03,-4.033829622705633e-03
1.909999999961746e+03,8.992609605833550e+01,3.070097492827589e+00,1.935154571240378e+03,-4.031562864179425e-03
1.919999999961510e+03,9.000414692031987e+01,3.076275088649262e+00,1.945226443715704e+03,-4.029376249116611e-03
1.929999999961273e+03,9.007939724175360e+01,3.082442171209050e+00,1.955298219817691e+03,-4.027269557206002e-03
1.939999999961037e+03,9.015184893532393e+01,3.088599149858100e+00,1.965369903223087e+03,-4.025242575811061e-03
1.949999999960801e+03,9.022150384451673e+01,3.094746430783549e+00,1.975441497588423e+03,-4.023295099996774e-03
1.959999999960564e+03,9.028836374342170e+01,3.100884417145512e+00,1.985513006550881e+03,-4.021426932553956e-03
1.969999999960328e+03,9.035243033654514e+01,3.107013509211647e+00,1.995584433729086e+03,-4.019637884021500e-03
1.979999999960091e+03,9.041370525863692e+01,3.113134104489879e+00,2.005655782723993e+03,-4.017927772706549e-03
1.989999999959855e+03,9.047219007453252e+01,3.119246597859183e+00,2.015727057119653e+03,-4.016296424702677e-03
1.999999999959618e+03,9.052788627900009e+01,3.125351381698529e+00,2.025798260484043e+03,-4.014743673906513e-03
2.009999999959382e+03,9.058079529659966e+01,3.131448846014011e+00,2.035869396369877e+03,-4.013269362032708e-03
2.019999999959145e+03,9.063091848155534e+01,3.137539378564509e+00,2.045940468315383e+03,-4.011873338627356e-03
2.029999999958909e+03,9.067825711763335e+01,3.143623364985548e+00,2.056011479845087e+03,-4.010555461080147e-03
2.039999999958672e+03,9.072281241802889e+01,3.149701188912040e+00,2.066082434470591e+03,-4.009315594635295e-03
2.049999999958890e+03,9.076458552526400e+01,3.155773232099280e+00,2.076153335691382e+03,-4.008153612401254e-03
2.059999999960928e+03,9.080357751109271e+01,3.161839874543019e+00,2.086224186995533e+03,-4.007069395359407e-03
2.069999999962965e+03,9.083978937641108e+01,3.167901494597992e+00,2.096294991860501e+03,-4.006062832371893e-03
2.079999999965002e+03,9.087322205117897e+01,3.173958469095689e+00,2.106365753753899e+03,-4.005133820188434e-03
2.089999999967039e+03,9.090387639434482e+01,3.180011173460673e+00,2.116436476134200e+03,-4.004282263452480e-03
2.099999999969077e+03,9.093175319378103e+01,3.186059981826403e+00,2.126507162451503e+03,-4.003508074706522e-03
2.109999999971114e+03,9.095685316622102e+01,3.192105267149863e+00,2.136577816148269e+03,-4.002811174396880e-03
2.119999999973151e+03,9.097917695720760e+01,3.198147401325492e+00,2.146648440660090e+03,-4.002191490877735e-03
2.129999999975189e+03,9.099872514104297e+01,3.204186755298356e+00,2.156719039416331e+03,-4.001648960414736e-03
2.139999999977226e+03,9.101549822074979e+01,3.210223699176857e+00,2.166789615840984e+03,-4.001183527187960e-03
2.149999999979263e+03,9.102949662802905e+01,3.216258602344644e+00,2.176860173353286e+03,-4.000795143294634e-03
2.159999999981300e+03,9.104072072323487e+01,3.222291833572160e+00,2.186930715368493e+03,-4.000483768751123e-03
2.169999999983338e+03,9.104917079534458e+01,3.228323761127784e+00,2.197001245298612e+03,-4.000249371494786e-03
2.179999999985375e+03,9.105484706194173e+01,3.234354752888613e+00,2.207071766553091e+03,-4.000091927385256e-03
2.189999999987412e+03,9.105774966919597e+01,3.240385176450967e+00,2.217142282539540e+03,-4.000011420205574e-03
2.199999999989449e+03,9.105787860125918e+01,3.246415399243424e+00,2.227212796664570e+03,-4.000007844175549e-03
2.209999999991487e+03,9.105523384287996e+01,3.252445788651465e+00,2.237283312334358e+03,-4.000081199441912e-03
2.219999999993524e+03,9.104981543511846e+01,3.258476712094691e+00,2.247353832955430e+03,-4.000231490533064e-03
2.229999999995561e+03,9.104162323844305e+01,3.264508537148905e+00,2.257424361935299e+03,-4.000458732929367e-03
2.239999999997598e+03,9.103065704191033e+01,3.270541631660457e+00,2.267494902683217e+03,-4.000762950034578e-03
2.249999999999636e+03,9.101691656317867e+01,3.276576363856650e+00,2.277565458610903e+03,-4.001144173174912e-03
2.260000000001673e+03,9.100040144852883e+01,3.282613102456598e+00,2.287636033133269e+03,-4.001602441597685e-03
2.270000000003710e+03,9.098111127289023e+01,3.288652216782269e+00,2.297706629669199e+03,-4.002137802469581e-03
2.280000000005748e+03,9.095904553987026e+01,3.294694076869944e+00,2.307777251642139e+03,-4.002750310874579e-03
2.290000000007785e+03,9.093420368179127e+01,3.300739053582161e+00,2.317847902480977e+03,-4.003440029811390e-03
2.300000000009822e+03,9.090658505973050e+01,3.306787518720385e+00,2.327918585620677e+03,-4.004207030190506e-03
2.310000000011859e+03,9.087618896357141e+01,3.312839845138011e+00,2.337989304503038e+03,-4.005051390830597e-03
2.320000000013897e+03,9.084301461205345e+01,3.318896406854239e+00,2.348060062577418e+03,-4.005973198454554e-03
2.330000000015934e+03,9.080706115283186e+01,3.324957579168839e+00,2.358130863301439e+03,-4.006972547684843e-03
2.340000000017971e+03,9.076832766254581e+01,3.331023738777577e+00,2.368201710141904e+03,-4.008049541038131e-03
2.350000000020008e+03,9.072681314689120e+01,3.337095263888636e+00,2.378272606575294e+03,-4.009204288919269e-03
2.360000000022046e+03,9.068251654069707e+01,3.343172534340183e+00,2.388343556088660e+03,-4.010436909614569e-03
2.370000000024083e+03,9.063543670801597e+01,3.349255931718954e+00,2.398414562180381e+03,-4.011747529284035e-03
2.380000000026120e+03,9.058557244221977e+01,3.355345839480015e+00,2.408485628360934e+03,-4.013136281952716e-03
2.390000000028158e+03,9.053292246609756e+01,3.361442643067725e+00,2.418556758153586e+03,-4.014603309501183e-03
2.400000000030195e+03,9.047748543197048e+01,3.367546730038389e+00,2.428627955095261e+03,-4.016148761654652e-03
2.410000000032232e+03,9.041925992181116e+01,3.373658490183946e+00,2.438699222737305e+03,-4.017772795970990e-03
2.420000000034269e+03,9.035824444737327e+01,3.379778315657375e+00,2.448770564646216e+03,-4.019475577827351e-03
2.430000000036307e+03,9.029443745032991e+01,3.385906601099856e+00,2.458841984404553e+03,-4.021257280405395e-03
2.440000000038344e+03,9.022783730242328e+01,3.392043743769461e+00,2.468913485611624e+03,-4.023118084674881e-03
2.450000000040381e+03,9.015844230562419e+01,3.398190143671727e+00,2.478985071884410e+03,-4.025058179375578e-03
2.460000000042418e+03,9.008625069230567e+01,3.404346203692133e+00,2.489056746858279e+03,-4.027077760997231e-03
2.470000000044456e+03,9.001126062542451e+01,3.410512329730762e+00,2.499128514188006e+03,-4.029177033757633e-03
2.480000000046493e+03,8.993347019871844e+01,3.416688930838754e+00,2.509200377548392e+03,-4.031356209578426e-03
