tau,r,phi,t
1.1400000002e+02,1.6348469228e+01,1.2795931827e+00,1.1961965812e+02
1.1500000003e+02,1.6348469228e+01,1.2908176843e+00,1.2066895337e+02
1.1600000003e+02,1.6348469228e+01,1.3020421859e+00,1.2171824861e+02
1.1700000003e+02,1.6348469228e+01,1.3132666875e+00,1.2276754386e+02
1.1800000003e+02,1.6348469228e+01,1.3244911891e+00,1.2381683911e+02
1.1900000003e+02,1.6348469228e+01,1.3357156907e+00,1.2486613435e+02
1.2000000003e+02,1.6348469228e+01,1.3469401923e+00,1.2591542960e+02
1.2100000003e+02,1.6348469228e+01,1.3581646939e+00,1.2696472485e+02
1.2200000003e+02,1.6348469228e+01,1.3693891955e+00,1.2801402010e+02
1.2300000003e+02,1.6348469228e+01,1.3806136971e+00,1.2906331534e+02
1.2400000003e+02,1.6348469228e+01,1.3918381987e+00,1.3011261059e+02
1.2500000003e+02,1.6348469228e+01,1.4030627003e+00,1.3116190584e+02
1.2600000003e+02,1.6348469228e+01,1.4142872019e+00,1.3221120108e+02
1.2700000003e+02,1.6348469228e+01,1.4255117035e+00,1.3326049633e+02
1.2800000003e+02,1.6348469228e+01,1.4367362051e+00,1.3430979158e+02
1.2900000003e+02,1.6348469228e+01,1.4479607067e+00,1.3535908682e+02
1.3000000003e+02,1.6348469228e+01,1.4591852083e+00,1.3640838207e+02
1.3100000003e+02,1.6348469228e+01,1.4704097099e+00,1.3745767732e+02
1.3200000003e+02,1.6348469228e+01,1.4816342115e+00,1.3850697257e+02
1.3300000003e+02,1.6348469228e+01,1.4928587130e+00,1.3955626781e+02
1.3400000003e+02,1.6348469228e+01,1.5040832146e+00,1.4060556306e+02
1.3500000003e+02,1.6348469228e+01,1.5153077162e+00,1.4165485831e+02
1.3600000003e+02,1.6348469228e+01,1.5265322178e+00,1.4270415355e+02
1.3700000003e+02,1.6348469228e+01,1.5377567194e+00,1.4375344880e+02
1.3800000003e+02,1.6348469228e+01,1.5489812210e+00,1.4480274405e+02
1.3900000003e+02,1.6348469228e+01,1.5602057226e+00,1.4585203929e+02
1.4000000003e+02,1.6348469228e+01,1.5714302242e+00,1.4690133454e+02
1.4100000003e+02,1.6348469228e+01,1.5826547258e+00,1.4795062979e+02
1.4200000003e+02,1.6348469228e+01,1.5938792274e+00,1.4899992503e+02
1.4300000003e+02,1.6348469228e+01,1.6051037290e+00,1.5004922028e+02
1.4400000003e+02,1.6348469228e+01,1.6163282306e+00,1.5109851553e+02
1.4500000003e+02,1.6348469228e+01,1.6275527322e+00,1.5214781078e+02
1.4600000004e+02,1.6348469228e+01,1.6387772338e+00,1.5319710602e+02
1.4700000004e+02,1.6348469228e+01,1.6500017354e+00,1.5424640127e+02
1.4800000004e+02,1.6348469228e+01,1.6612262370e+00,1.5529569652e+02
1.4900000004e+02,1.6348469228e+01,1.6724507386e+00,1.5634499176e+02
1.5000000004e+02,1.6348469228e+01,1.6836752402e+00,1.5739428701e+02
1.5100000004e+02,1.6348469228e+01,1.6948997418e+00,1.5844358226e+02
1.5200000004e+02,1.6348469228e+01,1.7061242433e+00,1.5949287750e+02
1.5300000004e+02,1.6348469228e+01,1.7173487449e+00,1.6054217275e+02
1.5400000004e+02,1.6348469228e+01,1.7285732465e+00,1.6159146800e+02
1.5500000004e+02,1.6348469228e+01,1.7397977481e+00,1.6264076325e+02
1.5600000004e+02,1.6348469228e+01,1.7510222497e+00,1.6369005849e+02
1.5700000004e+02,1.6348469228e+01,1.7622467513e+00,1.6473935374e+02
1.5800000004e+02,1.6348469228e+01,1.7734712529e+00,1.6578864899e+02
