tau,r,phi,t
1.2600000000e+00,9.8400483575e+00,2.5608535299e-02,1.3671114320e+00
1.2800000000e+00,9.8374889128e+00,2.6021752602e-02,1.3888317168e+00
1.3000000000e+00,9.8349288258e+00,2.6435185002e-02,1.4105526412e+00
1.3200000000e+00,9.8323680965e+00,2.6848832724e-02,1.4322742056e+00
1.3400000000e+00,9.8298067248e+00,2.7262695988e-02,1.4539964106e+00
1.3600000000e+00,9.8272447108e+00,2.7676775018e-02,1.4757192567e+00
1.3800000000e+00,9.8246820545e+00,2.8091070036e-02,1.4974427445e+00
1.4000000000e+00,9.8221187557e+00,2.8505581267e-02,1.5191668745e+00
1.4200000000e+00,9.8195548144e+00,2.8920308932e-02,1.5408916472e+00
1.4400000000e+00,9.8169902307e+00,2.9335253257e-02,1.5626170632e+00
1.4600000000e+00,9.8144250045e+00,2.9750414465e-02,1.5843431229e+00
1.4800000000e+00,9.8118591357e+00,3.0165792781e-02,1.6060698270e+00
1.5000000000e+00,9.8092926244e+00,3.0581388429e-02,1.6277971760e+00
1.5200000000e+00,9.8067254705e+00,3.0997201635e-02,1.6495251703e+00
1.5400000000e+00,9.8041576739e+00,3.1413232625e-02,1.6712538106e+00
1.5600000000e+00,9.8015892347e+00,3.1829481623e-02,1.6929830974e+00
1.5800000000e+00,9.7990201529e+00,3.2245948856e-02,1.7147130312e+00
1.6000000000e+00,9.7964504283e+00,3.2662634551e-02,1.7364436126e+00
1.6200000000e+00,9.7938800610e+00,3.3079538933e-02,1.7581748420e+00
1.6400000000e+00,9.7913090509e+00,3.3496662230e-02,1.7799067201e+00
1.6600000000e+00,9.7887373981e+00,3.3914004669e-02,1.8016392474e+00
1.6800000000e+00,9.7861651024e+00,3.4331566478e-02,1.8233724245e+00
1.7000000000e+00,9.7835921639e+00,3.4749347884e-02,1.8451062517e+00
1.7200000000e+00,9.7810185826e+00,3.5167349116e-02,1.8668407298e+00
1.7400000000e+00,9.7784443583e+00,3.5585570403e-02,1.8885758593e+00
1.7600000000e+00,9.7758694911e+00,3.6004011973e-02,1.9103116406e+00
1.7800000000e+00,9.7732939810e+00,3.6422674055e-02,1.9320480745e+00
1.8000000000e+00,9.7707178279e+00,3.6841556879e-02,1.9537851612e+00
1.8200000000e+00,9.7681410318e+00,3.7260660674e-02,1.9755229016e+00
1.8400000000e+00,9.7655635927e+00,3.7679985672e-02,1.9972612960e+00
1.8600000000e+00,9.7629855106e+00,3.8099532101e-02,2.0190003451e+00
1.8800000000e+00,9.7604067853e+00,3.8519300193e-02,2.0407400493e+00
1.9000000000e+00,9.7578274170e+00,3.8939290180e-02,2.0624804093e+00
1.9200000000e+00,9.7552474055e+00,3.9359502291e-02,2.0842214255e+00
1.9400000000e+00,9.7526667509e+00,3.9779936760e-02,2.1059630986e+00
1.9600000000e+00,9.7500854531e+00,4.0200593818e-02,2.1277054291e+00
1.9800000000e+00,9.7475035122e+00,4.0621473697e-02,2.1494484175e+00
2.0000000000e+00,9.7449209280e+00,4.1042576630e-02,2.1711920644e+00
2.0200000000e+00,9.7423377005e+00,4.1463902851e-02,2.1929363704e+00
2.0400000000e+00,9.7397538298e+00,4.1885452592e-02,2.2146813359e+00
2.0600000000e+00,9.7371693158e+00,4.2307226087e-02,2.2364269616e+00
2.0800000000e+00,9.7345841585e+00,4.2729223570e-02,2.2581732480e+00
2.1000000000e+00,9.7319983578e+00,4.3151445275e-02,2.2799201957e+00
2.1200000000e+00,9.7294119138e+00,4.3573891437e-02,2.3016678052e+00
2.1400000000e+00,9.7268248264e+00,4.3996562291e-02,2.3234160770e+00
2.1600000000e+00,9.7242370956e+00,4.4419458073e-02,2.3451650118e+00
2.1800000000e+00,9.7216487213e+00,4.4842579017e-02,2.3669146101e+00
2.2000000000e+00,9.7190597037e+00,4.5265925359e-02,2.3886648724e+00
2.2200000000e+00,9.7164700425e+00,4.5689497337e-02,2.4104157993e+00
2.2400000000e+00,9.7138797378e+00,4.6113295186e-02,2.4321673914e+00
2.2600000000e+00,9.7112887897e+00,4.6537319143e-02,2.4539196493e+00
2.2800000000e+00,9.7086971979e+00,4.6961569446e-02,2.4756725734e+00
2.3000000000e+00,9.7061049627e+00,4.7386046332e-02,2.4974261644e+00
2.3200000000e+00,9.7035120838e+00,4.7810750040e-02,2.5191804228e+00
2.3400000000e+00,9.7009185614e+00,4.8235680806e-02,2.5409353491e+00
2.3600000000e+00,9.6983243953e+00,4.8660838871e-02,2.5626909441e+00
2.3800000000e+00,9.6957295856e+00,4.9086224472e-02,2.5844472081e+00
2.4000000000e+00,9.6931341322e+00,4.9511837849e-02,2.6062041418e+00
2.4200000000e+00,9.6905380351e+00,4.9937679242e-02,2.6279617457e+00
2.4400000000e+00,9.6879412944e+00,5.0363748890e-02,2.6497200205e+00
2.4600000000e+00,9.6853439099e+00,5.0790047034e-02,2.6714789666e+00
2.4800000000e+00,9.6827458816e+00,5.1216573914e-02,2.6932385847e+00
2.5000000000e+00,9.6801472097e+00,5.1643329771e-02,2.7149988753e+00
2.5200000000e+00,9.6775478939e+00,5.2070314847e-02,2.7367598390e+00
2.5400000000e+00,9.6749479343e+00,5.2497529382e-02,2.7585214763e+00
2.5600000000e+00,9.6723473309e+00,5.2924973619e-02,2.7802837878e+00
2.5800000000e+00,9.6697460837e+00,5.3352647801e-02,2.8020467741e+00
2.6000000000e+00,9.6671441927e+00,5.3780552169e-02,2.8238104358e+00
2.6200000000e+00,9.6645416577e+00,5.4208686967e-02,2.8455747735e+00
2.6400000000e+00,9.6619384789e+00,5.4637052437e-02,2.8673397876e+00
2.6600000000e+00,9.6593346562e+00,5.5065648825e-02,2.8891054789e+00
2.6800000000e+00,9.6567301895e+00,5.5494476372e-02,2.9108718478e+00
2.7000000000e+00,9.6541250789e+00,5.5923535324e-02,2.9326388949e+00
2.7200000000e+00,9.6515193243e+00,5.6352825926e-02,2.9544066208e+00
2.7400000000e+00,9.6489129258e+00,5.6782348422e-02,2.9761750262e+00
2.7600000000e+00,9.6463058833e+00,5.7212103058e-02,2.9979441115e+00
2.7800000000e+00,9.6436981968e+00,5.7642090079e-02,3.0197138773e+00
2.8000000000e+00,9.6410898662e+00,5.8072309731e-02,3.0414843243e+00
2.8200000000e+00,9.6384808916e+00,5.8502762261e-02,3.0632554530e+00
2.8400000000e+00,9.6358712730e+00,5.8933447916e-02,3.0850272639e+00
2.8600000000e+00,9.6332610103e+00,5.9364366941e-02,3.1067997578e+00
2.8800000000e+00,9.6306501035e+00,5.9795519586e-02,3.1285729350e+00
2.9000000000e+00,9.6280385526e+00,6.0226906097e-02,3.1503467963e+00
2.9200000000e+00,9.6254263575e+00,6.0658526723e-02,3.1721213423e+00
2.9400000000e+00,9.6228135184e+00,6.1090381712e-02,3.1938965734e+00
2.9600000000e+00,9.6202000351e+00,6.1522471313e-02,3.2156724903e+00
2.9800000000e+00,9.6175859077e+00,6.1954795775e-02,3.2374490935e+00
3.0000000000e+00,9.6149711360e+00,6.2387355348e-02,3.2592263837e+00
3.0200000000e+00,9.6123557202e+00,6.2820150281e-02,3.2810043615e+00
3.0400000000e+00,9.6097396602e+00,6.3253180824e-02,3.3027830273e+00
3.0600000000e+00,9.6071229560e+00,6.3686447229e-02,3.3245623819e+00
3.0800000000e+00,9.6045056076e+00,6.4119949745e-02,3.3463424258e+00
3.1000000000e+00,9.6018876149e+00,6.4553688625e-02,3.3681231596e+00
3.1200000000e+00,9.5992689780e+00,6.4987664120e-02,3.3899045838e+00
3.1400000000e+00,9.5966496968e+00,6.5421876482e-02,3.4116866991e+00
3.1600000000e+00,9.5940297713e+00,6.5856325962e-02,3.4334695061e+00
3.1800000000e+00,9.5914092015e+00,6.6291012815e-02,3.4552530053e+00
3.2000000000e+00,9.5887879875e+00,6.6725937292e-02,3.4770371974e+00
3.2200000000e+00,9.5861661291e+00,6.7161099648e-02,3.4988220829e+00
3.2400000000e+00,9.5835436264e+00,6.7596500136e-02,3.5206076625e+00
3.2600000000e+00,9.5809204794e+00,6.8032139010e-02,3.5423939367e+00
3.2800000000e+00,9.5782966880e+00,6.8468016524e-02,3.5641809061e+00
3.3000000000e+00,9.5756722523e+00,6.8904132934e-02,3.5859685713e+00
3.3200000000e+00,9.5730471722e+00,6.9340488494e-02,3.6077569330e+00
3.3400000000e+00,9.5704214478e+00,6.9777083461e-02,3.6295459916e+00
3.3600000000e+00,9.5677950789e+00,7.0213918089e-02,3.6513357479e+00
3.3800000000e+00,9.5651680657e+00,7.0650992636e-02,3.6731262024e+00
3.4000000000e+00,9.5625404080e+00,7.1088307358e-02,3.6949173557e+00
3.4200000000e+00,9.5599121060e+00,7.1525862512e-02,3.7167092084e+00
3.4400000000e+00,9.5572831595e+00,7.1963658356e-02,3.7385017611e+00
3.4600000000e+00,9.5546535686e+00,7.2401695146e-02,3.7602950144e+00
3.4800000000e+00,9.5520233332e+00,7.2839973141e-02,3.7820889690e+00
3.5000000000e+00,9.5493924534e+00,7.3278492601e-02,3.8038836254e+00
3.5200000000e+00,9.5467609292e+00,7.3717253782e-02,3.8256789842e+00
3.5400000000e+00,9.5441287605e+00,7.4156256945e-02,3.8474750460e+00
3.5600000000e+00,9.5414959473e+00,7.4595502350e-02,3.8692718115e+00
3.5800000000e+00,9.5388624896e+00,7.5034990256e-02,3.8910692812e+00
3.6000000000e+00,9.5362283874e+00,7.5474720923e-02,3.9128674558e+00
3.6200000000e+00,9.5335936408e+00,7.5914694612e-02,3.9346663358e+00
3.6400000000e+00,9.5309582497e+00,7.6354911584e-02,3.9564659219e+00
3.6600000000e+00,9.5283222140e+00,7.6795372101e-02,3.9782662146e+00
3.6800000000e+00,9.5256855339e+00,7.7236076425e-02,4.0000672146e+00
3.7000000000e+00,9.5230482092e+00,7.7677024817e-02,4.0218689226e+00
3.7200000000e+00,9.5204102400e+00,7.8118217540e-02,4.0436713390e+00
3.7400000000e+00,9.5177716262e+00,7.8559654857e-02,4.0654744646e+00
3.7600000000e+00,9.5151323680e+00,7.9001337032e-02,4.0872782999e+00
3.7800000000e+00,9.5124924652e+00,7.9443264327e-02,4.1090828455e+00
3.8000000000e+00,9.5098519178e+00,7.9885437008e-02,4.1308881021e+00
3.8200000000e+00,9.5072107259e+00,8.0327855337e-02,4.1526940702e+00
3.8400000000e+00,9.5045688895e+00,8.0770519582e-02,4.1745007506e+00
3.8600000000e+00,9.5019264085e+00,8.1213430005e-02,4.1963081438e+00
3.8800000000e+00,9.4992832829e+00,8.1656586873e-02,4.2181162503e+00
3.9000000000e+00,9.4966395128e+00,8.2099990453e-02,4.2399250710e+00
3.9200000000e+00,9.4939950981e+00,8.2543641009e-02,4.2617346062e+00
3.9400000000e+00,9.4913500389e+00,8.2987538809e-02,4.2835448568e+00
3.9600000000e+00,9.4887043350e+00,8.3431684120e-02,4.3053558232e+00
3.9800000000e+00,9.4860579866e+00,8.3876077210e-02,4.3271675062e+00
4.0000000000e+00,9.4834109937e+00,8.4320718346e-02,4.3489799063e+00
4.0200000000e+00,9.4807633561e+00,8.4765607796e-02,4.3707930242e+00
4.0400000000e+00,9.4781150739e+00,8.5210745829e-02,4.3926068605e+00
4.0600000000e+00,9.4754661472e+00,8.5656132715e-02,4.4144214157e+00
4.0800000000e+00,9.4728165759e+00,8.6101768722e-02,4.4362366907e+00
4.1000000000e+00,9.4701663600e+00,8.6547654120e-02,4.4580526858e+00
4.1200000000e+00,9.4675154996e+00,8.6993789179e-02,4.4798694019e+00
4.1400000000e+00,9.4648639945e+00,8.7440174170e-02,4.5016868395e+00
4.1600000000e+00,9.4622118448e+00,8.7886809364e-02,4.5235049992e+00
4.1800000000e+00,9.4595590506e+00,8.8333695032e-02,4.5453238816e+00
4.2000000000e+00,9.4569056118e+00,8.8780831446e-02,4.5671434875e+00
4.2200000000e+00,9.4542515284e+00,8.9228218878e-02,4.5889638174e+00
4.2400000000e+00,9.4515968004e+00,8.9675857600e-02,4.6107848720e+00
4.2600000000e+00,9.4489414278e+00,9.0123747885e-02,4.6326066518e+00
4.2800000000e+00,9.4462854107e+00,9.0571890007e-02,4.6544291576e+00
4.3000000000e+00,9.4436287490e+00,9.1020284240e-02,4.6762523899e+00
4.3200000000e+00,9.4409714426e+00,9.1468930856e-02,4.6980763495e+00
4.3400000000e+00,9.4383134918e+00,9.1917830131e-02,4.7199010368e+00
4.3600000000e+00,9.4356548963e+00,9.2366982340e-02,4.7417264526e+00
4.3800000000e+00,9.4329956563e+00,9.2816387758e-02,4.7635525975e+00
4.4000000000e+00,9.4303357717e+00,9.3266046660e-02,4.7853794721e+00
4.4200000000e+00,9.4276752425e+00,9.3715959322e-02,4.8072070771e+00
4.4400000000e+00,9.4250140688e+00,9.4166126021e-02,4.8290354131e+00
4.4600000000e+00,9.4223522505e+00,9.4616547035e-02,4.8508644808e+00
4.4800000000e+00,9.4196897877e+00,9.5067222639e-02,4.8726942807e+00
4.5000000000e+00,9.4170266803e+00,9.5518153111e-02,4.8945248136e+00
4.5200000000e+00,9.4143629284e+00,9.5969338731e-02,4.9163560800e+00
4.5400000000e+00,9.4116985319e+00,9.6420779775e-02,4.9381880807e+00
4.5600000000e+00,9.4090334909e+00,9.6872476524e-02,4.9600208162e+00
4.5800000000e+00,9.4063678054e+00,9.7324429255e-02,4.9818542872e+00
4.6000000000e+00,9.4037014753e+00,9.7776638250e-02,5.0036884943e+00
4.6200000000e+00,9.4010345008e+00,9.8229103787e-02,5.0255234382e+00
4.6400000000e+00,9.3983668817e+00,9.8681826147e-02,5.0473591196e+00
4.6600000000e+00,9.3956986181e+00,9.9134805612e-02,5.0691955390e+00
4.6800000000e+00,9.3930297100e+00,9.9588042462e-02,5.0910326972e+00
4.7000000000e+00,9.3903601574e+00,1.0004153698e-01,5.1128705947e+00
4.7200000000e+00,9.3876899604e+00,1.0049528945e-01,5.1347092322e+00
4.7400000000e+00,9.3850191188e+00,1.0094930014e-01,5.1565486105e+00
4.7600000000e+00,9.3823476328e+00,1.0140356936e-01,5.1783887300e+00
4.7800000000e+00,9.3796755024e+00,1.0185809737e-01,5.2002295916e+00
4.8000000000e+00,9.3770027274e+00,1.0231288446e-01,5.2220711957e+00
4.8200000000e+00,9.3743293081e+00,1.0276793092e-01,5.2439135432e+00
4.8400000000e+00,9.3716552443e+00,1.0322323703e-01,5.2657566346e+00
4.8600000000e+00,9.3689805360e+00,1.0367880307e-01,5.2876004706e+00
4.8800000000e+00,9.3663051834e+00,1.0413462933e-01,5.3094450518e+00
4.9000000000e+00,9.3636291863e+00,1.0459071611e-01,5.3312903789e+00
4.9200000000e+00,9.3609525449e+00,1.0504706367e-01,5.3531364526e+00
4.9400000000e+00,9.3582752591e+00,1.0550367231e-01,5.3749832735e+00
4.9600000000e+00,9.3555973289e+00,1.0596054232e-01,5.3968308423e+00
4.9800000000e+00,9.3529187543e+00,1.0641767398e-01,5.4186791596e+00
5.0000000000e+00,9.3502395354e+00,1.0687506759e-01,5.4405282261e+00
5.0200000000e+00,9.3475596721e+00,1.0733272342e-01,5.4623780425e+00
5.0400000000e+00,9.3448791645e+00,1.0779064178e-01,5.4842286094e+00
5.0600000000e+00,9.3421980126e+00,1.0824882294e-01,5.5060799275e+00
5.0800000000e+00,9.3395162163e+00,1.0870726719e-01,5.5279319974e+00
5.1000000000e+00,9.3368337758e+00,1.0916597484e-01,5.5497848198e+00
5.1200000000e+00,9.3341506910e+00,1.0962494616e-01,5.5716383954e+00
5.1400000000e+00,9.3314669620e+00,1.1008418145e-01,5.5934927249e+00
5.1600000000e+00,9.3287825887e+00,1.1054368101e-01,5.6153478089e+00
5.1800000000e+00,9.3260975711e+00,1.1100344511e-01,5.6372036480e+00
5.2000000000e+00,9.3234119093e+00,1.1146347406e-01,5.6590602430e+00
5.2200000000e+00,9.3207256033e+00,1.1192376814e-01,5.6809175945e+00
5.2400000000e+00,9.3180386531e+00,1.1238432765e-01,5.7027757032e+00
5.2600000000e+00,9.3153510588e+00,1.1284515288e-01,5.7246345697e+00
5.2800000000e+00,9.3126628202e+00,1.1330624413e-01,5.7464941948e+00
5.3000000000e+00,9.3099739376e+00,1.1376760169e-01,5.7683545790e+00
5.3200000000e+00,9.3072844107e+00,1.1422922586e-01,5.7902157232e+00
5.3400000000e+00,9.3045942398e+00,1.1469111693e-01,5.8120776279e+00
5.3600000000e+00,9.3019034248e+00,1.1515327519e-01,5.8339402938e+00
5.3800000000e+00,9.2992119656e+00,1.1561570094e-01,5.8558037216e+00
5.4000000000e+00,9.2965198624e+00,1.1607839448e-01,5.8776679120e+00
5.4200000000e+00,9.2938271152e+00,1.1654135611e-01,5.8995328656e+00
5.4400000000e+00,9.2911337239e+00,1.1700458612e-01,5.9213985832e+00
5.4600000000e+00,9.2884396886e+00,1.1746808481e-01,5.9432650653e+00
5.4800000000e+00,9.2857450093e+00,1.1793185248e-01,5.9651323128e+00
5.5000000000e+00,9.2830496861e+00,1.1839588942e-01,5.9870003262e+00
5.5200000000e+00,9.2803537189e+00,1.1886019594e-01,6.0088691063e+00
5.5400000000e+00,9.2776571077e+00,1.1932477233e-01,6.0307386538e+00
5.5600000000e+00,9.2749598526e+00,1.1978961890e-01,6.0526089692e+00
5.5800000000e+00,9.2722619536e+00,1.2025473595e-01,6.0744800533e+00
5.6000000000e+00,9.2695634108e+00,1.2072012377e-01,6.0963519069e+00
5.6200000000e+00,9.2668642241e+00,1.2118578267e-01,6.1182245305e+00
5.6400000000e+00,9.2641643935e+00,1.2165171295e-01,6.1400979249e+00
5.6600000000e+00,9.2614639191e+00,1.2211791490e-01,6.1619720907e+00
5.6800000000e+00,9.2587628009e+00,1.2258438885e-01,6.1838470286e+00
5.7000000000e+00,9.2560610390e+00,1.2305113508e-01,6.2057227394e+00
5.7200000000e+00,9.2533586333e+00,1.2351815390e-01,6.2275992237e+00
5.7400000000e+00,9.2506555839e+00,1.2398544561e-01,6.2494764822e+00
5.7600000000e+00,9.2479518907e+00,1.2445301052e-01,6.2713545156e+00
5.7800000000e+00,9.2452475539e+00,1.2492084894e-01,6.2932333246e+00
5.8000000000e+00,9.2425425734e+00,1.2538896116e-01,6.3151129099e+00
5.8200000000e+00,9.2398369493e+00,1.2585734750e-01,6.3369932722e+00
5.8400000000e+00,9.2371306816e+00,1.2632600826e-01,6.3588744121e+00
5.8600000000e+00,9.2344237703e+00,1.2679494374e-01,6.3807563304e+00
5.8800000000e+00,9.2317162154e+00,1.2726415426e-01,6.4026390278e+00
5.9000000000e+00,9.2290080170e+00,1.2773364012e-01,6.4245225050e+00
5.9200000000e+00,9.2262991750e+00,1.2820340163e-01,6.4464067626e+00
5.9400000000e+00,9.2235896896e+00,1.2867343910e-01,6.4682918014e+00
5.9600000000e+00,9.2208795607e+00,1.2914375284e-01,6.4901776220e+00
5.9800000000e+00,9.2181687884e+00,1.2961434315e-01,6.5120642252e+00
6.0000000000e+00,9.2154573727e+00,1.3008521034e-01,6.5339516117e+00
6.0200000000e+00,9.2127453136e+00,1.3055635474e-01,6.5558397821e+00
6.0400000000e+00,9.2100326111e+00,1.3102777663e-01,6.5777287373e+00
6.0600000000e+00,9.2073192653e+00,1.3149947635e-01,6.5996184778e+00
6.0800000000e+00,9.2046052762e+00,1.3197145420e-01,6.6215090044e+00
6.1000000000e+00,9.2018906439e+00,1.3244371049e-01,6.6434003178e+00
6.1200000000e+00,9.1991753682e+00,1.3291624553e-01,6.6652924187e+00
6.1400000000e+00,9.1964594494e+00,1.3338905964e-01,6.6871853078e+00
6.1600000000e+00,9.1937428874e+00,1.3386215313e-01,6.7090789858e+00
6.1800000000e+00,9.1910256823e+00,1.3433552631e-01,6.7309734534e+00
6.2000000000e+00,9.1883078340e+00,1.3480917951e-01,6.7528687114e+00
6.2200000000e+00,9.1855893426e+00,1.3528311302e-01,6.7747647604e+00
6.2400000000e+00,9.1828702082e+00,1.3575732718e-01,6.7966616013e+00
6.2600000000e+00,9.1801504307e+00,1.3623182229e-01,6.8185592345e+00
6.2800000000e+00,9.1774300102e+00,1.3670659867e-01,6.8404576610e+00
6.3000000000e+00,9.1747089468e+00,1.3718165664e-01,6.8623568814e+00
6.3200000000e+00,9.1719872404e+00,1.3765699652e-01,6.8842568964e+00
6.3400000000e+00,9.1692648911e+00,1.3813261862e-01,6.9061577067e+00
6.3600000000e+00,9.1665418989e+00,1.3860852326e-01,6.9280593132e+00
6.3800000000e+00,9.1638182639e+00,1.3908471076e-01,6.9499617163e+00
6.4000000000e+00,9.1610939861e+00,1.3956118144e-01,6.9718649170e+00
6.4200000000e+00,9.1583690655e+00,1.4003793561e-01,6.9937689159e+00
6.4400000000e+00,9.1556435022e+00,1.4051497361e-01,7.0156737138e+00
6.4600000000e+00,9.1529172962e+00,1.4099229574e-01,7.0375793113e+00
6.4800000000e+00,9.1501904475e+00,1.4146990234e-01,7.0594857092e+00
6.5000000000e+00,9.1474629562e+00,1.4194779372e-01,7.0813929082e+00
6.5200000000e+00,9.1447348223e+00,1.4242597020e-01,7.1033009091e+00
6.5400000000e+00,9.1420060458e+00,1.4290443210e-01,7.1252097125e+00
6.5600000000e+00,9.1392766267e+00,1.4338317976e-01,7.1471193192e+00
6.5800000000e+00,9.1365465652e+00,1.4386221348e-01,7.1690297299e+00
6.6000000000e+00,9.1338158613e+00,1.4434153361e-01,7.1909409454e+00
6.6200000000e+00,9.1310845149e+00,1.4482114045e-01,7.2128529663e+00
6.6400000000e+00,9.1283525262e+00,1.4530103434e-01,7.2347657935e+00
6.6600000000e+00,9.1256198951e+00,1.4578121560e-01,7.2566794276e+00
6.6800000000e+00,9.1228866217e+00,1.4626168456e-01,7.2785938693e+00
6.7000000000e+00,9.1201527060e+00,1.4674244154e-01,7.3005091195e+00
6.7200000000e+00,9.1174181481e+00,1.4722348687e-01,7.3224251788e+00
6.7400000000e+00,9.1146829481e+00,1.4770482087e-01,7.3443420480e+00
6.7600000000e+00,9.1119471058e+00,1.4818644389e-01,7.3662597278e+00
6.7800000000e+00,9.1092106215e+00,1.4866835623e-01,7.3881782190e+00
6.8000000000e+00,9.1064734951e+00,1.4915055824e-01,7.4100975222e+00
6.8200000000e+00,9.1037357267e+00,1.4963305024e-01,7.4320176383e+00
6.8400000000e+00,9.1009973163e+00,1.5011583256e-01,7.4539385679e+00
6.8600000000e+00,9.0982582640e+00,1.5059890553e-01,7.4758603119e+00
6.8800000000e+00,9.0955185698e+00,1.5108226949e-01,7.4977828709e+00
6.9000000000e+00,9.0927782337e+00,1.5156592475e-01,7.5197062457e+00
6.9200000000e+00,9.0900372558e+00,1.5204987167e-01,7.5416304370e+00
6.9400000000e+00,9.0872956361e+00,1.5253411056e-01,7.5635554456e+00
6.9600000000e+00,9.0845533748e+00,1.5301864176e-01,7.5854812723e+00
