tau,r,phi,t
2.2200000000e+01,2.1247852915e+00,1.0982735117e+01,inf
2.2400000000e+01,2.1248582447e+00,1.1066901461e+01,inf
2.2600000000e+01,2.1249277180e+00,1.1151062164e+01,inf
2.2800000000e+01,2.1249939143e+00,1.1235217496e+01,inf
2.3000000000e+01,2.1250570271e+00,1.1319367708e+01,inf
2.3200000000e+01,2.1251172405e+00,1.1403513038e+01,inf
2.3400000000e+01,2.1251747302e+00,1.1487653709e+01,inf
2.3600000000e+01,2.1252296641e+00,1.1571789929e+01,inf
2.3800000000e+01,2.1252822022e+00,1.1655921896e+01,inf
2.4000000000e+01,2.1253324979e+00,1.1740049794e+01,inf
2.4200000000e+01,2.1253806978e+00,1.1824173793e+01,inf
2.4400000000e+01,2.1254269424e+00,1.1908294056e+01,inf
2.4600000000e+01,2.1254713664e+00,1.1992410731e+01,inf
2.4800000000e+01,2.1255140993e+00,1.2076523957e+01,inf
2.5000000000e+01,2.1255552656e+00,1.2160633864e+01,inf
2.5200000000e+01,2.1255949852e+00,1.2244740572e+01,inf
2.5400000000e+01,2.1256333737e+00,1.2328844189e+01,inf
2.5600000000e+01,2.1256705430e+00,1.2412944818e+01,inf
2.5800000000e+01,2.1257066012e+00,1.2497042550e+01,inf
2.6000000000e+01,2.1257416533e+00,1.2581137470e+01,inf
2.6200000000e+01,2.1257758013e+00,1.2665229653e+01,inf
2.6400000000e+01,2.1258091445e+00,1.2749319167e+01,inf
2.6600000000e+01,2.1258417800e+00,1.2833406071e+01,inf
2.6800000000e+01,2.1258738027e+00,1.2917490419e+01,inf
2.7000000000e+01,2.1259053057e+00,1.3001572254e+01,inf
2.7200000000e+01,2.1259363807e+00,1.3085651616e+01,inf
2.7400000000e+01,2.1259671179e+00,1.3169728533e+01,inf
2.7600000000e+01,2.1259976068e+00,1.3253803029e+01,inf
2.7800000000e+01,2.1260279360e+00,1.3337875121e+01,inf
2.8000000000e+01,2.1260581936e+00,1.3421944818e+01,inf
2.8200000000e+01,2.1260884676e+00,1.3506012122e+01,inf
2.8400000000e+01,2.1261188459e+00,1.3590077028e+01,inf
2.8600000000e+01,2.1261494169e+00,1.3674139525e+01,inf
2.8800000000e+01,2.1261802692e+00,1.3758199594e+01,inf
2.9000000000e+01,2.1262114925e+00,1.3842257210e+01,inf
2.9200000000e+01,2.1262431775e+00,1.3926312339e+01,inf
2.9400000000e+01,2.1262754161e+00,1.4010364942e+01,inf
2.9600000000e+01,2.1263083021e+00,1.4094414971e+01,inf
2.9800000000e+01,2.1263419308e+00,1.4178462371e+01,inf
3.0000000000e+01,2.1263763999e+00,1.4262507080e+01,inf
3.0200000000e+01,2.1264118093e+00,1.4346549029e+01,inf
3.0400000000e+01,2.1264482619e+00,1.4430588137e+01,inf
3.0600000000e+01,2.1264858633e+00,1.4514624320e+01,inf
3.0800000000e+01,2.1265247227e+00,1.4598657482e+01,inf
3.1000000000e+01,2.1265649527e+00,1.4682687520e+01,inf
3.1200000000e+01,2.1266066700e+00,1.4766714320e+01,inf
3.1400000000e+01,2.1266499955e+00,1.4850737761e+01,inf
3.1600000000e+01,2.1266950548e+00,1.4934757710e+01,inf
3.1800000000e+01,2.1267419785e+00,1.5018774027e+01,inf
3.2000000000e+01,2.1267909026e+00,1.5102786558e+01,inf
3.2200000000e+01,2.1268419687e+00,1.5186795141e+01,inf
3.2400000000e+01,2.1268953248e+00,1.5270799599e+01,inf
3.2600000000e+01,2.1269511253e+00,1.5354799748e+01,inf
3.2800000000e+01,2.1270095318e+00,1.5438795388e+01,inf
3.3000000000e+01,2.1270707134e+00,1.5522786306e+01,inf
3.3200000000e+01,2.1271348469e+00,1.5606772278e+01,inf
3.3400000000e+01,2.1272021179e+00,1.5690753062e+01,inf
3.3600000000e+01,2.1272727210e+00,1.5774728405e+01,inf
3.3800000000e+01,2.1273468602e+00,1.5858698036e+01,inf
3.4000000000e+01,2.1274247497e+00,1.5942661667e+01,inf
3.4200000000e+01,2.1275066147e+00,1.6026618995e+01,inf
3.4400000000e+01,2.1275926914e+00,1.6110569698e+01,inf
3.4600000000e+01,2.1276832284e+00,1.6194513434e+01,inf
3.4800000000e+01,2.1277784869e+00,1.6278449841e+01,inf
3.5000000000e+01,2.1278787416e+00,1.6362378539e+01,inf
3.5200000000e+01,2.1279842817e+00,1.6446299121e+01,inf
3.5400000000e+01,2.1280954112e+00,1.6530211162e+01,inf
3.5600000000e+01,2.1282124503e+00,1.6614114208e+01,inf
3.5800000000e+01,2.1283357359e+00,1.6698007782e+01,inf
3.6000000000e+01,2.1284656227e+00,1.6781891380e+01,inf
3.6200000000e+01,2.1286024843e+00,1.6865764468e+01,inf
3.6400000000e+01,2.1287467140e+00,1.6949626485e+01,inf
3.6600000000e+01,2.1288987261e+00,1.7033476834e+01,inf
3.6800000000e+01,2.1290589570e+00,1.7117314889e+01,inf
3.7000000000e+01,2.1292278661e+00,1.7201139987e+01,inf
3.7200000000e+01,2.1294059377e+00,1.7284951429e+01,inf
3.7400000000e+01,2.1295936818e+00,1.7368748478e+01,inf
3.7600000000e+01,2.1297916357e+00,1.7452530355e+01,inf
3.7800000000e+01,2.1300003653e+00,1.7536296239e+01,inf
3.8000000000e+01,2.1302204670e+00,1.7620045265e+01,inf
3.8200000000e+01,2.1304525689e+00,1.7703776518e+01,inf
3.8400000000e+01,2.1306973328e+00,1.7787489037e+01,inf
3.8600000000e+01,2.1309554557e+00,1.7871181804e+01,inf
3.8800000000e+01,2.1312276721e+00,1.7954853750e+01,inf
3.9000000000e+01,2.1315147554e+00,1.8038503746e+01,inf
3.9200000000e+01,2.1318175203e+00,1.8122130603e+01,inf
3.9400000000e+01,2.1321368251e+00,1.8205733066e+01,inf
3.9600000000e+01,2.1324735733e+00,1.8289309816e+01,inf
3.9800000000e+01,2.1328287169e+00,1.8372859459e+01,inf
4.0000000000e+01,2.1332032578e+00,1.8456380530e+01,inf
4.0200000000e+01,2.1335982514e+00,1.8539871484e+01,inf
4.0400000000e+01,2.1340148085e+00,1.8623330695e+01,inf
4.0600000000e+01,2.1344540985e+00,1.8706756448e+01,inf
4.0800000000e+01,2.1349173524e+00,1.8790146942e+01,inf
4.1000000000e+01,2.1354058655e+00,1.8873500276e+01,inf
4.1200000000e+01,2.1359210011e+00,1.8956814453e+01,inf
4.1400000000e+01,2.1364641933e+00,1.9040087368e+01,inf
4.1600000000e+01,2.1370369509e+00,1.9123316808e+01,inf
4.1800000000e+01,2.1376408609e+00,1.9206500445e+01,inf
4.2000000000e+01,2.1382775922e+00,1.9289635830e+01,inf
4.2200000000e+01,2.1389488993e+00,1.9372720386e+01,inf
4.2400000000e+01,2.1396566269e+00,1.9455751405e+01,inf
4.2600000000e+01,2.1404027136e+00,1.9538726040e+01,inf
4.2800000000e+01,2.1411891965e+00,1.9621641299e+01,inf
4.3000000000e+01,2.1420182156e+00,1.9704494038e+01,inf
4.3200000000e+01,2.1428920185e+00,1.9787280953e+01,inf
4.3400000000e+01,2.1438129652e+00,1.9869998577e+01,inf
4.3600000000e+01,2.1447835329e+00,1.9952643267e+01,inf
4.3800000000e+01,2.1458063215e+00,2.0035211201e+01,inf
4.4000000000e+01,2.1468840583e+00,2.0117698367e+01,inf
4.4200000000e+01,2.1480196036e+00,2.0200100559e+01,inf
4.4400000000e+01,2.1492159564e+00,2.0282413364e+01,inf
4.4600000000e+01,2.1504762595e+00,2.0364632156e+01,inf
4.4800000000e+01,2.1518038054e+00,2.0446752091e+01,inf
4.5000000000e+01,2.1532020423e+00,2.0528768090e+01,inf
4.5200000000e+01,2.1546745796e+00,2.0610674838e+01,inf
4.5400000000e+01,2.1562251940e+00,2.0692466772e+01,inf
4.5600000000e+01,2.1578578354e+00,2.0774138073e+01,inf
4.5800000000e+01,2.1595766326e+00,2.0855682655e+01,inf
4.6000000000e+01,2.1613858996e+00,2.0937094157e+01,inf
4.6200000000e+01,2.1632901413e+00,2.1018365936e+01,inf
4.6400000000e+01,2.1652940589e+00,2.1099491057e+01,inf
4.6600000000e+01,2.1674025565e+00,2.1180462282e+01,inf
4.6800000000e+01,2.1696207454e+00,2.1261272064e+01,inf
4.7000000000e+01,2.1719539505e+00,2.1341912541e+01,inf
4.7200000000e+01,2.1744077145e+00,2.1422375521e+01,inf
4.7400000000e+01,2.1769878032e+00,2.1502652482e+01,inf
4.7600000000e+01,2.1797002097e+00,2.1582734560e+01,inf
4.7800000000e+01,2.1825511582e+00,2.1662612545e+01,inf
4.8000000000e+01,2.1855471075e+00,2.1742276875e+01,inf
4.8200000000e+01,2.1886947541e+00,2.1821717629e+01,inf
4.8400000000e+01,2.1920010343e+00,2.1900924527e+01,inf
4.8600000000e+01,2.1954731258e+00,2.1979886921e+01,inf
4.8800000000e+01,2.1991184483e+00,2.2058593799e+01,inf
4.9000000000e+01,2.2029446636e+00,2.2137033777e+01,inf
4.9200000000e+01,2.2069596744e+00,2.2215195107e+01,inf
4.9400000000e+01,2.2111716223e+00,2.2293065673e+01,inf
4.9600000000e+01,2.2155888841e+00,2.2370632999e+01,inf
4.9800000000e+01,2.2202200681e+00,2.2447884250e+01,inf
5.0000000000e+01,2.2250740073e+00,2.2524806240e+01,inf
5.0200000000e+01,2.2301597529e+00,2.2601385444e+01,inf
5.0400000000e+01,2.2354865655e+00,2.2677608003e+01,inf
5.0600000000e+01,2.2410639043e+00,2.2753459743e+01,inf
5.0800000000e+01,2.2469014160e+00,2.2828926187e+01,inf
5.1000000000e+01,2.2530089204e+00,2.2903992574e+01,inf
5.1200000000e+01,2.2593963958e+00,2.2978643878e+01,inf
5.1400000000e+01,2.2660739611e+00,2.3052864831e+01,inf
5.1600000000e+01,2.2730518575e+00,2.3126639949e+01,inf
5.1800000000e+01,2.2803404274e+00,2.3199953560e+01,inf
5.2000000000e+01,2.2879500915e+00,2.3272789831e+01,inf
5.2200000000e+01,2.2958913250e+00,2.3345132805e+01,inf
5.2400000000e+01,2.3041746308e+00,2.3416966435e+01,inf
5.2600000000e+01,2.3128105120e+00,2.3488274618e+01,inf
5.2800000000e+01,2.3218094422e+00,2.3559041242e+01,inf
5.3000000000e+01,2.3311818345e+00,2.3629250220e+01,inf
5.3200000000e+01,2.3409380094e+00,2.3698885541e+01,inf
5.3400000000e+01,2.3510881607e+00,2.3767931312e+01,inf
5.3600000000e+01,2.3616423214e+00,2.3836371803e+01,inf
5.3800000000e+01,2.3726103282e+00,2.3904191503e+01,inf
5.4000000000e+01,2.3840017853e+00,2.3971375159e+01,inf
5.4200000000e+01,2.3958260281e+00,2.4037907834e+01,inf
5.4400000000e+01,2.4080920871e+00,2.4103774954e+01,inf
5.4600000000e+01,2.4208086514e+00,2.4168962357e+01,inf
5.4800000000e+01,2.4339840333e+00,2.4233456342e+01,inf
5.5000000000e+01,2.4476261328e+00,2.4297243719e+01,inf
5.5200000000e+01,2.4617424044e+00,2.4360311855e+01,inf
5.5400000000e+01,2.4763398247e+00,2.4422648719e+01,inf
5.5600000000e+01,2.4914248610e+00,2.4484242925e+01,inf
5.5800000000e+01,2.5070034432e+00,2.4545083771e+01,inf
5.6000000000e+01,2.5230809370e+00,2.4605161280e+01,inf
5.6200000000e+01,2.5396621198e+00,2.4664466229e+01,inf
5.6400000000e+01,2.5567511597e+00,2.4722990185e+01,inf
5.6600000000e+01,2.5743515964e+00,2.4780725527e+01,inf
5.6800000000e+01,2.5924663268e+00,2.4837665474e+01,inf
5.7000000000e+01,2.6110975918e+00,2.4893804098e+01,inf
5.7200000000e+01,2.6302469684e+00,2.4949136343e+01,inf
5.7400000000e+01,2.6499153636e+00,2.5003658032e+01,inf
5.7600000000e+01,2.6701030126e+00,2.5057365874e+01,inf
5.7800000000e+01,2.6908094800e+00,2.5110257465e+01,inf
5.8000000000e+01,2.7120336643e+00,2.5162331283e+01,inf
5.8200000000e+01,2.7337738062e+00,2.5213586683e+01,inf
5.8400000000e+01,2.7560274989e+00,2.5264023884e+01,inf
5.8600000000e+01,2.7787917024e+00,2.5313643953e+01,inf
5.8800000000e+01,2.8020627603e+00,2.5362448788e+01,inf
5.9000000000e+01,2.8258364190e+00,2.5410441090e+01,inf
5.9200000000e+01,2.8501078491e+00,2.5457624347e+01,inf
5.9400000000e+01,2.8748716698e+00,2.5504002796e+01,inf
5.9600000000e+01,2.9001219739e+00,2.5549581396e+01,inf
5.9800000000e+01,2.9258523557e+00,2.5594365798e+01,inf
6.0000000000e+01,2.9520559391e+00,2.5638362302e+01,inf
6.0200000000e+01,2.9787254080e+00,2.5681577830e+01,inf
6.0400000000e+01,3.0058530362e+00,2.5724019882e+01,inf
6.0600000000e+01,3.0334307193e+00,2.5765696499e+01,inf
6.0800000000e+01,3.0614500057e+00,2.5806616226e+01,inf
6.1000000000e+01,3.0899021285e+00,2.5846788072e+01,inf
6.1200000000e+01,3.1187780370e+00,2.5886221468e+01,inf
6.1400000000e+01,3.1480684282e+00,2.5924926232e+01,inf
6.1600000000e+01,3.1777637770e+00,2.5962912531e+01,inf
6.1800000000e+01,3.2078543672e+00,2.6000190839e+01,inf
6.2000000000e+01,3.2383303201e+00,2.6036771905e+01,inf
6.2200000000e+01,3.2691816233e+00,2.6072666713e+01,inf
6.2400000000e+01,3.3003981581e+00,2.6107886453e+01,inf
6.2600000000e+01,3.3319697255e+00,2.6142442484e+01,inf
6.2800000000e+01,3.3638860716e+00,2.6176346302e+01,inf
6.3000000000e+01,3.3961369113e+00,2.6209609514e+01,inf
6.3200000000e+01,3.4287119505e+00,2.6242243804e+01,inf
6.3400000000e+01,3.4616009077e+00,2.6274260911e+01,inf
6.3600000000e+01,3.4947935336e+00,2.6305672601e+01,inf
6.3800000000e+01,3.5282796296e+00,2.6336490641e+01,inf
6.4000000000e+01,3.5620490648e+00,2.6366726784e+01,inf
6.4200000000e+01,3.5960917919e+00,2.6396392740e+01,inf
6.4400000000e+01,3.6303978616e+00,2.6425500165e+01,inf
6.4600000000e+01,3.6649574358e+00,2.6454060636e+01,inf
6.4800000000e+01,3.6997607996e+00,2.6482085642e+01,inf
6.5000000000e+01,3.7347983719e+00,2.6509586564e+01,inf
6.5200000000e+01,3.7700607153e+00,2.6536574666e+01,inf
6.5400000000e+01,3.8055385443e+00,2.6563061080e+01,inf
6.5600000000e+01,3.8412227328e+00,2.6589056797e+01,inf
6.5800000000e+01,3.8771043211e+00,2.6614572658e+01,inf
6.6000000000e+01,3.9131745205e+00,2.6639619347e+01,inf
6.6200000000e+01,3.9494247188e+00,2.6664207379e+01,inf
6.6400000000e+01,3.9858464839e+00,2.6688347100e+01,inf
6.6600000000e+01,4.0224315665e+00,2.6712048677e+01,inf
6.6800000000e+01,4.0591719032e+00,2.6735322097e+01,inf
6.7000000000e+01,4.0960596173e+00,2.6758177160e+01,inf
6.7200000000e+01,4.1330870209e+00,2.6780623481e+01,inf
6.7400000000e+01,4.1702466145e+00,2.6802670484e+01,inf
6.7600000000e+01,4.2075310875e+00,2.6824327400e+01,inf
6.7800000000e+01,4.2449333179e+00,2.6845603271e+01,inf
6.8000000000e+01,4.2824463710e+00,2.6866506945e+01,inf
6.8200000000e+01,4.3200634984e+00,2.6887047076e+01,inf
6.8400000000e+01,4.3577781365e+00,2.6907232131e+01,inf
6.8600000000e+01,4.3955839042e+00,2.6927070381e+01,inf
6.8800000000e+01,4.4334746012e+00,2.6946569911e+01,inf
6.9000000000e+01,4.4714442053e+00,2.6965738617e+01,inf
6.9200000000e+01,4.5094868695e+00,2.6984584209e+01,inf
6.9400000000e+01,4.5475969200e+00,2.7003114214e+01,inf
6.9600000000e+01,4.5857688524e+00,2.7021335977e+01,inf
6.9800000000e+01,4.6239973289e+00,2.7039256667e+01,inf
7.0000000000e+01,4.6622771750e+00,2.7056883273e+01,inf
7.0200000000e+01,4.7006033765e+00,2.7074222613e+01,inf
7.0400000000e+01,4.7389710757e+00,2.7091281337e+01,inf
7.0600000000e+01,4.7773755679e+00,2.7108065924e+01,inf
7.0800000000e+01,4.8158122984e+00,2.7124582694e+01,inf
7.1000000000e+01,4.8542768585e+00,2.7140837803e+01,inf
7.1200000000e+01,4.8927649821e+00,2.7156837252e+01,inf
7.1400000000e+01,4.9312725422e+00,2.7172586887e+01,inf
7.1600000000e+01,4.9697955474e+00,2.7188092404e+01,inf
7.1800000000e+01,5.0083301384e+00,2.7203359354e+01,inf
7.2000000000e+01,5.0468725840e+00,2.7218393141e+01,inf
7.2200000000e+01,5.0854192785e+00,2.7233199031e+01,inf
7.2400000000e+01,5.1239667376e+00,2.7247782153e+01,inf
7.2600000000e+01,5.1625115951e+00,2.7262147503e+01,inf
7.2800000000e+01,5.2010505999e+00,2.7276299944e+01,inf
7.3000000000e+01,5.2395806122e+00,2.7290244216e+01,inf
7.3200000000e+01,5.2780986008e+00,2.7303984933e+01,inf
7.3400000000e+01,5.3166016394e+00,2.7317526588e+01,inf
7.3600000000e+01,5.3550869039e+00,2.7330873559e+01,inf
7.3800000000e+01,5.3935516690e+00,2.7344030106e+01,inf
7.4000000000e+01,5.4319933056e+00,2.7357000382e+01,inf
7.4200000000e+01,5.4704092775e+00,2.7369788428e+01,inf
7.4400000000e+01,5.5087971386e+00,2.7382398182e+01,inf
7.4600000000e+01,5.5471545305e+00,2.7394833478e+01,inf
7.4800000000e+01,5.5854791792e+00,2.7407098051e+01,inf
7.5000000000e+01,5.6237688928e+00,2.7419195540e+01,inf
7.5200000000e+01,5.6620215588e+00,2.7431129488e+01,inf
7.5400000000e+01,5.7002351419e+00,2.7442903346e+01,inf
7.5600000000e+01,5.7384076808e+00,2.7454520477e+01,inf
7.5800000000e+01,5.7765372866e+00,2.7465984157e+01,inf
7.6000000000e+01,5.8146221401e+00,2.7477297578e+01,inf
7.6200000000e+01,5.8526604896e+00,2.7488463850e+01,inf
7.6400000000e+01,5.8906506487e+00,2.7499486002e+01,inf
7.6600000000e+01,5.9285909943e+00,2.7510366987e+01,inf
7.6800000000e+01,5.9664799642e+00,2.7521109683e+01,inf
7.7000000000e+01,6.0043160556e+00,2.7531716894e+01,inf
7.7200000000e+01,6.0420978228e+00,2.7542191354e+01,inf
7.7400000000e+01,6.0798238753e+00,2.7552535727e+01,inf
7.7600000000e+01,6.1174928764e+00,2.7562752611e+01,inf
7.7800000000e+01,6.1551035407e+00,2.7572844537e+01,inf
7.8000000000e+01,6.1926546332e+00,2.7582813975e+01,inf
7.8200000000e+01,6.2301449670e+00,2.7592663331e+01,inf
7.8400000000e+01,6.2675734020e+00,2.7602394955e+01,inf
7.8600000000e+01,6.3049388433e+00,2.7612011134e+01,inf
7.8800000000e+01,6.3422402399e+00,2.7621514103e+01,inf
7.9000000000e+01,6.3794765826e+00,2.7630906038e+01,inf
7.9200000000e+01,6.4166469032e+00,2.7640189066e+01,inf
7.9400000000e+01,6.4537502731e+00,2.7649365259e+01,inf
7.9600000000e+01,6.4907858017e+00,2.7658436640e+01,inf
7.9800000000e+01,6.5277526351e+00,2.7667405182e+01,inf
8.0000000000e+01,6.5646499552e+00,2.7676272812e+01,inf
8.0200000000e+01,6.6014769782e+00,2.7685041410e+01,inf
8.0400000000e+01,6.6382329537e+00,2.7693712810e+01,inf
8.0600000000e+01,6.6749171632e+00,2.7702288803e+01,inf
8.0800000000e+01,6.7115289195e+00,2.7710771139e+01,inf
8.1000000000e+01,6.7480675651e+00,2.7719161525e+01,inf
8.1200000000e+01,6.7845324718e+00,2.7727461627e+01,inf
8.1400000000e+01,6.8209230392e+00,2.7735673075e+01,inf
8.1600000000e+01,6.8572386940e+00,2.7743797458e+01,inf
8.1800000000e+01,6.8934788892e+00,2.7751836329e+01,inf
8.2000000000e+01,6.9296431028e+00,2.7759791206e+01,inf
8.2200000000e+01,6.9657308375e+00,2.7767663572e+01,inf
8.2400000000e+01,7.0017416194e+00,2.7775454874e+01,inf
8.2600000000e+01,7.0376749973e+00,2.7783166527e+01,inf
8.2800000000e+01,7.0735305423e+00,2.7790799915e+01,inf
8.3000000000e+01,7.1093078465e+00,2.7798356390e+01,inf
8.3200000000e+01,7.1450065226e+00,2.7805837273e+01,inf
8.3400000000e+01,7.1806262033e+00,2.7813243855e+01,inf
8.3600000000e+01,7.2161665403e+00,2.7820577400e+01,inf
8.3800000000e+01,7.2516272039e+00,2.7827839141e+01,inf
8.4000000000e+01,7.2870078822e+00,2.7835030287e+01,inf
8.4200000000e+01,7.3223082808e+00,2.7842152018e+01,inf
8.4400000000e+01,7.3575281217e+00,2.7849205488e+01,inf
