tau,r,phi,t
1.1800000000e+01,3.2913294171e+01,5.4496172233e-02,1.2121087365e+01
1.2000000000e+01,3.2913791471e+01,5.5419276490e-02,1.2326527572e+01
1.2200000000e+01,3.2914297076e+01,5.6342352619e-02,1.2531967682e+01
1.2400000000e+01,3.2914810987e+01,5.7265400157e-02,1.2737407692e+01
1.2600000000e+01,3.2915333202e+01,5.8188418638e-02,1.2942847600e+01
1.2800000000e+01,3.2915863721e+01,5.9111407599e-02,1.3148287406e+01
1.3000000000e+01,3.2916402543e+01,6.0034366576e-02,1.3353727107e+01
1.3200000000e+01,3.2916949667e+01,6.0957295103e-02,1.3559166701e+01
1.3400000000e+01,3.2917505093e+01,6.1880192717e-02,1.3764606188e+01
1.3600000000e+01,3.2918068820e+01,6.2803058955e-02,1.3970045566e+01
1.3800000000e+01,3.2918640847e+01,6.3725893352e-02,1.4175484832e+01
1.4000000000e+01,3.2919221174e+01,6.4648695445e-02,1.4380923986e+01
1.4200000000e+01,3.2919809800e+01,6.5571464770e-02,1.4586363026e+01
1.4400000000e+01,3.2920406723e+01,6.6494200864e-02,1.4791801950e+01
1.4600000000e+01,3.2921011944e+01,6.7416903262e-02,1.4997240756e+01
1.4800000000e+01,3.2921625462e+01,6.8339571504e-02,1.5202679443e+01
1.5000000000e+01,3.2922247275e+01,6.9262205124e-02,1.5408118009e+01
1.5200000000e+01,3.2922877383e+01,7.0184803660e-02,1.5613556453e+01
1.5400000000e+01,3.2923515786e+01,7.1107366649e-02,1.5818994773e+01
1.5600000000e+01,3.2924162481e+01,7.2029893629e-02,1.6024432968e+01
1.5800000000e+01,3.2924817469e+01,7.2952384136e-02,1.6229871035e+01
1.6000000000e+01,3.2925480749e+01,7.3874837709e-02,1.6435308973e+01
1.6200000000e+01,3.2926152320e+01,7.4797253886e-02,1.6640746781e+01
1.6400000000e+01,3.2926832180e+01,7.5719632202e-02,1.6846184457e+01
1.6600000000e+01,3.2927520330e+01,7.6641972198e-02,1.7051621999e+01
1.6800000000e+01,3.2928216768e+01,7.7564273411e-02,1.7257059406e+01
1.7000000000e+01,3.2928921493e+01,7.8486535378e-02,1.7462496676e+01
1.7200000000e+01,3.2929634504e+01,7.9408757639e-02,1.7667933808e+01
1.7400000000e+01,3.2930355801e+01,8.0330939732e-02,1.7873370799e+01
1.7600000000e+01,3.2931085383e+01,8.1253081195e-02,1.8078807649e+01
1.7800000000e+01,3.2931823248e+01,8.2175181568e-02,1.8284244355e+01
1.8000000000e+01,3.2932569396e+01,8.3097240388e-02,1.8489680916e+01
1.8200000000e+01,3.2933323826e+01,8.4019257196e-02,1.8695117331e+01
1.8400000000e+01,3.2934086537e+01,8.4941231530e-02,1.8900553598e+01
1.8600000000e+01,3.2934857527e+01,8.5863162930e-02,1.9105989714e+01
1.8800000000e+01,3.2935636796e+01,8.6785050935e-02,1.9311425680e+01
1.9000000000e+01,3.2936424343e+01,8.7706895086e-02,1.9516861492e+01
1.9200000000e+01,3.2937220167e+01,8.8628694921e-02,1.9722297150e+01
1.9400000000e+01,3.2938024267e+01,8.9550449980e-02,1.9927732651e+01
1.9600000000e+01,3.2938836642e+01,9.0472159805e-02,2.0133167995e+01
1.9800000000e+01,3.2939657290e+01,9.1393823934e-02,2.0338603179e+01
2.0000000000e+01,3.2940486211e+01,9.2315441909e-02,2.0544038203e+01
2.0200000000e+01,3.2941323404e+01,9.3237013271e-02,2.0749473063e+01
2.0400000000e+01,3.2942168867e+01,9.4158537559e-02,2.0954907759e+01
2.0600000000e+01,3.2943022600e+01,9.5080014315e-02,2.1160342290e+01
2.0800000000e+01,3.2943884601e+01,9.6001443080e-02,2.1365776653e+01
2.1000000000e+01,3.2944754870e+01,9.6922823396e-02,2.1571210847e+01
2.1200000000e+01,3.2945633405e+01,9.7844154803e-02,2.1776644870e+01
2.1400000000e+01,3.2946520205e+01,9.8765436844e-02,2.1982078721e+01
2.1600000000e+01,3.2947415269e+01,9.9686669060e-02,2.2187512398e+01
2.1800000000e+01,3.2948318596e+01,1.0060785099e-01,2.2392945899e+01
2.2000000000e+01,3.2949230184e+01,1.0152898218e-01,2.2598379223e+01
2.2200000000e+01,3.2950150033e+01,1.0245006218e-01,2.2803812369e+01
2.2400000000e+01,3.2951078142e+01,1.0337109052e-01,2.3009245335e+01
2.2600000000e+01,3.2952014508e+01,1.0429206674e-01,2.3214678118e+01
2.2800000000e+01,3.2952959132e+01,1.0521299040e-01,2.3420110718e+01
2.3000000000e+01,3.2953912011e+01,1.0613386102e-01,2.3625543133e+01
2.3200000000e+01,3.2954873145e+01,1.0705467817e-01,2.3830975361e+01
2.3400000000e+01,3.2955842532e+01,1.0797544137e-01,2.4036407401e+01
2.3600000000e+01,3.2956820172e+01,1.0889615017e-01,2.4241839251e+01
2.3800000000e+01,3.2957806062e+01,1.0981680413e-01,2.4447270909e+01
2.4000000000e+01,3.2958800202e+01,1.1073740277e-01,2.4652702375e+01
2.4200000000e+01,3.2959802590e+01,1.1165794565e-01,2.4858133645e+01
2.4400000000e+01,3.2960813226e+01,1.1257843231e-01,2.5063564720e+01
2.4600000000e+01,3.2961832107e+01,1.1349886229e-01,2.5268995596e+01
2.4800000000e+01,3.2962859233e+01,1.1441923514e-01,2.5474426273e+01
2.5000000000e+01,3.2963894602e+01,1.1533955040e-01,2.5679856749e+01
2.5200000000e+01,3.2964938212e+01,1.1625980763e-01,2.5885287022e+01
2.5400000000e+01,3.2965990064e+01,1.1718000636e-01,2.6090717091e+01
2.5600000000e+01,3.2967050154e+01,1.1810014613e-01,2.6296146955e+01
2.5800000000e+01,3.2968118483e+01,1.1902022651e-01,2.6501576610e+01
2.6000000000e+01,3.2969195048e+01,1.1994024702e-01,2.6707006057e+01
2.6200000000e+01,3.2970279848e+01,1.2086020723e-01,2.6912435293e+01
2.6400000000e+01,3.2971372882e+01,1.2178010667e-01,2.7117864317e+01
2.6600000000e+01,3.2972474148e+01,1.2269994489e-01,2.7323293127e+01
2.6800000000e+01,3.2973583646e+01,1.2361972143e-01,2.7528721721e+01
2.7000000000e+01,3.2974701373e+01,1.2453943586e-01,2.7734150099e+01
2.7200000000e+01,3.2975827328e+01,1.2545908770e-01,2.7939578258e+01
2.7400000000e+01,3.2976961510e+01,1.2637867652e-01,2.8145006197e+01
2.7600000000e+01,3.2978103917e+01,1.2729820185e-01,2.8350433914e+01
2.7800000000e+01,3.2979254548e+01,1.2821766325e-01,2.8555861408e+01
2.8000000000e+01,3.2980413402e+01,1.2913706026e-01,2.8761288677e+01
2.8200000000e+01,3.2981580476e+01,1.3005639244e-01,2.8966715719e+01
2.8400000000e+01,3.2982755770e+01,1.3097565932e-01,2.9172142533e+01
2.8600000000e+01,3.2983939282e+01,1.3189486047e-01,2.9377569118e+01
2.8800000000e+01,3.2985131010e+01,1.3281399542e-01,2.9582995471e+01
2.9000000000e+01,3.2986330953e+01,1.3373306373e-01,2.9788421592e+01
2.9200000000e+01,3.2987539110e+01,1.3465206495e-01,2.9993847478e+01
2.9400000000e+01,3.2988755479e+01,1.3557099863e-01,3.0199273128e+01
2.9600000000e+01,3.2989980058e+01,1.3648986432e-01,3.0404698540e+01
2.9800000000e+01,3.2991212846e+01,1.3740866156e-01,3.0610123714e+01
3.0000000000e+01,3.2992453841e+01,1.3832738991e-01,3.0815548646e+01
3.0200000000e+01,3.2993703042e+01,1.3924604892e-01,3.1020973336e+01
3.0400000000e+01,3.2994960447e+01,1.4016463814e-01,3.1226397783e+01
3.0600000000e+01,3.2996226054e+01,1.4108315712e-01,3.1431821984e+01
3.0800000000e+01,3.2997499862e+01,1.4200160542e-01,3.1637245937e+01
3.1000000000e+01,3.2998781870e+01,1.4291998258e-01,3.1842669643e+01
3.1200000000e+01,3.3000072076e+01,1.4383828815e-01,3.2048093098e+01
3.1400000000e+01,3.3001370477e+01,1.4475652169e-01,3.2253516301e+01
3.1600000000e+01,3.3002677073e+01,1.4567468276e-01,3.2458939251e+01
3.1800000000e+01,3.3003991862e+01,1.4659277090e-01,3.2664361946e+01
3.2000000000e+01,3.3005314842e+01,1.4751078566e-01,3.2869784384e+01
3.2200000000e+01,3.3006646011e+01,1.4842872661e-01,3.3075206564e+01
3.2400000000e+01,3.3007985368e+01,1.4934659329e-01,3.3280628485e+01
3.2600000000e+01,3.3009332911e+01,1.5026438526e-01,3.3486050145e+01
3.2800000000e+01,3.3010688638e+01,1.5118210207e-01,3.3691471541e+01
3.3000000000e+01,3.3012052549e+01,1.5209974327e-01,3.3896892674e+01
3.3200000000e+01,3.3013424640e+01,1.5301730842e-01,3.4102313540e+01
3.3400000000e+01,3.3014804910e+01,1.5393479708e-01,3.4307734139e+01
3.3600000000e+01,3.3016193358e+01,1.5485220880e-01,3.4513154469e+01
3.3800000000e+01,3.3017589981e+01,1.5576954313e-01,3.4718574528e+01
3.4000000000e+01,3.3018994779e+01,1.5668679964e-01,3.4923994315e+01
3.4200000000e+01,3.3020407749e+01,1.5760397787e-01,3.5129413829e+01
3.4400000000e+01,3.3021828889e+01,1.5852107738e-01,3.5334833067e+01
3.4600000000e+01,3.3023258198e+01,1.5943809774e-01,3.5540252028e+01
3.4800000000e+01,3.3024695673e+01,1.6035503849e-01,3.5745670711e+01
3.5000000000e+01,3.3026141314e+01,1.6127189919e-01,3.5951089114e+01
3.5200000000e+01,3.3027595117e+01,1.6218867940e-01,3.6156507235e+01
3.5400000000e+01,3.3029057083e+01,1.6310537868e-01,3.6361925073e+01
3.5600000000e+01,3.3030527207e+01,1.6402199659e-01,3.6567342626e+01
3.5800000000e+01,3.3032005490e+01,1.6493853268e-01,3.6772759894e+01
3.6000000000e+01,3.3033491928e+01,1.6585498651e-01,3.6978176873e+01
3.6200000000e+01,3.3034986520e+01,1.6677135764e-01,3.7183593563e+01
3.6400000000e+01,3.3036489264e+01,1.6768764563e-01,3.7389009962e+01
3.6600000000e+01,3.3038000159e+01,1.6860385004e-01,3.7594426069e+01
3.6800000000e+01,3.3039519201e+01,1.6951997043e-01,3.7799841882e+01
3.7000000000e+01,3.3041046390e+01,1.7043600635e-01,3.8005257399e+01
3.7200000000e+01,3.3042581724e+01,1.7135195738e-01,3.8210672619e+01
3.7400000000e+01,3.3044125200e+01,1.7226782306e-01,3.8416087540e+01
3.7600000000e+01,3.3045676817e+01,1.7318360296e-01,3.8621502161e+01
3.7800000000e+01,3.3047236572e+01,1.7409929664e-01,3.8826916481e+01
3.8000000000e+01,3.3048804464e+01,1.7501490366e-01,3.9032330497e+01
3.8200000000e+01,3.3050380491e+01,1.7593042359e-01,3.9237744208e+01
3.8400000000e+01,3.3051964650e+01,1.7684585598e-01,3.9443157613e+01
3.8600000000e+01,3.3053556940e+01,1.7776120039e-01,3.9648570710e+01
3.8800000000e+01,3.3055157359e+01,1.7867645640e-01,3.9853983497e+01
3.9000000000e+01,3.3056765905e+01,1.7959162356e-01,4.0059395973e+01
3.9200000000e+01,3.3058382575e+01,1.8050670143e-01,4.0264808137e+01
3.9400000000e+01,3.3060007369e+01,1.8142168958e-01,4.0470219987e+01
3.9600000000e+01,3.3061640283e+01,1.8233658758e-01,4.0675631521e+01
3.9800000000e+01,3.3063281315e+01,1.8325139498e-01,4.0881042737e+01
4.0000000000e+01,3.3064930464e+01,1.8416611135e-01,4.1086453635e+01
4.0200000000e+01,3.3066587728e+01,1.8508073626e-01,4.1291864213e+01
4.0400000000e+01,3.3068253104e+01,1.8599526926e-01,4.1497274469e+01
4.0600000000e+01,3.3069926590e+01,1.8690970993e-01,4.1702684401e+01
4.0800000000e+01,3.3071608185e+01,1.8782405784e-01,4.1908094009e+01
4.1000000000e+01,3.3073297886e+01,1.8873831253e-01,4.2113503290e+01
4.1200000000e+01,3.3074995691e+01,1.8965247360e-01,4.2318912243e+01
4.1400000000e+01,3.3076701597e+01,1.9056654059e-01,4.2524320866e+01
4.1600000000e+01,3.3078415604e+01,1.9148051308e-01,4.2729729159e+01
4.1800000000e+01,3.3080137708e+01,1.9239439063e-01,4.2935137119e+01
4.2000000000e+01,3.3081867908e+01,1.9330817281e-01,4.3140544745e+01
4.2200000000e+01,3.3083606201e+01,1.9422185919e-01,4.3345952035e+01
4.2400000000e+01,3.3085352585e+01,1.9513544934e-01,4.3551358988e+01
4.2600000000e+01,3.3087107059e+01,1.9604894282e-01,4.3756765602e+01
4.2800000000e+01,3.3088869619e+01,1.9696233921e-01,4.3962171876e+01
4.3000000000e+01,3.3090640263e+01,1.9787563807e-01,4.4167577809e+01
4.3200000000e+01,3.3092418990e+01,1.9878883898e-01,4.4372983398e+01
4.3400000000e+01,3.3094205798e+01,1.9970194150e-01,4.4578388642e+01
4.3600000000e+01,3.3096000683e+01,2.0061494520e-01,4.4783793540e+01
4.3800000000e+01,3.3097803644e+01,2.0152784965e-01,4.4989198090e+01
4.4000000000e+01,3.3099614678e+01,2.0244065443e-01,4.5194602291e+01
4.4200000000e+01,3.3101433784e+01,2.0335335910e-01,4.5400006140e+01
4.4400000000e+01,3.3103260959e+01,2.0426596324e-01,4.5605409638e+01
4.4600000000e+01,3.3105096200e+01,2.0517846642e-01,4.5810812781e+01
4.4800000000e+01,3.3106939505e+01,2.0609086821e-01,4.6016215569e+01
4.5000000000e+01,3.3108790873e+01,2.0700316818e-01,4.6221618000e+01
4.5200000000e+01,3.3110650301e+01,2.0791536591e-01,4.6427020073e+01
4.5400000000e+01,3.3112517786e+01,2.0882746096e-01,4.6632421785e+01
4.5600000000e+01,3.3114393326e+01,2.0973945293e-01,4.6837823136e+01
4.5800000000e+01,3.3116276919e+01,2.1065134136e-01,4.7043224124e+01
4.6000000000e+01,3.3118168563e+01,2.1156312585e-01,4.7248624748e+01
4.6200000000e+01,3.3120068254e+01,2.1247480597e-01,4.7454025005e+01
4.6400000000e+01,3.3121975992e+01,2.1338638128e-01,4.7659424895e+01
4.6600000000e+01,3.3123891772e+01,2.1429785137e-01,4.7864824415e+01
4.6800000000e+01,3.3125815594e+01,2.1520921582e-01,4.8070223566e+01
4.7000000000e+01,3.3127747455e+01,2.1612047419e-01,4.8275622344e+01
4.7200000000e+01,3.3129687352e+01,2.1703162606e-01,4.8481020748e+01
4.7400000000e+01,3.3131635282e+01,2.1794267102e-01,4.8686418777e+01
4.7600000000e+01,3.3133591244e+01,2.1885360863e-01,4.8891816430e+01
4.7800000000e+01,3.3135555235e+01,2.1976443848e-01,4.9097213705e+01
4.8000000000e+01,3.3137527253e+01,2.2067516015e-01,4.9302610600e+01
4.8200000000e+01,3.3139507295e+01,2.2158577320e-01,4.9508007114e+01
4.8400000000e+01,3.3141495358e+01,2.2249627723e-01,4.9713403245e+01
4.8600000000e+01,3.3143491441e+01,2.2340667180e-01,4.9918798992e+01
4.8800000000e+01,3.3145495540e+01,2.2431695651e-01,5.0124194354e+01
4.9000000000e+01,3.3147507654e+01,2.2522713092e-01,5.0329589328e+01
4.9200000000e+01,3.3149527780e+01,2.2613719462e-01,5.0534983914e+01
4.9400000000e+01,3.3151555914e+01,2.2704714719e-01,5.0740378110e+01
4.9600000000e+01,3.3153592056e+01,2.2795698820e-01,5.0945771914e+01
4.9800000000e+01,3.3155636202e+01,2.2886671725e-01,5.1151165325e+01
5.0000000000e+01,3.3157688349e+01,2.2977633391e-01,5.1356558342e+01
5.0200000000e+01,3.3159748496e+01,2.3068583777e-01,5.1561950962e+01
5.0400000000e+01,3.3161816639e+01,2.3159522840e-01,5.1767343185e+01
5.0600000000e+01,3.3163892777e+01,2.3250450539e-01,5.1972735009e+01
5.0800000000e+01,3.3165976906e+01,2.3341366833e-01,5.2178126432e+01
5.1000000000e+01,3.3168069024e+01,2.3432271678e-01,5.2383517453e+01
5.1200000000e+01,3.3170169128e+01,2.3523165035e-01,5.2588908071e+01
5.1400000000e+01,3.3172277216e+01,2.3614046861e-01,5.2794298284e+01
5.1600000000e+01,3.3174393286e+01,2.3704917116e-01,5.2999688090e+01
5.1800000000e+01,3.3176517334e+01,2.3795775756e-01,5.3205077489e+01
5.2000000000e+01,3.3178649358e+01,2.3886622741e-01,5.3410466478e+01
5.2200000000e+01,3.3180789355e+01,2.3977458030e-01,5.3615855056e+01
5.2400000000e+01,3.3182937323e+01,2.4068281581e-01,5.3821243221e+01
5.2600000000e+01,3.3185093259e+01,2.4159093353e-01,5.4026630973e+01
5.2800000000e+01,3.3187257161e+01,2.4249893304e-01,5.4232018309e+01
5.3000000000e+01,3.3189429025e+01,2.4340681393e-01,5.4437405229e+01
5.3200000000e+01,3.3191608849e+01,2.4431457579e-01,5.4642791730e+01
5.3400000000e+01,3.3193796631e+01,2.4522221821e-01,5.4848177812e+01
5.3600000000e+01,3.3195992368e+01,2.4612974077e-01,5.5053563472e+01
5.3800000000e+01,3.3198196056e+01,2.4703714307e-01,5.5258948709e+01
5.4000000000e+01,3.3200407694e+01,2.4794442470e-01,5.5464333523e+01
5.4200000000e+01,3.3202627278e+01,2.4885158524e-01,5.5669717910e+01
5.4400000000e+01,3.3204854807e+01,2.4975862428e-01,5.5875101871e+01
5.4600000000e+01,3.3207090276e+01,2.5066554142e-01,5.6080485403e+01
5.4800000000e+01,3.3209333684e+01,2.5157233624e-01,5.6285868505e+01
5.5000000000e+01,3.3211585027e+01,2.5247900834e-01,5.6491251175e+01
5.5200000000e+01,3.3213844304e+01,2.5338555731e-01,5.6696633413e+01
5.5400000000e+01,3.3216111510e+01,2.5429198275e-01,5.6902015216e+01
5.5600000000e+01,3.3218386644e+01,2.5519828423e-01,5.7107396583e+01
5.5800000000e+01,3.3220669703e+01,2.5610446136e-01,5.7312777512e+01
5.6000000000e+01,3.3222960683e+01,2.5701051374e-01,5.7518158003e+01
5.6200000000e+01,3.3225259582e+01,2.5791644094e-01,5.7723538054e+01
5.6400000000e+01,3.3227566398e+01,2.5882224258e-01,5.7928917663e+01
5.6600000000e+01,3.3229881126e+01,2.5972791823e-01,5.8134296829e+01
5.6800000000e+01,3.3232203765e+01,2.6063346751e-01,5.8339675550e+01
5.7000000000e+01,3.3234534312e+01,2.6153889000e-01,5.8545053825e+01
5.7200000000e+01,3.3236872764e+01,2.6244418530e-01,5.8750431652e+01
5.7400000000e+01,3.3239219118e+01,2.6334935300e-01,5.8955809030e+01
5.7600000000e+01,3.3241573370e+01,2.6425439271e-01,5.9161185958e+01
5.7800000000e+01,3.3243935519e+01,2.6515930401e-01,5.9366562435e+01
5.8000000000e+01,3.3246305562e+01,2.6606408652e-01,5.9571938457e+01
5.8200000000e+01,3.3248683494e+01,2.6696873982e-01,5.9777314025e+01
5.8400000000e+01,3.3251069315e+01,2.6787326351e-01,5.9982689137e+01
5.8600000000e+01,3.3253463020e+01,2.6877765720e-01,6.0188063791e+01
5.8800000000e+01,3.3255864606e+01,2.6968192047e-01,6.0393437986e+01
5.9000000000e+01,3.3258274072e+01,2.7058605294e-01,6.0598811720e+01
5.9200000000e+01,3.3260691413e+01,2.7149005420e-01,6.0804184993e+01
5.9400000000e+01,3.3263116628e+01,2.7239392386e-01,6.1009557802e+01
5.9600000000e+01,3.3265549712e+01,2.7329766150e-01,6.1214930146e+01
5.9800000000e+01,3.3267990663e+01,2.7420126675e-01,6.1420302024e+01
6.0000000000e+01,3.3270439479e+01,2.7510473918e-01,6.1625673434e+01
6.0200000000e+01,3.3272896155e+01,2.7600807842e-01,6.1831044375e+01
6.0400000000e+01,3.3275360690e+01,2.7691128406e-01,6.2036414845e+01
6.0600000000e+01,3.3277833079e+01,2.7781435571e-01,6.2241784843e+01
6.0800000000e+01,3.3280313321e+01,2.7871729296e-01,6.2447154368e+01
6.1000000000e+01,3.3282801412e+01,2.7962009543e-01,6.2652523418e+01
6.1200000000e+01,3.3285297349e+01,2.8052276271e-01,6.2857891992e+01
6.1400000000e+01,3.3287801129e+01,2.8142529442e-01,6.3063260088e+01
6.1600000000e+01,3.3290312749e+01,2.8232769015e-01,6.3268627704e+01
6.1800000000e+01,3.3292832206e+01,2.8322994952e-01,6.3473994841e+01
6.2000000000e+01,3.3295359496e+01,2.8413207213e-01,6.3679361495e+01
6.2200000000e+01,3.3297894618e+01,2.8503405758e-01,6.3884727665e+01
6.2400000000e+01,3.3300437568e+01,2.8593590549e-01,6.4090093351e+01
6.2600000000e+01,3.3302988342e+01,2.8683761546e-01,6.4295458551e+01
6.2800000000e+01,3.3305546938e+01,2.8773918710e-01,6.4500823263e+01
6.3000000000e+01,3.3308113352e+01,2.8864062002e-01,6.4706187485e+01
6.3200000000e+01,3.3310687582e+01,2.8954191382e-01,6.4911551218e+01
6.3400000000e+01,3.3313269624e+01,2.9044306812e-01,6.5116914458e+01
6.3600000000e+01,3.3315859475e+01,2.9134408253e-01,6.5322277205e+01
6.3800000000e+01,3.3318457132e+01,2.9224495665e-01,6.5527639457e+01
6.4000000000e+01,3.3321062593e+01,2.9314569011e-01,6.5733001214e+01
6.4200000000e+01,3.3323675853e+01,2.9404628250e-01,6.5938362472e+01
6.4400000000e+01,3.3326296909e+01,2.9494673344e-01,6.6143723232e+01
6.4600000000e+01,3.3328925759e+01,2.9584704254e-01,6.6349083491e+01
6.4800000000e+01,3.3331562400e+01,2.9674720942e-01,6.6554443248e+01
6.5000000000e+01,3.3334206828e+01,2.9764723369e-01,6.6759802503e+01
6.5200000000e+01,3.3336859039e+01,2.9854711496e-01,6.6965161252e+01
6.5400000000e+01,3.3339519031e+01,2.9944685285e-01,6.7170519496e+01
6.5600000000e+01,3.3342186801e+01,3.0034644696e-01,6.7375877232e+01
6.5800000000e+01,3.3344862345e+01,3.0124589692e-01,6.7581234460e+01
6.6000000000e+01,3.3347545661e+01,3.0214520235e-01,6.7786591177e+01
6.6200000000e+01,3.3350236744e+01,3.0304436285e-01,6.7991947383e+01
6.6400000000e+01,3.3352935592e+01,3.0394337804e-01,6.8197303076e+01
6.6600000000e+01,3.3355642201e+01,3.0484224754e-01,6.8402658254e+01
6.6800000000e+01,3.3358356569e+01,3.0574097097e-01,6.8608012917e+01
6.7000000000e+01,3.3361078691e+01,3.0663954794e-01,6.8813367063e+01
6.7200000000e+01,3.3363808565e+01,3.0753797808e-01,6.9018720690e+01
6.7400000000e+01,3.3366546188e+01,3.0843626100e-01,6.9224073797e+01
6.7600000000e+01,3.3369291555e+01,3.0933439632e-01,6.9429426383e+01
6.7800000000e+01,3.3372044665e+01,3.1023238366e-01,6.9634778446e+01
6.8000000000e+01,3.3374805513e+01,3.1113022264e-01,6.9840129985e+01
6.8200000000e+01,3.3377574096e+01,3.1202791288e-01,7.0045480999e+01
6.8400000000e+01,3.3380350411e+01,3.1292545401e-01,7.0250831486e+01
6.8600000000e+01,3.3383134454e+01,3.1382284564e-01,7.0456181444e+01
6.8800000000e+01,3.3385926223e+01,3.1472008739e-01,7.0661530874e+01
6.9000000000e+01,3.3388725714e+01,3.1561717889e-01,7.0866879772e+01
6.9200000000e+01,3.3391532923e+01,3.1651411977e-01,7.1072228138e+01
6.9400000000e+01,3.3394347847e+01,3.1741090963e-01,7.1277575970e+01
6.9600000000e+01,3.3397170484e+01,3.1830754812e-01,7.1482923267e+01
