tau,r,phi,t,E
2.320000000000537e+01,2.126186501908042e+00,9.935738319809525e+00,4.311555766596408e+01,-2.297683208937796e-02
2.340000000000562e+01,2.126217810552205e+00,1.001979543922799e+01,4.348409753147507e+01,-2.297683242944008e-02
2.360000000000586e+01,2.126249599223954e+00,1.010385006482071e+01,4.385263254267914e+01,-2.297683284750352e-02
2.380000000000610e+01,2.126281960225192e+00,1.018790215510858e+01,4.422116261889314e+01,-2.297683334841717e-02
2.400000000000635e+01,2.126314987506249e+00,1.027195166125764e+01,4.458968766512098e+01,-2.297683393799119e-02
2.420000000000659e+01,2.126348776937889e+00,1.035599852693947e+01,4.495820757178221e+01,-2.297683462306441e-02
2.440000000000684e+01,2.126383426588662e+00,1.044004268817011e+01,4.532672221439945e+01,-2.297683541158361e-02
2.460000000000708e+01,2.126419037008493e+00,1.052408407312677e+01,4.569523145324246e+01,-2.297683631269457e-02
2.480000000000733e+01,2.126455711519246e+00,1.060812260194211e+01,4.606373513292878e+01,-2.297683733684850e-02
2.500000000000757e+01,2.126493556513104e+00,1.069215818647539e+01,4.643223308197913e+01,-2.297683849592237e-02
2.520000000000782e+01,2.126532681759624e+00,1.077619073005987e+01,4.680072511232681e+01,-2.297683980335575e-02
2.540000000000806e+01,2.126573200722354e+00,1.086022012722573e+01,4.716921101877983e+01,-2.297684127430675e-02
2.560000000000830e+01,2.126615230885849e+00,1.094424626339795e+01,4.753769057843377e+01,-2.297684292582623e-02
2.580000000000855e+01,2.126658894094028e+00,1.102826901456799e+01,4.790616355003471e+01,-2.297684477705478e-02
2.600000000000879e+01,2.126704316900863e+00,1.111228824693866e+01,4.827462967328922e+01,-2.297684684944357e-02
2.620000000000904e+01,2.126751630934325e+00,1.119630381654108e+01,4.864308866812070e+01,-2.297684916700150e-02
2.640000000000928e+01,2.126800973274602e+00,1.128031556882269e+01,4.901154023386960e+01,-2.297685175657189e-02
2.660000000000953e+01,2.126852486847690e+00,1.136432333820521e+01,4.937998404843511e+01,-2.297685464814151e-02
2.680000000000977e+01,2.126906320835399e+00,1.144832694761135e+01,4.974841976735627e+01,-2.297685787518628e-02
2.700000000001002e+01,2.126962631102898e+00,1.153232620795896e+01,5.011684702283029e+01,-2.297686147505563e-02
2.720000000001026e+01,2.127021580645032e+00,1.161632091762120e+01,5.048526542266482e+01,-2.297686548940248e-02
2.740000000001050e+01,2.127083340052558e+00,1.170031086185148e+01,5.085367454916189e+01,-2.297686996466201e-02
2.760000000001075e+01,2.127148087999619e+00,1.178429581217134e+01,5.122207395793045e+01,-2.297687495258439e-02
2.780000000001099e+01,2.127216011753759e+00,1.186827552571980e+01,5.159046317662390e+01,-2.297688051082906e-02
2.800000000001124e+01,2.127287307709866e+00,1.195224974456249e+01,5.195884170360019e+01,-2.297688670362578e-02
2.820000000001148e+01,2.127362181949454e+00,1.203621819495855e+01,5.232720900649972e+01,-2.297689360251063e-02
2.840000000001173e+01,2.127440850826815e+00,1.212018058658346e+01,5.269556452073894e+01,-2.297690128714498e-02
2.860000000001197e+01,2.127523541583550e+00,1.220413661170580e+01,5.306390764791414e+01,-2.297690984622670e-02
2.880000000001221e+01,2.127610492993166e+00,1.228808594431567e+01,5.343223775411198e+01,-2.297691937850380e-02
2.900000000001246e+01,2.127701956037365e+00,1.237202823920254e+01,5.380055416812287e+01,-2.297692999390189e-02
2.920000000001270e+01,2.127798194615830e+00,1.245596313098021e+01,5.416885617955194e+01,-2.297694181477761e-02
2.940000000001295e+01,2.127899486291342e+00,1.253989023305624e+01,5.453714303682278e+01,-2.297695497731315e-02
2.960000000001319e+01,2.128006123072139e+00,1.262380913654333e+01,5.490541394506972e+01,-2.297696963306523e-02
2.980000000001344e+01,2.128118412233513e+00,1.270771940910981e+01,5.527366806391262e+01,-2.297698595068823e-02
3.000000000001368e+01,2.128236677180738e+00,1.279162059376634e+01,5.564190450510892e+01,-2.297700411784784e-02
3.020000000001393e+01,2.128361258355462e+00,1.287551220758581e+01,5.601012233007724e+01,-2.297702434334915e-02
3.040000000001417e+01,2.128492514187874e+00,1.295939374035334e+01,5.637832054728612e+01,-2.297704685949934e-02
3.060000000001441e+01,2.128630822096937e+00,1.304326465314278e+01,5.674649810950283e+01,-2.297707192473362e-02
3.080000000001466e+01,2.128776579541162e+00,1.312712437681671e+01,5.711465391089410e+01,-2.297709982653118e-02
3.100000000001490e+01,2.128930205122423e+00,1.321097231044582e+01,5.748278678397280e+01,-2.297713088465331e-02
3.120000000001515e+01,2.129092139745486e+00,1.329480781964437e+01,5.785089549638406e+01,-2.297716545473911e-02
3.140000000001539e+01,2.129262847835948e+00,1.337863023481731e+01,5.821897874752207e+01,-2.297720393229669e-02
3.160000000001564e+01,2.129442818619411e+00,1.346243884931557e+01,5.858703516497109e+01,-2.297724675713293e-02
3.180000000001588e+01,2.129632567464841e+00,1.354623291749473e+01,5.895506330076297e+01,-2.297729441826932e-02
3.200000000001612e+01,2.129832637295125e+00,1.363001165267313e+01,5.932306162744145e+01,-2.297734745939515e-02
3.220000000001566e+01,2.130043600067935e+00,1.371377422498460e+01,5.969102853392694e+01,-2.297740648491654e-02
3.240000000001519e+01,2.130266058330176e+00,1.379751975912125e+01,6.005896232117134e+01,-2.297747216666397e-02
3.260000000001472e+01,2.130500646849243e+00,1.388124733196138e+01,6.042686119759524e+01,-2.297754525132815e-02
3.280000000001426e+01,2.130748034324614e+00,1.396495597007775e+01,6.079472327429769e+01,-2.297762656870209e-02
3.300000000001379e+01,2.131008925183170e+00,1.404864464712073e+01,6.116254656002933e+01,-2.297771704081279e-02
3.320000000001333e+01,2.131284061461911e+00,1.413231228107134e+01,6.153032895591956e+01,-2.297781769203684e-02
3.340000000001286e+01,2.131574224781662e+00,1.421595773135872e+01,6.189806824994799e+01,-2.297792966030188e-02
3.360000000001239e+01,2.131880238415558e+00,1.429957979583652e+01,6.226576211114979e+01,-2.297805420948638e-02
3.380000000001193e+01,2.132202969456051e+00,1.438317720761254e+01,6.263340808354578e+01,-2.297819274314093e-02
3.400000000001146e+01,2.132543331084308e+00,1.446674863172604e+01,6.300100357978676e+01,-2.297834681966755e-02
3.420000000001099e+01,2.132902284945847e+00,1.455029266166692e+01,6.336854587450222e+01,-2.297851816910335e-02
3.440000000001053e+01,2.133280843636345e+00,1.463380781573093e+01,6.373603209734325e+01,-2.297870871167252e-02
3.460000000001006e+01,2.133680073301464e+00,1.471729253320516e+01,6.410345922570941e+01,-2.297892057828247e-02
3.480000000000960e+01,2.134101096354611e+00,1.480074517037790e+01,6.447082407715105e+01,-2.297915613315877e-02
3.500000000000913e+01,2.134545094316428e+00,1.488416399636728e+01,6.483812330143529e+01,-2.297941799882856e-02
3.520000000000866e+01,2.135013310779802e+00,1.496754718876278e+01,6.520535337226914e+01,-2.297970908368280e-02
3.540000000000820e+01,2.135507054504036e+00,1.505089282907416e+01,6.557251057866848e+01,-2.298003261236690e-02
3.560000000000773e+01,2.136027702641688e+00,1.513419889798256e+01,6.593959101596631e+01,-2.298039215926995e-02
3.580000000000727e+01,2.136576704101471e+00,1.521746327038830e+01,6.630659057645157e+01,-2.298079168540674e-02
3.600000000000680e+01,2.137155583050247e+00,1.530068371025085e+01,6.667350493963217e+01,-2.298123557900898e-02
3.620000000000633e+01,2.137765942557087e+00,1.538385786521626e+01,6.704032956211708e+01,-2.298172870016910e-02
3.640000000000587e+01,2.138409468381773e+00,1.546698326102805e+01,6.740705966711032e+01,-2.298227642990448e-02
3.660000000000540e+01,2.139087932910021e+00,1.555005729571808e+01,6.777369023351653e+01,-2.298288472403854e-02
3.680000000000494e+01,2.139803199236989e+00,1.563307723357445e+01,6.814021598465324e+01,-2.298356017232323e-02
3.700000000000447e+01,2.140557225400303e+00,1.571604019888428e+01,6.850663137657169e+01,-2.298431006325583e-02
3.720000000000400e+01,2.141352068763061e+00,1.579894316944999e+01,6.887293058598657e+01,-2.298514245507289e-02
3.740000000000354e+01,2.142189890546732e+00,1.588178296987879e+01,6.923910749781884e+01,-2.298606625343456e-02
3.760000000000307e+01,2.143072960512918e+00,1.596455626464618e+01,6.960515569235899e+01,-2.298709129633920e-02
3.780000000000260e+01,2.144003661792109e+00,1.604725955093526e+01,6.997106843205860e+01,-2.298822844684046e-02
3.800000000000214e+01,2.144984495856574e+00,1.612988915125560e+01,7.033683864796359e+01,-2.298948969416268e-02
3.820000000000167e+01,2.146018087633308e+00,1.621244120584650e+01,7.070245892580468e+01,-2.299088826383684e-02
3.840000000000121e+01,2.147107190751708e+00,1.629491166487142e+01,7.106792149176519e+01,-2.299243873750204e-02
3.860000000000074e+01,2.148254692919245e+00,1.637729628041280e+01,7.143321819794946e+01,-2.299415718303405e-02
3.880000000000027e+01,2.149463621416777e+00,1.645959059827784e+01,7.179834050758188e+01,-2.299606129567561e-02
3.899999999999981e+01,2.150737148703453e+00,1.654178994962898e+01,7.216327947996972e+01,-2.299817055084950e-02
3.919999999999934e+01,2.152078598119221e+00,1.662388944245528e+01,7.252802575526918e+01,-2.300050636933399e-02
3.939999999999888e+01,2.153491449670853e+00,1.670588395290368e+01,7.289256953910062e+01,-2.300309229546724e-02
3.959999999999841e+01,2.154979345885162e+00,1.678776811649251e+01,7.325690058706489e+01,-2.300595418902458e-02
3.979999999999794e+01,2.156546097710600e+00,1.686953631923302e+01,7.362100818922002e+01,-2.300912043137435e-02
3.999999999999748e+01,2.158195690445722e+00,1.695118268868847e+01,7.398488115458535e+01,-2.301262214646355e-02
4.019999999999701e+01,2.159932289670225e+00,1.703270108500424e+01,7.434850779574627e+01,-2.301649343711174e-02
4.039999999999655e+01,2.161760247151125e+00,1.711408509194716e+01,7.471187591364520e+01,-2.302077163699488e-02
4.059999999999608e+01,2.163684106693393e+00,1.719532800799606e+01,7.507497278264849e+01,-2.302549757857995e-02
4.079999999999561e+01,2.165708609900943e+00,1.727642283753131e+01,7.543778513599106e+01,-2.303071587712289e-02
4.099999999999515e+01,2.167838701810208e+00,1.735736228217554e+01,7.580029915171120e+01,-2.303647523065919e-02
4.119999999999468e+01,2.170079536354730e+00,1.743813873234370e+01,7.616250043919405e+01,-2.304282873569988e-02
4.139999999999421e+01,2.172436481615233e+00,1.751874425906550e+01,7.652437402645701e+01,-2.304983421809060e-02
4.159999999999375e+01,2.174915124805540e+00,1.759917060614989e+01,7.688590434831620e+01,-2.305755457819090e-02
4.179999999999328e+01,2.177521276940602e+00,1.767940918276635e+01,7.724707523558641e+01,-2.306605814918853e-02
4.199999999999282e+01,2.180260977128534e+00,1.775945105652412e+01,7.760786990547636e+01,-2.307541906696984e-02
4.219999999999235e+01,2.183140496424445e+00,1.783928694713676e+01,7.796827095335007e+01,-2.308571764952414e-02
4.239999999999188e+01,2.186166341179530e+00,1.791890722076467e+01,7.832826034603431e+01,-2.309704078336464e-02
4.259999999999142e+01,2.189345255814870e+00,1.799830188513474e+01,7.868781941686267e+01,-2.310948231390018e-02
4.279999999999095e+01,2.192684224945428e+00,1.807746058554123e+01,7.904692886265121e+01,-2.312314343609085e-02
4.299999999999049e+01,2.196190474776084e+00,1.815637260183783e+01,7.940556874281150e+01,-2.313813308107211e-02
4.319999999999002e+01,2.199871473688216e+00,1.823502684653467e+01,7.976371848080726e+01,-2.315456829373447e-02
4.339999999998955e+01,2.203734931932508e+00,1.831341186411912e+01,8.012135686816781e+01,-2.317257459551204e-02
4.359999999998909e+01,2.207788800341382e+00,1.839151583172179e+01,8.047846207127171e+01,-2.319228632586790e-02
4.379999999998862e+01,2.212041267972730e+00,1.846932656125154e+01,8.083501164111182e+01,-2.321384695517818e-02
4.399999999998816e+01,2.216500758595972e+00,1.854683150312515e+01,8.119098252625209e+01,-2.323740936092928e-02
4.419999999998769e+01,2.221175925931444e+00,1.862401775171620e+01,8.154635108917718e+01,-2.326313605836734e-02
4.439999999998722e+01,2.226075647555379e+00,1.870087205264700e+01,8.190109312622859e+01,-2.329119937599803e-02
4.459999999998676e+01,2.231209017385118e+00,1.877738081204417e+01,8.225518389130492e+01,-2.332178156565404e-02
4.479999999998629e+01,2.236585336662921e+00,1.885353010787244e+01,8.260859812349082e+01,-2.335507483625763e-02
4.499999999998582e+01,2.242214103361925e+00,1.892930570345519e+01,8.296131007875265e+01,-2.339128129992885e-02
4.519999999998536e+01,2.248104999944514e+00,1.900469306328064e+01,8.331329356581985e+01,-2.343061281877438e-02
4.539999999998489e+01,2.254267879411905e+00,1.907967737118050e+01,8.366452198633506e+01,-2.347329074056068e-02
4.559999999998443e+01,2.260712749593832e+00,1.915424355095484e+01,8.401496837932831e+01,-2.351954551157424e-02
4.579999999998396e+01,2.267449755639234e+00,1.922837628949934e+01,8.436460547002704e+01,-2.356961615533138e-02
4.599999999998349e+01,2.274489160682769e+00,1.930206006247283e+01,8.471340572297669e+01,-2.362374960646699e-02
4.619999999998303e+01,2.281841324677501e+00,1.937527916252123e+01,8.506134139939731e+01,-2.368219989012352e-02
4.639999999998256e+01,2.289516681401636e+00,1.944801773005009e+01,8.540838461865327e+01,-2.374522713852151e-02
4.659999999998210e+01,2.297525713666206e+00,1.952025978651177e+01,8.575450742366219e+01,-2.381309643813110e-02
4.679999999998163e+01,2.305878926771286e+00,1.959198927014465e+01,8.609968185001570e+01,-2.388607650299810e-02
4.699999999998116e+01,2.314586820280183e+00,1.966319007407281e+01,8.644387999852704e+01,-2.396443817230704e-02
4.719999999998070e+01,2.323659858204078e+00,1.973384608664140e+01,8.678707411086731e+01,-2.404845273317450e-02
4.739999999998023e+01,2.333108437713340e+00,1.980394123383278e+01,8.712923664789488e+01,-2.413839007293295e-02
4.759999999997977e+01,2.342942856515839e+00,1.987345952357346e+01,8.747034037023137e+01,-2.423451666874397e-02
4.779999999997930e+01,2.353173279066729e+00,1.994238509171076e+01,8.781035842058529e+01,-2.433709342621047e-02
4.799999999997883e+01,2.363809701797763e+00,2.001070224940490e+01,8.814926440727778e+01,-2.444637338266118e-02
4.819999999997837e+01,2.374861917576952e+00,2.007839553165259e+01,8.848703248838478e+01,-2.456259929486718e-02
4.839999999997790e+01,2.386339479630444e+00,2.014544974662877e+01,8.882363745587544e+01,-2.468600113500397e-02
4.859999999997743e+01,2.398251665177904e+00,2.021185002550768e+01,8.915905481909554e+01,-2.481679352258393e-02
4.879999999997697e+01,2.410607439049256e+00,2.027758187240260e+01,8.949326088692985e+01,-2.495517312371035e-02
4.899999999997650e+01,2.423415417564402e+00,2.034263121404434e+01,8.982623284796649e+01,-2.510131605222177e-02
4.919999999997604e+01,2.436683832967880e+00,2.040698444880620e+01,9.015794884798397e+01,-2.525537530996864e-02
4.939999999997557e+01,2.450420498716784e+00,2.047062849467419e+01,9.048838806409533e+01,-2.541747830546377e-02
4.959999999997510e+01,2.464632775922546e+00,2.053355083575901e+01,9.081753077490220e+01,-2.558772449136571e-02
