tau,r,phi,t,E
6.800000000000005e-02,4.969543047011074e+00,0.000000000000000e+00,8.506501824046055e-02,-4.163336342344337e-17
7.000000000000005e-02,4.968645842661787e+00,0.000000000000000e+00,8.756891151710378e-02,-2.775557561562891e-17
7.200000000000005e-02,4.967748557299648e+00,0.000000000000000e+00,9.007291872852163e-02,-4.163336342344337e-17
7.400000000000005e-02,4.966851190895389e+00,0.000000000000000e+00,9.257703993654522e-02,-4.163336342344337e-17
7.600000000000005e-02,4.965953743419725e+00,0.000000000000000e+00,9.508127520305827e-02,-4.163336342344337e-17
7.800000000000006e-02,4.965056214843348e+00,0.000000000000000e+00,9.758562458999730e-02,-4.163336342344337e-17
8.000000000000006e-02,4.964158605136936e+00,0.000000000000000e+00,1.000900881593516e-01,-5.551115123125783e-17
8.200000000000006e-02,4.963260914271148e+00,0.000000000000000e+00,1.025946659731633e-01,-4.163336342344337e-17
8.400000000000006e-02,4.962363142216621e+00,0.000000000000000e+00,1.050993580935274e-01,-4.163336342344337e-17
8.600000000000006e-02,4.961465288943976e+00,0.000000000000000e+00,1.076041645825920e-01,-5.551115123125783e-17
8.800000000000006e-02,4.960567354423816e+00,0.000000000000000e+00,1.101090855025582e-01,-5.551115123125783e-17
9.000000000000007e-02,4.959669338626724e+00,0.000000000000000e+00,1.126141209156801e-01,-4.163336342344337e-17
9.200000000000007e-02,4.958771241523264e+00,0.000000000000000e+00,1.151192708842651e-01,-5.551115123125783e-17
9.400000000000007e-02,4.957873063083984e+00,0.000000000000000e+00,1.176245354706738e-01,-5.551115123125783e-17
9.600000000000007e-02,4.956974803279409e+00,0.000000000000000e+00,1.201299147373200e-01,-5.551115123125783e-17
9.800000000000007e-02,4.956076462080049e+00,0.000000000000000e+00,1.226354087466709e-01,-5.551115123125783e-17
1.000000000000001e-01,4.955178039456394e+00,0.000000000000000e+00,1.251410175612471e-01,-5.551115123125783e-17
1.020000000000001e-01,4.954279535378915e+00,0.000000000000000e+00,1.276467412436227e-01,-5.551115123125783e-17
1.040000000000001e-01,4.953380949818064e+00,0.000000000000000e+00,1.301525798564254e-01,-5.551115123125783e-17
1.060000000000001e-01,4.952482282744277e+00,0.000000000000000e+00,1.326585334623362e-01,-4.163336342344337e-17
1.080000000000001e-01,4.951583534127966e+00,0.000000000000000e+00,1.351646021240903e-01,-2.775557561562891e-17
1.100000000000001e-01,4.950684703939529e+00,0.000000000000000e+00,1.376707859044760e-01,-2.775557561562891e-17
1.120000000000001e-01,4.949785792149343e+00,0.000000000000000e+00,1.401770848663358e-01,-2.775557561562891e-17
1.140000000000001e-01,4.948886798727766e+00,0.000000000000000e+00,1.426834990725660e-01,-4.163336342344337e-17
1.160000000000001e-01,4.947987723645139e+00,0.000000000000000e+00,1.451900285861166e-01,-4.163336342344337e-17
1.180000000000001e-01,4.947088566871781e+00,0.000000000000000e+00,1.476966734699918e-01,-2.775557561562891e-17
1.200000000000001e-01,4.946189328377995e+00,0.000000000000000e+00,1.502034337872497e-01,-4.163336342344337e-17
1.220000000000001e-01,4.945290008134065e+00,0.000000000000000e+00,1.527103096010026e-01,-2.775557561562891e-17
1.240000000000001e-01,4.944390606110253e+00,0.000000000000000e+00,1.552173009744169e-01,-2.775557561562891e-17
1.260000000000001e-01,4.943491122276805e+00,0.000000000000000e+00,1.577244079707131e-01,-2.775557561562891e-17
1.280000000000001e-01,4.942591556603949e+00,0.000000000000000e+00,1.602316306531663e-01,-2.775557561562891e-17
1.300000000000001e-01,4.941691909061890e+00,0.000000000000000e+00,1.627389690851057e-01,-1.387778780781446e-17
1.320000000000001e-01,4.940792179620817e+00,0.000000000000000e+00,1.652464233299150e-01,-1.387778780781446e-17
1.340000000000001e-01,4.939892368250900e+00,0.000000000000000e+00,1.677539934510323e-01,-1.387778780781446e-17
1.360000000000001e-01,4.938992474922288e+00,0.000000000000000e+00,1.702616795119503e-01,-1.387778780781446e-17
1.380000000000001e-01,4.938092499605113e+00,0.000000000000000e+00,1.727694815762164e-01,0.000000000000000e+00
1.400000000000001e-01,4.937192442269487e+00,0.000000000000000e+00,1.752773997074326e-01,1.387778780781446e-17
1.420000000000001e-01,4.936292302885503e+00,0.000000000000000e+00,1.777854339692555e-01,1.387778780781446e-17
1.440000000000001e-01,4.935392081423235e+00,0.000000000000000e+00,1.802935844253966e-01,1.387778780781446e-17
1.460000000000001e-01,4.934491777852739e+00,0.000000000000000e+00,1.828018511396224e-01,1.387778780781446e-17
1.480000000000001e-01,4.933591392144050e+00,0.000000000000000e+00,1.853102341757541e-01,0.000000000000000e+00
1.500000000000001e-01,4.932690924267184e+00,0.000000000000000e+00,1.878187335976680e-01,1.387778780781446e-17
1.520000000000001e-01,4.931790374192139e+00,0.000000000000000e+00,1.903273494692954e-01,0.000000000000000e+00
1.540000000000001e-01,4.930889741888894e+00,0.000000000000000e+00,1.928360818546229e-01,2.775557561562891e-17
1.560000000000001e-01,4.929989027327407e+00,0.000000000000000e+00,1.953449308176921e-01,1.387778780781446e-17
1.580000000000001e-01,4.929088230477618e+00,0.000000000000000e+00,1.978538964225997e-01,0.000000000000000e+00
1.600000000000001e-01,4.928187351309449e+00,0.000000000000000e+00,2.003629787334982e-01,1.387778780781446e-17
1.620000000000001e-01,4.927286389792800e+00,0.000000000000000e+00,2.028721778145950e-01,0.000000000000000e+00
1.640000000000001e-01,4.926385345897554e+00,0.000000000000000e+00,2.053814937301531e-01,0.000000000000000e+00
1.660000000000001e-01,4.925484219593574e+00,0.000000000000000e+00,2.078909265444912e-01,-1.387778780781446e-17
1.680000000000001e-01,4.924583010850702e+00,0.000000000000000e+00,2.104004763219832e-01,-1.387778780781446e-17
1.700000000000001e-01,4.923681719638764e+00,0.000000000000000e+00,2.129101431270590e-01,1.387778780781446e-17
1.720000000000001e-01,4.922780345927564e+00,0.000000000000000e+00,2.154199270242040e-01,1.387778780781446e-17
1.740000000000001e-01,4.921878889686888e+00,0.000000000000000e+00,2.179298280779594e-01,0.000000000000000e+00
1.760000000000001e-01,4.920977350886503e+00,0.000000000000000e+00,2.204398463529222e-01,0.000000000000000e+00
1.780000000000001e-01,4.920075729496154e+00,0.000000000000000e+00,2.229499819137455e-01,0.000000000000000e+00
1.800000000000001e-01,4.919174025485569e+00,0.000000000000000e+00,2.254602348251381e-01,-1.387778780781446e-17
1.820000000000001e-01,4.918272238824457e+00,0.000000000000000e+00,2.279706051518650e-01,0.000000000000000e+00
1.840000000000001e-01,4.917370369482506e+00,0.000000000000000e+00,2.304810929587473e-01,-1.387778780781446e-17
1.860000000000001e-01,4.916468417429384e+00,0.000000000000000e+00,2.329916983106620e-01,0.000000000000000e+00
1.880000000000001e-01,4.915566382634743e+00,0.000000000000000e+00,2.355024212725428e-01,-1.387778780781446e-17
1.900000000000001e-01,4.914664265068211e+00,0.000000000000000e+00,2.380132619093793e-01,1.387778780781446e-17
1.920000000000001e-01,4.913762064699400e+00,0.000000000000000e+00,2.405242202862176e-01,1.387778780781446e-17
1.940000000000001e-01,4.912859781497899e+00,0.000000000000000e+00,2.430352964681603e-01,0.000000000000000e+00
1.960000000000001e-01,4.911957415433283e+00,0.000000000000000e+00,2.455464905203663e-01,1.387778780781446e-17
1.980000000000001e-01,4.911054966475100e+00,0.000000000000000e+00,2.480578025080513e-01,0.000000000000000e+00
2.000000000000001e-01,4.910152434592885e+00,0.000000000000000e+00,2.505692324964875e-01,1.387778780781446e-17
2.020000000000002e-01,4.909249819756150e+00,0.000000000000000e+00,2.530807805510037e-01,0.000000000000000e+00
2.040000000000002e-01,4.908347121934388e+00,0.000000000000000e+00,2.555924467369858e-01,-1.387778780781446e-17
2.060000000000002e-01,4.907444341097073e+00,0.000000000000000e+00,2.581042311198761e-01,-2.775557561562891e-17
2.080000000000002e-01,4.906541477213659e+00,0.000000000000000e+00,2.606161337651741e-01,-2.775557561562891e-17
2.100000000000002e-01,4.905638530253579e+00,0.000000000000000e+00,2.631281547384361e-01,-2.775557561562891e-17
2.120000000000002e-01,4.904735500186249e+00,0.000000000000000e+00,2.656402941052756e-01,-1.387778780781446e-17
2.140000000000002e-01,4.903832386981063e+00,0.000000000000000e+00,2.681525519313629e-01,-2.775557561562891e-17
2.160000000000002e-01,4.902929190607395e+00,0.000000000000000e+00,2.706649282824259e-01,-4.163336342344337e-17
2.180000000000002e-01,4.902025911034603e+00,0.000000000000000e+00,2.731774232242493e-01,-2.775557561562891e-17
2.200000000000002e-01,4.901122548232020e+00,0.000000000000000e+00,2.756900368226755e-01,-2.775557561562891e-17
2.220000000000002e-01,4.900219102168963e+00,0.000000000000000e+00,2.782027691436038e-01,-1.387778780781446e-17
2.240000000000002e-01,4.899315572814728e+00,0.000000000000000e+00,2.807156202529914e-01,1.387778780781446e-17
2.260000000000002e-01,4.898411960138590e+00,0.000000000000000e+00,2.832285902168528e-01,1.387778780781446e-17
2.280000000000002e-01,4.897508264109806e+00,0.000000000000000e+00,2.857416791012600e-01,1.387778780781446e-17
2.300000000000002e-01,4.896604484697613e+00,0.000000000000000e+00,2.882548869723427e-01,0.000000000000000e+00
2.320000000000002e-01,4.895700621871226e+00,0.000000000000000e+00,2.907682138962885e-01,0.000000000000000e+00
2.340000000000002e-01,4.894796675599844e+00,0.000000000000000e+00,2.932816599393425e-01,1.387778780781446e-17
2.360000000000002e-01,4.893892645852642e+00,0.000000000000000e+00,2.957952251678077e-01,0.000000000000000e+00
2.380000000000002e-01,4.892988532598777e+00,0.000000000000000e+00,2.983089096480452e-01,0.000000000000000e+00
2.400000000000002e-01,4.892084335807386e+00,0.000000000000000e+00,3.008227134464739e-01,1.387778780781446e-17
2.420000000000002e-01,4.891180055447586e+00,0.000000000000000e+00,3.033366366295708e-01,2.775557561562891e-17
2.440000000000002e-01,4.890275691488474e+00,0.000000000000000e+00,3.058506792638711e-01,1.387778780781446e-17
2.460000000000002e-01,4.889371243899128e+00,0.000000000000000e+00,3.083648414159680e-01,2.775557561562891e-17
2.480000000000002e-01,4.888466712648603e+00,0.000000000000000e+00,3.108791231525132e-01,1.387778780781446e-17
2.500000000000002e-01,4.887562097705938e+00,0.000000000000000e+00,3.133935245402166e-01,1.387778780781446e-17
2.520000000000002e-01,4.886657399040147e+00,0.000000000000000e+00,3.159080456458466e-01,4.163336342344337e-17
2.540000000000002e-01,4.885752616620229e+00,0.000000000000000e+00,3.184226865362298e-01,4.163336342344337e-17
2.560000000000002e-01,4.884847750415159e+00,0.000000000000000e+00,3.209374472782516e-01,2.775557561562891e-17
2.580000000000002e-01,4.883942800393895e+00,0.000000000000000e+00,3.234523279388560e-01,2.775557561562891e-17
2.600000000000002e-01,4.883037766525372e+00,0.000000000000000e+00,3.259673285850456e-01,2.775557561562891e-17
2.620000000000002e-01,4.882132648778507e+00,0.000000000000000e+00,3.284824492838817e-01,2.775557561562891e-17
2.640000000000002e-01,4.881227447122196e+00,0.000000000000000e+00,3.309976901024845e-01,4.163336342344337e-17
2.660000000000002e-01,4.880322161525315e+00,0.000000000000000e+00,3.335130511080331e-01,4.163336342344337e-17
2.680000000000002e-01,4.879416791956719e+00,0.000000000000000e+00,3.360285323677654e-01,2.775557561562891e-17
2.700000000000002e-01,4.878511338385244e+00,0.000000000000000e+00,3.385441339489786e-01,2.775557561562891e-17
2.720000000000002e-01,4.877605800779705e+00,0.000000000000000e+00,3.410598559190288e-01,2.775557561562891e-17
2.740000000000002e-01,4.876700179108897e+00,0.000000000000000e+00,3.435756983453313e-01,2.775557561562891e-17
2.760000000000002e-01,4.875794473341594e+00,0.000000000000000e+00,3.460916612953607e-01,2.775557561562891e-17
2.780000000000002e-01,4.874888683446552e+00,0.000000000000000e+00,3.486077448366507e-01,4.163336342344337e-17
2.800000000000002e-01,4.873982809392503e+00,0.000000000000000e+00,3.511239490367948e-01,4.163336342344337e-17
2.820000000000002e-01,4.873076851148162e+00,0.000000000000000e+00,3.536402739634456e-01,5.551115123125783e-17
2.840000000000002e-01,4.872170808682221e+00,0.000000000000000e+00,3.561567196843153e-01,5.551115123125783e-17
2.860000000000002e-01,4.871264681963354e+00,0.000000000000000e+00,3.586732862671757e-01,4.163336342344337e-17
2.880000000000002e-01,4.870358470960214e+00,0.000000000000000e+00,3.611899737798583e-01,5.551115123125783e-17
2.900000000000002e-01,4.869452175641432e+00,0.000000000000000e+00,3.637067822902544e-01,2.775557561562891e-17
2.920000000000002e-01,4.868545795975620e+00,0.000000000000000e+00,3.662237118663150e-01,4.163336342344337e-17
2.940000000000002e-01,4.867639331931369e+00,0.000000000000000e+00,3.687407625760509e-01,4.163336342344337e-17
2.960000000000002e-01,4.866732783477250e+00,0.000000000000000e+00,3.712579344875331e-01,2.775557561562891e-17
2.980000000000002e-01,4.865826150581814e+00,0.000000000000000e+00,3.737752276688925e-01,4.163336342344337e-17
3.000000000000002e-01,4.864919433213590e+00,0.000000000000000e+00,3.762926421883200e-01,5.551115123125783e-17
3.020000000000002e-01,4.864012631341087e+00,0.000000000000000e+00,3.788101781140668e-01,4.163336342344337e-17
3.040000000000002e-01,4.863105744932794e+00,0.000000000000000e+00,3.813278355144442e-01,5.551115123125783e-17
3.060000000000002e-01,4.862198773957179e+00,0.000000000000000e+00,3.838456144578241e-01,4.163336342344337e-17
3.080000000000002e-01,4.861291718382689e+00,0.000000000000000e+00,3.863635150126385e-01,6.938893903907228e-17
3.100000000000002e-01,4.860384578177752e+00,0.000000000000000e+00,3.888815372473799e-01,6.938893903907228e-17
3.120000000000002e-01,4.859477353310773e+00,0.000000000000000e+00,3.913996812306014e-01,6.938893903907228e-17
3.140000000000002e-01,4.858570043750138e+00,0.000000000000000e+00,3.939179470309166e-01,8.326672684688674e-17
3.160000000000002e-01,4.857662649464213e+00,0.000000000000000e+00,3.964363347170001e-01,8.326672684688674e-17
3.180000000000002e-01,4.856755170421341e+00,0.000000000000000e+00,3.989548443575868e-01,9.714451465470120e-17
3.200000000000002e-01,4.855847606589846e+00,0.000000000000000e+00,4.014734760214727e-01,1.110223024625157e-16
3.220000000000002e-01,4.854939957938030e+00,0.000000000000000e+00,4.039922297775145e-01,8.326672684688674e-17
3.240000000000002e-01,4.854032224434177e+00,0.000000000000000e+00,4.065111056946302e-01,9.714451465470120e-17
3.260000000000002e-01,4.853124406046547e+00,0.000000000000000e+00,4.090301038417984e-01,8.326672684688674e-17
3.280000000000002e-01,4.852216502743381e+00,0.000000000000000e+00,4.115492242880593e-01,8.326672684688674e-17
3.300000000000002e-01,4.851308514492898e+00,0.000000000000000e+00,4.140684671025138e-01,8.326672684688674e-17
3.320000000000002e-01,4.850400441263298e+00,0.000000000000000e+00,4.165878323543244e-01,6.938893903907228e-17
3.340000000000002e-01,4.849492283022758e+00,0.000000000000000e+00,4.191073201127148e-01,6.938893903907228e-17
3.360000000000002e-01,4.848584039739436e+00,0.000000000000000e+00,4.216269304469702e-01,5.551115123125783e-17
3.380000000000002e-01,4.847675711381469e+00,0.000000000000000e+00,4.241466634264371e-01,5.551115123125783e-17
3.400000000000002e-01,4.846767297916972e+00,0.000000000000000e+00,4.266665191205238e-01,4.163336342344337e-17
3.420000000000002e-01,4.845858799314039e+00,0.000000000000000e+00,4.291864975987001e-01,5.551115123125783e-17
3.440000000000003e-01,4.844950215540743e+00,0.000000000000000e+00,4.317065989304974e-01,5.551115123125783e-17
3.460000000000003e-01,4.844041546565139e+00,0.000000000000000e+00,4.342268231855091e-01,6.938893903907228e-17
3.480000000000003e-01,4.843132792355256e+00,0.000000000000000e+00,4.367471704333903e-01,5.551115123125783e-17
3.500000000000003e-01,4.842223952879106e+00,0.000000000000000e+00,4.392676407438581e-01,6.938893903907228e-17
3.520000000000003e-01,4.841315028104678e+00,0.000000000000000e+00,4.417882341866916e-01,6.938893903907228e-17
3.540000000000003e-01,4.840406017999942e+00,0.000000000000000e+00,4.443089508317320e-01,5.551115123125783e-17
3.560000000000003e-01,4.839496922532844e+00,0.000000000000000e+00,4.468297907488826e-01,6.938893903907228e-17
3.580000000000003e-01,4.838587741671311e+00,0.000000000000000e+00,4.493507540081089e-01,5.551115123125783e-17
3.600000000000003e-01,4.837678475383250e+00,0.000000000000000e+00,4.518718406794388e-01,5.551115123125783e-17
3.620000000000003e-01,4.836769123636542e+00,0.000000000000000e+00,4.543930508329625e-01,5.551115123125783e-17
3.640000000000003e-01,4.835859686399053e+00,0.000000000000000e+00,4.569143845388328e-01,6.938893903907228e-17
3.660000000000003e-01,4.834950163638625e+00,0.000000000000000e+00,4.594358418672648e-01,8.326672684688674e-17
3.680000000000003e-01,4.834040555323076e+00,0.000000000000000e+00,4.619574228885364e-01,6.938893903907228e-17
3.700000000000003e-01,4.833130861420209e+00,0.000000000000000e+00,4.644791276729882e-01,8.326672684688674e-17
3.720000000000003e-01,4.832221081897799e+00,0.000000000000000e+00,4.670009562910233e-01,6.938893903907228e-17
3.740000000000003e-01,4.831311216723607e+00,0.000000000000000e+00,4.695229088131079e-01,6.938893903907228e-17
3.760000000000003e-01,4.830401265865365e+00,0.000000000000000e+00,4.720449853097710e-01,8.326672684688674e-17
3.780000000000003e-01,4.829491229290791e+00,0.000000000000000e+00,4.745671858516047e-01,6.938893903907228e-17
3.800000000000003e-01,4.828581106967576e+00,0.000000000000000e+00,4.770895105092640e-01,5.551115123125783e-17
3.820000000000003e-01,4.827670898863393e+00,0.000000000000000e+00,4.796119593534670e-01,6.938893903907228e-17
3.840000000000003e-01,4.826760604945893e+00,0.000000000000000e+00,4.821345324549953e-01,6.938893903907228e-17
3.860000000000003e-01,4.825850225182704e+00,0.000000000000000e+00,4.846572298846936e-01,8.326672684688674e-17
3.880000000000003e-01,4.824939759541437e+00,0.000000000000000e+00,4.871800517134700e-01,8.326672684688674e-17
3.900000000000003e-01,4.824029207989675e+00,0.000000000000000e+00,4.897029980122961e-01,8.326672684688674e-17
3.920000000000003e-01,4.823118570494985e+00,0.000000000000000e+00,4.922260688522068e-01,8.326672684688674e-17
3.940000000000003e-01,4.822207847024909e+00,0.000000000000000e+00,4.947492643043009e-01,6.938893903907228e-17
3.960000000000003e-01,4.821297037546972e+00,0.000000000000000e+00,4.972725844397408e-01,5.551115123125783e-17
3.980000000000003e-01,4.820386142028673e+00,0.000000000000000e+00,4.997960293297525e-01,6.938893903907228e-17
4.000000000000003e-01,4.819475160437492e+00,0.000000000000000e+00,5.023195990456261e-01,6.938893903907228e-17
4.020000000000003e-01,4.818564092740887e+00,0.000000000000000e+00,5.048432936587153e-01,8.326672684688674e-17
4.040000000000003e-01,4.817652938906294e+00,0.000000000000000e+00,5.073671132404380e-01,8.326672684688674e-17
4.060000000000003e-01,4.816741698901127e+00,0.000000000000000e+00,5.098910578622762e-01,8.326672684688674e-17
4.080000000000003e-01,4.815830372692779e+00,0.000000000000000e+00,5.124151275957759e-01,9.714451465470120e-17
4.100000000000003e-01,4.814918960248622e+00,0.000000000000000e+00,5.149393225125474e-01,1.249000902703301e-16
4.120000000000003e-01,4.814007461536006e+00,0.000000000000000e+00,5.174636426842653e-01,1.110223024625157e-16
4.140000000000003e-01,4.813095876522259e+00,0.000000000000000e+00,5.199880881826686e-01,9.714451465470120e-17
4.160000000000003e-01,4.812184205174688e+00,0.000000000000000e+00,5.225126590795608e-01,1.110223024625157e-16
4.180000000000003e-01,4.811272447460578e+00,0.000000000000000e+00,5.250373554468097e-01,9.714451465470120e-17
4.200000000000003e-01,4.810360603347191e+00,0.000000000000000e+00,5.275621773563481e-01,9.714451465470120e-17
4.220000000000003e-01,4.809448672801770e+00,0.000000000000000e+00,5.300871248801733e-01,9.714451465470120e-17
4.240000000000003e-01,4.808536655791533e+00,0.000000000000000e+00,5.326121980903472e-01,9.714451465470120e-17
4.260000000000003e-01,4.807624552283680e+00,0.000000000000000e+00,5.351373970589968e-01,8.326672684688674e-17
4.280000000000003e-01,4.806712362245386e+00,0.000000000000000e+00,5.376627218583139e-01,8.326672684688674e-17
4.300000000000003e-01,4.805800085643805e+00,0.000000000000000e+00,5.401881725605555e-01,8.326672684688674e-17
4.320000000000003e-01,4.804887722446071e+00,0.000000000000000e+00,5.427137492380435e-01,8.326672684688674e-17
4.340000000000003e-01,4.803975272619294e+00,0.000000000000000e+00,5.452394519631650e-01,9.714451465470120e-17
4.360000000000003e-01,4.803062736130562e+00,0.000000000000000e+00,5.477652808083726e-01,8.326672684688674e-17
4.380000000000003e-01,4.802150112946943e+00,0.000000000000000e+00,5.502912358461838e-01,9.714451465470120e-17
4.400000000000003e-01,4.801237403035483e+00,0.000000000000000e+00,5.528173171491818e-01,1.110223024625157e-16
4.420000000000003e-01,4.800324606363203e+00,0.000000000000000e+00,5.553435247900153e-01,1.249000902703301e-16
4.440000000000003e-01,4.799411722897105e+00,0.000000000000000e+00,5.578698588413984e-01,1.249000902703301e-16
4.460000000000003e-01,4.798498752604169e+00,0.000000000000000e+00,5.603963193761111e-01,1.110223024625157e-16
4.480000000000003e-01,4.797585695451350e+00,0.000000000000000e+00,5.629229064669989e-01,1.387778780781446e-16
4.500000000000003e-01,4.796672551405586e+00,0.000000000000000e+00,5.654496201869733e-01,1.249000902703301e-16
4.520000000000003e-01,4.795759320433788e+00,0.000000000000000e+00,5.679764606090115e-01,1.249000902703301e-16
4.540000000000003e-01,4.794846002502849e+00,0.000000000000000e+00,5.705034278061568e-01,1.387778780781446e-16
4.560000000000003e-01,4.793932597579637e+00,0.000000000000000e+00,5.730305218515186e-01,1.249000902703301e-16
4.580000000000004e-01,4.793019105630999e+00,0.000000000000000e+00,5.755577428182723e-01,1.387778780781446e-16
4.600000000000004e-01,4.792105526623760e+00,0.000000000000000e+00,5.780850907796597e-01,1.387778780781446e-16
4.620000000000004e-01,4.791191860524722e+00,0.000000000000000e+00,5.806125658089888e-01,1.387778780781446e-16
4.640000000000004e-01,4.790278107300666e+00,0.000000000000000e+00,5.831401679796340e-01,1.387778780781446e-16
4.660000000000004e-01,4.789364266918350e+00,0.000000000000000e+00,5.856678973650360e-01,1.387778780781446e-16
4.680000000000004e-01,4.788450339344512e+00,0.000000000000000e+00,5.881957540387023e-01,1.526556658859590e-16
4.700000000000004e-01,4.787536324545863e+00,0.000000000000000e+00,5.907237380742070e-01,1.526556658859590e-16
4.720000000000004e-01,4.786622222489098e+00,0.000000000000000e+00,5.932518495451907e-01,1.526556658859590e-16
4.740000000000004e-01,4.785708033140883e+00,0.000000000000000e+00,5.957800885253610e-01,1.526556658859590e-16
4.760000000000004e-01,4.784793756467868e+00,0.000000000000000e+00,5.983084550884924e-01,1.665334536937735e-16
4.780000000000004e-01,4.783879392436677e+00,0.000000000000000e+00,6.008369493084261e-01,1.665334536937735e-16
4.800000000000004e-01,4.782964941013911e+00,0.000000000000000e+00,6.033655712590706e-01,1.526556658859590e-16
4.820000000000004e-01,4.782050402166152e+00,0.000000000000000e+00,6.058943210144014e-01,1.804112415015879e-16
4.840000000000004e-01,4.781135775859957e+00,0.000000000000000e+00,6.084231986484613e-01,1.804112415015879e-16
4.860000000000004e-01,4.780221062061861e+00,0.000000000000000e+00,6.109522042353602e-01,1.804112415015879e-16
4.880000000000004e-01,4.779306260738377e+00,0.000000000000000e+00,6.134813378492756e-01,1.804112415015879e-16
4.900000000000004e-01,4.778391371855996e+00,0.000000000000000e+00,6.160105995644523e-01,1.804112415015879e-16
4.920000000000004e-01,4.777476395381187e+00,0.000000000000000e+00,6.185399894552026e-01,1.804112415015879e-16
4.940000000000004e-01,4.776561331280393e+00,0.000000000000000e+00,6.210695075959067e-01,1.804112415015879e-16
4.960000000000004e-01,4.775646179520040e+00,0.000000000000000e+00,6.235991540610123e-01,1.804112415015879e-16
4.980000000000004e-01,4.774730940066527e+00,0.000000000000000e+00,6.261289289250348e-01,1.804112415015879e-16
5.000000000000003e-01,4.773815612886231e+00,0.000000000000000e+00,6.286588322625576e-01,1.665334536937735e-16
5.020000000000003e-01,4.772900197945511e+00,0.000000000000000e+00,6.311888641482321e-01,1.665334536937735e-16
