tau,r,phi,t
9.0000000000e-01,2.0861695881e+00,3.8779129967e-01,1.6866321097e+00
9.2000000000e-01,2.0879260438e+00,3.9605619918e-01,1.7233824560e+00
9.4000000000e-01,2.0896767147e+00,4.0430722767e-01,1.7601044427e+00
9.6000000000e-01,2.0914216626e+00,4.1254446536e-01,1.7967982536e+00
9.8000000000e-01,2.0931609485e+00,4.2076799156e-01,1.8334640701e+00
1.0000000000e+00,2.0948946328e+00,4.2897788462e-01,1.8701020715e+00
1.0200000000e+00,2.0966227752e+00,4.3717422201e-01,1.9067124348e+00
1.0400000000e+00,2.0983454349e+00,4.4535708028e-01,1.9432953347e+00
1.0600000000e+00,2.1000626706e+00,4.5352653510e-01,1.9798509438e+00
1.0800000000e+00,2.1017745402e+00,4.6168266126e-01,2.0163794327e+00
1.1000000000e+00,2.1034811011e+00,4.6982553269e-01,2.0528809696e+00
1.1200000000e+00,2.1051824103e+00,4.7795522247e-01,2.0893557210e+00
1.1400000000e+00,2.1068785240e+00,4.8607180286e-01,2.1258038511e+00
1.1600000000e+00,2.1085694980e+00,4.9417534526e-01,2.1622255220e+00
1.1800000000e+00,2.1102553875e+00,5.0226592029e-01,2.1986208942e+00
1.2000000000e+00,2.1119362471e+00,5.1034359775e-01,2.2349901259e+00
1.2200000000e+00,2.1136121311e+00,5.1840844663e-01,2.2713333737e+00
1.2400000000e+00,2.1152830930e+00,5.2646053518e-01,2.3076507919e+00
1.2600000000e+00,2.1169491860e+00,5.3449993084e-01,2.3439425333e+00
1.2800000000e+00,2.1186104627e+00,5.4252670033e-01,2.3802087487e+00
1.3000000000e+00,2.1202669751e+00,5.5054090957e-01,2.4164495872e+00
1.3200000000e+00,2.1219187748e+00,5.5854262379e-01,2.4526651961e+00
1.3400000000e+00,2.1235659131e+00,5.6653190746e-01,2.4888557208e+00
1.3600000000e+00,2.1252084406e+00,5.7450882434e-01,2.5250213051e+00
1.3800000000e+00,2.1268464073e+00,5.8247343749e-01,2.5611620912e+00
1.4000000000e+00,2.1284798631e+00,5.9042580925e-01,2.5972782195e+00
1.4200000000e+00,2.1301088571e+00,5.9836600128e-01,2.6333698286e+00
1.4400000000e+00,2.1317334382e+00,6.0629407456e-01,2.6694370558e+00
1.4600000000e+00,2.1333536546e+00,6.1421008941e-01,2.7054800366e+00
1.4800000000e+00,2.1349695543e+00,6.2211410544e-01,2.7414989050e+00
1.5000000000e+00,2.1365811848e+00,6.3000618167e-01,2.7774937934e+00
1.5200000000e+00,2.1381885930e+00,6.3788637642e-01,2.8134648325e+00
1.5400000000e+00,2.1397918256e+00,6.4575474740e-01,2.8494121519e+00
1.5600000000e+00,2.1413909287e+00,6.5361135167e-01,2.8853358793e+00
1.5800000000e+00,2.1429859482e+00,6.6145624571e-01,2.9212361412e+00
1.6000000000e+00,2.1445769293e+00,6.6928948533e-01,2.9571130625e+00
1.6200000000e+00,2.1461639170e+00,6.7711112578e-01,2.9929667667e+00
1.6400000000e+00,2.1477469559e+00,6.8492122170e-01,3.0287973760e+00
1.6600000000e+00,2.1493260901e+00,6.9271982712e-01,3.0646050110e+00
1.6800000000e+00,2.1509013634e+00,7.0050699551e-01,3.1003897911e+00
1.7000000000e+00,2.1524728192e+00,7.0828277977e-01,3.1361518343e+00
1.7200000000e+00,2.1540405004e+00,7.1604723220e-01,3.1718912573e+00
1.7400000000e+00,2.1556044498e+00,7.2380040458e-01,3.2076081754e+00
1.7600000000e+00,2.1571647095e+00,7.3154234812e-01,3.2433027028e+00
1.7800000000e+00,2.1587213215e+00,7.3927311347e-01,3.2789749521e+00
1.8000000000e+00,2.1602743273e+00,7.4699275075e-01,3.3146250350e+00
1.8200000000e+00,2.1618237681e+00,7.5470130956e-01,3.3502530616e+00
1.8400000000e+00,2.1633696847e+00,7.6239883896e-01,3.3858591411e+00
1.8600000000e+00,2.1649121176e+00,7.7008538750e-01,3.4214433813e+00
1.8800000000e+00,2.1664511069e+00,7.7776100321e-01,3.4570058888e+00
1.9000000000e+00,2.1679866924e+00,7.8542573361e-01,3.4925467692e+00
1.9200000000e+00,2.1695189136e+00,7.9307962573e-01,3.5280661267e+00
1.9400000000e+00,2.1710478096e+00,8.0072272609e-01,3.5635640645e+00
1.9600000000e+00,2.1725734192e+00,8.0835508075e-01,3.5990406847e+00
1.9800000000e+00,2.1740957809e+00,8.1597673526e-01,3.6344960881e+00
2.0000000000e+00,2.1756149329e+00,8.2358773470e-01,3.6699303746e+00
2.0200000000e+00,2.1771309129e+00,8.3118812370e-01,3.7053436429e+00
2.0400000000e+00,2.1786437586e+00,8.3877794639e-01,3.7407359907e+00
2.0600000000e+00,2.1801535072e+00,8.4635724648e-01,3.7761075146e+00
2.0800000000e+00,2.1816601955e+00,8.5392606719e-01,3.8114583101e+00
2.1000000000e+00,2.1831638603e+00,8.6148445132e-01,3.8467884718e+00
2.1200000000e+00,2.1846645377e+00,8.6903244121e-01,3.8820980931e+00
2.1400000000e+00,2.1861622639e+00,8.7657007877e-01,3.9173872666e+00
2.1600000000e+00,2.1876570746e+00,8.8409740548e-01,3.9526560839e+00
2.1800000000e+00,2.1891490053e+00,8.9161446238e-01,3.9879046353e+00
2.2000000000e+00,2.1906380910e+00,8.9912129010e-01,4.0231330105e+00
2.2200000000e+00,2.1921243668e+00,9.0661792886e-01,4.0583412982e+00
2.2400000000e+00,2.1936078671e+00,9.1410441846e-01,4.0935295859e+00
2.2600000000e+00,2.1950886265e+00,9.2158079827e-01,4.1286979604e+00
2.2800000000e+00,2.1965666788e+00,9.2904710730e-01,4.1638465076e+00
2.3000000000e+00,2.1980420579e+00,9.3650338414e-01,4.1989753123e+00
2.3200000000e+00,2.1995147974e+00,9.4394966697e-01,4.2340844586e+00
2.3400000000e+00,2.2009849305e+00,9.5138599362e-01,4.2691740297e+00
2.3600000000e+00,2.2024524902e+00,9.5881240151e-01,4.3042441077e+00
2.3800000000e+00,2.2039175092e+00,9.6622892769e-01,4.3392947741e+00
2.4000000000e+00,2.2053800202e+00,9.7363560882e-01,4.3743261094e+00
2.4200000000e+00,2.2068400553e+00,9.8103248121e-01,4.4093381935e+00
2.4400000000e+00,2.2082976465e+00,9.8841958079e-01,4.4443311050e+00
2.4600000000e+00,2.2097528256e+00,9.9579694313e-01,4.4793049221e+00
2.4800000000e+00,2.2112056241e+00,1.0031646035e+00,4.5142597221e+00
2.5000000000e+00,2.2126560733e+00,1.0105225966e+00,4.5491955814e+00
2.5200000000e+00,2.2141042042e+00,1.0178709571e+00,4.5841125757e+00
2.5400000000e+00,2.2155500477e+00,1.0252097192e+00,4.6190107798e+00
2.5600000000e+00,2.2169936342e+00,1.0325389165e+00,4.6538902678e+00
2.5800000000e+00,2.2184349942e+00,1.0398585827e+00,4.6887511132e+00
2.6000000000e+00,2.2198741577e+00,1.0471687509e+00,4.7235933884e+00
2.6200000000e+00,2.2213111547e+00,1.0544694538e+00,4.7584171654e+00
2.6400000000e+00,2.2227460148e+00,1.0617607240e+00,4.7932225153e+00
2.6600000000e+00,2.2241787674e+00,1.0690425937e+00,4.8280095084e+00
2.6800000000e+00,2.2256094419e+00,1.0763150947e+00,4.8627782144e+00
2.7000000000e+00,2.2270380671e+00,1.0835782585e+00,4.8975287023e+00
2.7200000000e+00,2.2284646720e+00,1.0908321163e+00,4.9322610404e+00
2.7400000000e+00,2.2298892850e+00,1.0980766992e+00,4.9669752963e+00
2.7600000000e+00,2.2313119347e+00,1.1053120376e+00,5.0016715367e+00
2.7800000000e+00,2.2327326491e+00,1.1125381619e+00,5.0363498281e+00
2.8000000000e+00,2.2341514562e+00,1.1197551020e+00,5.0710102358e+00
2.8200000000e+00,2.2355683838e+00,1.1269628878e+00,5.1056528248e+00
2.8400000000e+00,2.2369834595e+00,1.1341615486e+00,5.1402776593e+00
2.8600000000e+00,2.2383967106e+00,1.1413511135e+00,5.1748848029e+00
2.8800000000e+00,2.2398081644e+00,1.1485316114e+00,5.2094743187e+00
2.9000000000e+00,2.2412178477e+00,1.1557030709e+00,5.2440462688e+00
2.9200000000e+00,2.2426257874e+00,1.1628655202e+00,5.2786007150e+00
2.9400000000e+00,2.2440320101e+00,1.1700189873e+00,5.3131377185e+00
2.9600000000e+00,2.2454365421e+00,1.1771635001e+00,5.3476573396e+00
2.9800000000e+00,2.2468394098e+00,1.1842990858e+00,5.3821596383e+00
3.0000000000e+00,2.2482406391e+00,1.1914257718e+00,5.4166446739e+00
3.0200000000e+00,2.2496402559e+00,1.1985435849e+00,5.4511125051e+00
3.0400000000e+00,2.2510382858e+00,1.2056525518e+00,5.4855631899e+00
3.0600000000e+00,2.2524347544e+00,1.2127526989e+00,5.5199967860e+00
3.0800000000e+00,2.2538296870e+00,1.2198440525e+00,5.5544133503e+00
3.1000000000e+00,2.2552231087e+00,1.2269266383e+00,5.5888129393e+00
3.1200000000e+00,2.2566150444e+00,1.2340004820e+00,5.6231956089e+00
3.1400000000e+00,2.2580055191e+00,1.2410656090e+00,5.6575614143e+00
3.1600000000e+00,2.2593945572e+00,1.2481220446e+00,5.6919104103e+00
3.1800000000e+00,2.2607821833e+00,1.2551698135e+00,5.7262426512e+00
3.2000000000e+00,2.2621684215e+00,1.2622089405e+00,5.7605581907e+00
3.2200000000e+00,2.2635532962e+00,1.2692394499e+00,5.7948570820e+00
3.2400000000e+00,2.2649368311e+00,1.2762613661e+00,5.8291393778e+00
3.2600000000e+00,2.2663190501e+00,1.2832747129e+00,5.8634051303e+00
3.2800000000e+00,2.2676999768e+00,1.2902795141e+00,5.8976543910e+00
3.3000000000e+00,2.2690796347e+00,1.2972757932e+00,5.9318872113e+00
3.3200000000e+00,2.2704580471e+00,1.3042635735e+00,5.9661036417e+00
3.3400000000e+00,2.2718352371e+00,1.3112428781e+00,6.0003037324e+00
3.3600000000e+00,2.2732112278e+00,1.3182137297e+00,6.0344875331e+00
3.3800000000e+00,2.2745860420e+00,1.3251761510e+00,6.0686550931e+00
3.4000000000e+00,2.2759597023e+00,1.3321301645e+00,6.1028064610e+00
3.4200000000e+00,2.2773322313e+00,1.3390757922e+00,6.1369416852e+00
3.4400000000e+00,2.2787036515e+00,1.3460130563e+00,6.1710608135e+00
3.4600000000e+00,2.2800739850e+00,1.3529419784e+00,6.2051638932e+00
3.4800000000e+00,2.2814432539e+00,1.3598625801e+00,6.2392509712e+00
3.5000000000e+00,2.2828114802e+00,1.3667748828e+00,6.2733220941e+00
3.5200000000e+00,2.2841786857e+00,1.3736789077e+00,6.3073773078e+00
3.5400000000e+00,2.2855448920e+00,1.3805746756e+00,6.3414166578e+00
3.5600000000e+00,2.2869101207e+00,1.3874622074e+00,6.3754401895e+00
3.5800000000e+00,2.2882743931e+00,1.3943415237e+00,6.4094479474e+00
3.6000000000e+00,2.2896377304e+00,1.4012126447e+00,6.4434399758e+00
3.6200000000e+00,2.2910001538e+00,1.4080755907e+00,6.4774163187e+00
3.6400000000e+00,2.2923616843e+00,1.4149303816e+00,6.5113770195e+00
3.6600000000e+00,2.2937223426e+00,1.4217770373e+00,6.5453221213e+00
3.6800000000e+00,2.2950821494e+00,1.4286155773e+00,6.5792516667e+00
3.7000000000e+00,2.2964411253e+00,1.4354460212e+00,6.6131656980e+00
3.7200000000e+00,2.2977992907e+00,1.4422683880e+00,6.6470642570e+00
3.7400000000e+00,2.2991566658e+00,1.4490826970e+00,6.6809473852e+00
3.7600000000e+00,2.3005132710e+00,1.4558889669e+00,6.7148151237e+00
3.7800000000e+00,2.3018691261e+00,1.4626872165e+00,6.7486675131e+00
3.8000000000e+00,2.3032242511e+00,1.4694774643e+00,6.7825045937e+00
3.8200000000e+00,2.3045786657e+00,1.4762597288e+00,6.8163264056e+00
3.8400000000e+00,2.3059323897e+00,1.4830340279e+00,6.8501329883e+00
3.8600000000e+00,2.3072854425e+00,1.4898003799e+00,6.8839243809e+00
3.8800000000e+00,2.3086378435e+00,1.4965588025e+00,6.9177006223e+00
3.9000000000e+00,2.3099896120e+00,1.5033093134e+00,6.9514617510e+00
3.9200000000e+00,2.3113407671e+00,1.5100519302e+00,6.9852078051e+00
3.9400000000e+00,2.3126913280e+00,1.5167866701e+00,7.0189388224e+00
3.9600000000e+00,2.3140413134e+00,1.5235135505e+00,7.0526548403e+00
3.9800000000e+00,2.3153907422e+00,1.5302325882e+00,7.0863558959e+00
4.0000000000e+00,2.3167396331e+00,1.5369438003e+00,7.1200420259e+00
4.0200000000e+00,2.3180880046e+00,1.5436472034e+00,7.1537132667e+00
4.0400000000e+00,2.3194358752e+00,1.5503428142e+00,7.1873696543e+00
4.0600000000e+00,2.3207832631e+00,1.5570306489e+00,7.2210112246e+00
4.0800000000e+00,2.3221301866e+00,1.5637107239e+00,7.2546380130e+00
4.1000000000e+00,2.3234766639e+00,1.5703830553e+00,7.2882500544e+00
4.1200000000e+00,2.3248227128e+00,1.5770476590e+00,7.3218473838e+00
4.1400000000e+00,2.3261683512e+00,1.5837045509e+00,7.3554300355e+00
4.1600000000e+00,2.3275135970e+00,1.5903537467e+00,7.3889980436e+00
4.1800000000e+00,2.3288584677e+00,1.5969952618e+00,7.4225514421e+00
4.2000000000e+00,2.3302029809e+00,1.6036291117e+00,7.4560902645e+00
4.2200000000e+00,2.3315471540e+00,1.6102553116e+00,7.4896145439e+00
4.2400000000e+00,2.3328910044e+00,1.6168738767e+00,7.5231243133e+00
4.2600000000e+00,2.3342345492e+00,1.6234848217e+00,7.5566196054e+00
4.2800000000e+00,2.3355778056e+00,1.6300881618e+00,7.5901004524e+00
4.3000000000e+00,2.3369207907e+00,1.6366839114e+00,7.6235668864e+00
4.3200000000e+00,2.3382635212e+00,1.6432720851e+00,7.6570189392e+00
4.3400000000e+00,2.3396060140e+00,1.6498526975e+00,7.6904566422e+00
4.3600000000e+00,2.3409482858e+00,1.6564257628e+00,7.7238800266e+00
4.3800000000e+00,2.3422903531e+00,1.6629912952e+00,7.7572891234e+00
4.4000000000e+00,2.3436322326e+00,1.6695493086e+00,7.7906839632e+00
4.4200000000e+00,2.3449739404e+00,1.6760998171e+00,7.8240645763e+00
4.4400000000e+00,2.3463154931e+00,1.6826428344e+00,7.8574309929e+00
4.4600000000e+00,2.3476569066e+00,1.6891783741e+00,7.8907832428e+00
4.4800000000e+00,2.3489981972e+00,1.6957064499e+00,7.9241213555e+00
4.5000000000e+00,2.3503393808e+00,1.7022270750e+00,7.9574453604e+00
4.5200000000e+00,2.3516804734e+00,1.7087402629e+00,7.9907552866e+00
4.5400000000e+00,2.3530214906e+00,1.7152460267e+00,8.0240511627e+00
4.5600000000e+00,2.3543624483e+00,1.7217443795e+00,8.0573330174e+00
4.5800000000e+00,2.3557033620e+00,1.7282353342e+00,8.0906008789e+00
4.6000000000e+00,2.3570442472e+00,1.7347189036e+00,8.1238547753e+00
4.6200000000e+00,2.3583851194e+00,1.7411951004e+00,8.1570947344e+00
4.6400000000e+00,2.3597259939e+00,1.7476639372e+00,8.1903207838e+00
4.6600000000e+00,2.3610668859e+00,1.7541254266e+00,8.2235329507e+00
4.6800000000e+00,2.3624078106e+00,1.7605795809e+00,8.2567312623e+00
4.7000000000e+00,2.3637487830e+00,1.7670264123e+00,8.2899157453e+00
4.7200000000e+00,2.3650898180e+00,1.7734659331e+00,8.3230864265e+00
4.7400000000e+00,2.3664309306e+00,1.7798981552e+00,8.3562433321e+00
4.7600000000e+00,2.3677721355e+00,1.7863230906e+00,8.3893864884e+00
4.7800000000e+00,2.3691134475e+00,1.7927407511e+00,8.4225159212e+00
4.8000000000e+00,2.3704548810e+00,1.7991511485e+00,8.4556316564e+00
4.8200000000e+00,2.3717964507e+00,1.8055542944e+00,8.4887337193e+00
4.8400000000e+00,2.3731381709e+00,1.8119502003e+00,8.5218221353e+00
4.8600000000e+00,2.3744800560e+00,1.8183388776e+00,8.5548969293e+00
4.8800000000e+00,2.3758221203e+00,1.8247203377e+00,8.5879581263e+00
4.9000000000e+00,2.3771643779e+00,1.8310945918e+00,8.6210057509e+00
4.9200000000e+00,2.3785068429e+00,1.8374616510e+00,8.6540398275e+00
4.9400000000e+00,2.3798495292e+00,1.8438215264e+00,8.6870603802e+00
4.9600000000e+00,2.3811924509e+00,1.8501742288e+00,8.7200674332e+00
4.9800000000e+00,2.3825356217e+00,1.8565197691e+00,8.7530610103e+00
5.0000000000e+00,2.3838790554e+00,1.8628581581e+00,8.7860411349e+00
5.0200000000e+00,2.3852227656e+00,1.8691894064e+00,8.8190078306e+00
5.0400000000e+00,2.3865667660e+00,1.8755135246e+00,8.8519611206e+00
5.0600000000e+00,2.3879110700e+00,1.8818305231e+00,8.8849010278e+00
5.0800000000e+00,2.3892556911e+00,1.8881404123e+00,8.9178275752e+00
5.1000000000e+00,2.3906006425e+00,1.8944432024e+00,8.9507407853e+00
5.1200000000e+00,2.3919459376e+00,1.9007389038e+00,8.9836406806e+00
5.1400000000e+00,2.3932915895e+00,1.9070275265e+00,9.0165272834e+00
5.1600000000e+00,2.3946376114e+00,1.9133090805e+00,9.0494006157e+00
5.1800000000e+00,2.3959840162e+00,1.9195835758e+00,9.0822606994e+00
5.2000000000e+00,2.3973308169e+00,1.9258510222e+00,9.1151075563e+00
5.2200000000e+00,2.3986780264e+00,1.9321114295e+00,9.1479412079e+00
5.2400000000e+00,2.4000256574e+00,1.9383648073e+00,9.1807616756e+00
5.2600000000e+00,2.4013737227e+00,1.9446111654e+00,9.2135689805e+00
5.2800000000e+00,2.4027222349e+00,1.9508505132e+00,9.2463631437e+00
5.3000000000e+00,2.4040712065e+00,1.9570828601e+00,9.2791441860e+00
5.3200000000e+00,2.4054206501e+00,1.9633082155e+00,9.3119121281e+00
5.3400000000e+00,2.4067705780e+00,1.9695265888e+00,9.3446669905e+00
5.3600000000e+00,2.4081210026e+00,1.9757379891e+00,9.3774087936e+00
5.3800000000e+00,2.4094719362e+00,1.9819424255e+00,9.4101375575e+00
5.4000000000e+00,2.4108233909e+00,1.9881399071e+00,9.4428533022e+00
5.4200000000e+00,2.4121753788e+00,1.9943304429e+00,9.4755560477e+00
5.4400000000e+00,2.4135279120e+00,2.0005140418e+00,9.5082458136e+00
5.4600000000e+00,2.4148810025e+00,2.0066907126e+00,9.5409226194e+00
5.4800000000e+00,2.4162346621e+00,2.0128604641e+00,9.5735864847e+00
5.5000000000e+00,2.4175889027e+00,2.0190233050e+00,9.6062374285e+00
5.5200000000e+00,2.4189437360e+00,2.0251792439e+00,9.6388754700e+00
5.5400000000e+00,2.4202991737e+00,2.0313282893e+00,9.6715006281e+00
5.5600000000e+00,2.4216552273e+00,2.0374704497e+00,9.7041129216e+00
5.5800000000e+00,2.4230119086e+00,2.0436057335e+00,9.7367123692e+00
5.6000000000e+00,2.4243692288e+00,2.0497341491e+00,9.7692989893e+00
5.6200000000e+00,2.4257271995e+00,2.0558557047e+00,9.8018728003e+00
5.6400000000e+00,2.4270858319e+00,2.0619704086e+00,9.8344338204e+00
5.6600000000e+00,2.4284451374e+00,2.0680782688e+00,9.8669820677e+00
5.6800000000e+00,2.4298051270e+00,2.0741792935e+00,9.8995175601e+00
5.7000000000e+00,2.4311658119e+00,2.0802734906e+00,9.9320403154e+00
5.7200000000e+00,2.4325272033e+00,2.0863608681e+00,9.9645503512e+00
5.7400000000e+00,2.4338893120e+00,2.0924414339e+00,9.9970476852e+00
5.7600000000e+00,2.4352521489e+00,2.0985151958e+00,1.0029532335e+01
5.7800000000e+00,2.4366157251e+00,2.1045821616e+00,1.0062004317e+01
5.8000000000e+00,2.4379800512e+00,2.1106423389e+00,1.0094463649e+01
5.8200000000e+00,2.4393451379e+00,2.1166957355e+00,1.0126910348e+01
5.8400000000e+00,2.4407109959e+00,2.1227423588e+00,1.0159344430e+01
5.8600000000e+00,2.4420776359e+00,2.1287822164e+00,1.0191765913e+01
5.8800000000e+00,2.4434450682e+00,2.1348153157e+00,1.0224174814e+01
5.9000000000e+00,2.4448133035e+00,2.1408416643e+00,1.0256571148e+01
5.9200000000e+00,2.4461823521e+00,2.1468612693e+00,1.0288954931e+01
5.9400000000e+00,2.4475522243e+00,2.1528741381e+00,1.0321326182e+01
5.9600000000e+00,2.4489229303e+00,2.1588802780e+00,1.0353684914e+01
5.9800000000e+00,2.4502944805e+00,2.1648796960e+00,1.0386031145e+01
6.0000000000e+00,2.4516668849e+00,2.1708723994e+00,1.0418364890e+01
6.0200000000e+00,2.4530401536e+00,2.1768583952e+00,1.0450686166e+01
6.0400000000e+00,2.4544142966e+00,2.1828376905e+00,1.0482994987e+01
6.0600000000e+00,2.4557893239e+00,2.1888102921e+00,1.0515291369e+01
6.0800000000e+00,2.4571652454e+00,2.1947762070e+00,1.0547575329e+01
6.1000000000e+00,2.4585420709e+00,2.2007354421e+00,1.0579846880e+01
6.1200000000e+00,2.4599198101e+00,2.2066880042e+00,1.0612106039e+01
6.1400000000e+00,2.4612984728e+00,2.2126339000e+00,1.0644352820e+01
6.1600000000e+00,2.4626780687e+00,2.2185731363e+00,1.0676587239e+01
6.1800000000e+00,2.4640586072e+00,2.2245057197e+00,1.0708809311e+01
6.2000000000e+00,2.4654400979e+00,2.2304316569e+00,1.0741019049e+01
6.2200000000e+00,2.4668225504e+00,2.2363509543e+00,1.0773216470e+01
6.2400000000e+00,2.4682059739e+00,2.2422636186e+00,1.0805401587e+01
6.2600000000e+00,2.4695903778e+00,2.2481696562e+00,1.0837574416e+01
6.2800000000e+00,2.4709757715e+00,2.2540690735e+00,1.0869734970e+01
6.3000000000e+00,2.4723621641e+00,2.2599618769e+00,1.0901883264e+01
6.3200000000e+00,2.4737495648e+00,2.2658480728e+00,1.0934019311e+01
6.3400000000e+00,2.4751379827e+00,2.2717276674e+00,1.0966143127e+01
6.3600000000e+00,2.4765274268e+00,2.2776006671e+00,1.0998254726e+01
6.3800000000e+00,2.4779179062e+00,2.2834670779e+00,1.1030354120e+01
6.4000000000e+00,2.4793094298e+00,2.2893269061e+00,1.1062441324e+01
6.4200000000e+00,2.4807020064e+00,2.2951801579e+00,1.1094516352e+01
6.4400000000e+00,2.4820956449e+00,2.3010268392e+00,1.1126579218e+01
6.4600000000e+00,2.4834903541e+00,2.3068669561e+00,1.1158629934e+01
6.4800000000e+00,2.4848861425e+00,2.3127005146e+00,1.1190668515e+01
6.5000000000e+00,2.4862830189e+00,2.3185275208e+00,1.1222694974e+01
6.5200000000e+00,2.4876809919e+00,2.3243479804e+00,1.1254709323e+01
6.5400000000e+00,2.4890800699e+00,2.3301618994e+00,1.1286711578e+01
6.5600000000e+00,2.4904802616e+00,2.3359692836e+00,1.1318701749e+01
6.5800000000e+00,2.4918815752e+00,2.3417701389e+00,1.1350679852e+01
6.6000000000e+00,2.4932840192e+00,2.3475644710e+00,1.1382645897e+01
6.6200000000e+00,2.4946876018e+00,2.3533522856e+00,1.1414599900e+01
6.6400000000e+00,2.4960923313e+00,2.3591335884e+00,1.1446541871e+01
6.6600000000e+00,2.4974982160e+00,2.3649083852e+00,1.1478471825e+01
6.6800000000e+00,2.4989052639e+00,2.3706766814e+00,1.1510389773e+01
6.7000000000e+00,2.5003134831e+00,2.3764384827e+00,1.1542295729e+01
6.7200000000e+00,2.5017228818e+00,2.3821937947e+00,1.1574189704e+01
6.7400000000e+00,2.5031334678e+00,2.3879426229e+00,1.1606071711e+01
6.7600000000e+00,2.5045452490e+00,2.3936849727e+00,1.1637941763e+01
6.7800000000e+00,2.5059582335e+00,2.3994208497e+00,1.1669799872e+01
6.8000000000e+00,2.5073724289e+00,2.4051502591e+00,1.1701646050e+01
6.8200000000e+00,2.5087878430e+00,2.4108732065e+00,1.1733480309e+01
6.8400000000e+00,2.5102044837e+00,2.4165896972e+00,1.1765302661e+01
6.8600000000e+00,2.5116223584e+00,2.4222997365e+00,1.1797113119e+01
6.8800000000e+00,2.5130414748e+00,2.4280033296e+00,1.1828911693e+01
6.9000000000e+00,2.5144618405e+00,2.4337004819e+00,1.1860698397e+01
6.9200000000e+00,2.5158834630e+00,2.4393911987e+00,1.1892473242e+01
6.9400000000e+00,2.5173063498e+00,2.4450754850e+00,1.1924236239e+01
6.9600000000e+00,2.5187305081e+00,2.4507533461e+00,1.1955987401e+01
