r,phi
9.105816387746540e+01,3.243680652373708e+00
9.105816387746540e+01,3.243680652976729e+00
9.105816387746540e+01,3.243680652976729e+00
9.105816387746540e+01,3.243680653579750e+00
9.105816387746540e+01,3.243680653579750e+00
9.105816387746540e+01,3.243680654182771e+00
9.105816387746540e+01,3.243680654182771e+00
9.105816387746540e+01,3.243680654785791e+00
9.105816387746540e+01,3.243680654785791e+00
9.105816387746540e+01,3.243680655388812e+00
9.105816387746540e+01,3.243680655388812e+00
9.105816387746540e+01,3.243680655991833e+00
9.105816387746540e+01,3.243680655991833e+00
9.105816387746540e+01,3.243680656594853e+00
9.105816387746540e+01,3.243680656594853e+00
9.105816387746540e+01,3.243680657197874e+00
9.105816387746540e+01,3.243680657197874e+00
9.105816387746540e+01,3.243680657800895e+00
9.105816387746540e+01,3.243680657800895e+00
9.105816387746540e+01,3.243680658403916e+00
9.105816387746540e+01,3.243680658403916e+00
9.105816387746540e+01,3.243680659006936e+00
9.105816387746540e+01,3.243680659006936e+00
9.105816387746540e+01,3.243680659609957e+00
9.105816387746540e+01,3.243680659609957e+00
9.105816387746540e+01,3.243680660212978e+00
9.105816387746540e+01,3.243680660212978e+00
9.105816387746540e+01,3.243680660815999e+00
9.105816387746540e+01,3.243680660815999e+00
9.105816387746540e+01,3.243680661419019e+00
9.105816387746540e+01,3.243680661419019e+00
9.105816387746540e+01,3.243680662022040e+00
9.105816387746540e+01,3.243680662022040e+00
9.105816387746540e+01,3.243680662625061e+00
9.105816387746540e+01,3.243680662625061e+00
9.105816387746540e+01,3.243680663228082e+00
9.105816387746540e+01,3.243680663228082e+00
9.105816387746540e+01,3.243680663831102e+00
9.105816387746540e+01,3.243680663831102e+00
9.105816387746540e+01,3.243680664434123e+00
9.105816387746540e+01,3.243680664434123e+00
9.105816387746540e+01,3.243680665037144e+00
9.105816387746540e+01,3.243680665037144e+00
9.105816387746540e+01,3.243680665640165e+00
9.105816387746540e+01,3.243680665640165e+00
9.105816387746540e+01,3.243680666243185e+00
9.105816387746540e+01,3.243680666243185e+00
9.105816387746540e+01,3.243680666846206e+00
9.105816387746540e+01,3.243680666846206e+00
9.105816387746540e+01,3.243680667449227e+00
9.105816387746540e+01,3.243680667449227e+00
9.105816387746540e+01,3.243680668052248e+00
9.105816387746540e+01,3.243680668052248e+00
9.105816387746540e+01,3.243680668655268e+00
9.105816387746540e+01,3.243680668655268e+00
