tau,r,phi,t,E
3.180000000000002e-01,4.856755170421341e+00,0.000000000000000e+00,3.989548443575868e-01,-2.949393670305861e-03
3.200000000000002e-01,4.855847606589846e+00,0.000000000000000e+00,4.014734760214727e-01,-2.968635037362499e-03
3.220000000000002e-01,4.854939957938030e+00,0.000000000000000e+00,4.039922297775145e-01,-2.987885397527756e-03
3.240000000000002e-01,4.854032224434177e+00,0.000000000000000e+00,4.065111056946302e-01,-3.007144757528640e-03
3.260000000000002e-01,4.853124406046547e+00,0.000000000000000e+00,4.090301038417984e-01,-3.026413124099195e-03
3.280000000000002e-01,4.852216502743381e+00,0.000000000000000e+00,4.115492242880593e-01,-3.045690503980292e-03
3.300000000000002e-01,4.851308514492898e+00,0.000000000000000e+00,4.140684671025138e-01,-3.064976903919811e-03
3.320000000000002e-01,4.850400441263298e+00,0.000000000000000e+00,4.165878323543244e-01,-3.084272330672544e-03
3.340000000000002e-01,4.849492283022758e+00,0.000000000000000e+00,4.191073201127148e-01,-3.103576791000248e-03
3.360000000000002e-01,4.848584039739436e+00,0.000000000000000e+00,4.216269304469702e-01,-3.122890291671648e-03
3.380000000000002e-01,4.847675711381469e+00,0.000000000000000e+00,4.241466634264371e-01,-3.142212839462449e-03
3.400000000000002e-01,4.846767297916972e+00,0.000000000000000e+00,4.266665191205238e-01,-3.161544441155337e-03
3.420000000000002e-01,4.845858799314039e+00,0.000000000000000e+00,4.291864975987001e-01,-3.180885103539977e-03
3.440000000000003e-01,4.844950215540743e+00,0.000000000000000e+00,4.317065989304974e-01,-3.200234833413085e-03
3.460000000000003e-01,4.844041546565139e+00,0.000000000000000e+00,4.342268231855091e-01,-3.219593637578316e-03
3.480000000000003e-01,4.843132792355256e+00,0.000000000000000e+00,4.367471704333903e-01,-3.238961522846431e-03
3.500000000000003e-01,4.842223952879106e+00,0.000000000000000e+00,4.392676407438581e-01,-3.258338496035143e-03
3.520000000000003e-01,4.841315028104678e+00,0.000000000000000e+00,4.417882341866916e-01,-3.277724563969256e-03
3.540000000000003e-01,4.840406017999942e+00,0.000000000000000e+00,4.443089508317320e-01,-3.297119733480597e-03
3.560000000000003e-01,4.839496922532844e+00,0.000000000000000e+00,4.468297907488826e-01,-3.316524011408056e-03
3.580000000000003e-01,4.838587741671311e+00,0.000000000000000e+00,4.493507540081089e-01,-3.335937404597630e-03
3.600000000000003e-01,4.837678475383250e+00,0.000000000000000e+00,4.518718406794388e-01,-3.355359919902309e-03
3.620000000000003e-01,4.836769123636542e+00,0.000000000000000e+00,4.543930508329625e-01,-3.374791564182258e-03
3.640000000000003e-01,4.835859686399053e+00,0.000000000000000e+00,4.569143845388328e-01,-3.394232344304665e-03
3.660000000000003e-01,4.834950163638625e+00,0.000000000000000e+00,4.594358418672648e-01,-3.413682267143878e-03
3.680000000000003e-01,4.834040555323076e+00,0.000000000000000e+00,4.619574228885364e-01,-3.433141339581350e-03
3.700000000000003e-01,4.833130861420209e+00,0.000000000000000e+00,4.644791276729882e-01,-3.452609568505613e-03
3.720000000000003e-01,4.832221081897799e+00,0.000000000000000e+00,4.670009562910233e-01,-3.472086960812401e-03
3.740000000000003e-01,4.831311216723607e+00,0.000000000000000e+00,4.695229088131079e-01,-3.491573523404512e-03
3.760000000000003e-01,4.830401265865365e+00,0.000000000000000e+00,4.720449853097710e-01,-3.511069263191974e-03
3.780000000000003e-01,4.829491229290791e+00,0.000000000000000e+00,4.745671858516047e-01,-3.530574187091934e-03
3.800000000000003e-01,4.828581106967576e+00,0.000000000000000e+00,4.770895105092640e-01,-3.550088302028714e-03
3.820000000000003e-01,4.827670898863393e+00,0.000000000000000e+00,4.796119593534670e-01,-3.569611614933813e-03
3.840000000000003e-01,4.826760604945893e+00,0.000000000000000e+00,4.821345324549953e-01,-3.589144132745942e-03
3.860000000000003e-01,4.825850225182704e+00,0.000000000000000e+00,4.846572298846936e-01,-3.608685862410962e-03
3.880000000000003e-01,4.824939759541437e+00,0.000000000000000e+00,4.871800517134700e-01,-3.628236810882007e-03
3.900000000000003e-01,4.824029207989675e+00,0.000000000000000e+00,4.897029980122961e-01,-3.647796985119384e-03
3.920000000000003e-01,4.823118570494985e+00,0.000000000000000e+00,4.922260688522068e-01,-3.667366392090643e-03
3.940000000000003e-01,4.822207847024909e+00,0.000000000000000e+00,4.947492643043009e-01,-3.686945038770595e-03
3.960000000000003e-01,4.821297037546972e+00,0.000000000000000e+00,4.972725844397408e-01,-3.706532932141238e-03
3.980000000000003e-01,4.820386142028673e+00,0.000000000000000e+00,4.997960293297525e-01,-3.726130079191869e-03
4.000000000000003e-01,4.819475160437492e+00,0.000000000000000e+00,5.023195990456261e-01,-3.745736486919060e-03
4.020000000000003e-01,4.818564092740887e+00,0.000000000000000e+00,5.048432936587153e-01,-3.765352162326624e-03
4.040000000000003e-01,4.817652938906294e+00,0.000000000000000e+00,5.073671132404380e-01,-3.784977112425689e-03
4.060000000000003e-01,4.816741698901127e+00,0.000000000000000e+00,5.098910578622762e-01,-3.804611344234668e-03
4.080000000000003e-01,4.815830372692779e+00,0.000000000000000e+00,5.124151275957759e-01,-3.824254864779275e-03
4.100000000000003e-01,4.814918960248622e+00,0.000000000000000e+00,5.149393225125474e-01,-3.843907681092537e-03
4.120000000000003e-01,4.814007461536006e+00,0.000000000000000e+00,5.174636426842653e-01,-3.863569800214850e-03
4.140000000000003e-01,4.813095876522259e+00,0.000000000000000e+00,5.199880881826686e-01,-3.883241229193854e-03
4.160000000000003e-01,4.812184205174688e+00,0.000000000000000e+00,5.225126590795608e-01,-3.902921975084586e-03
4.180000000000003e-01,4.811272447460578e+00,0.000000000000000e+00,5.250373554468097e-01,-3.922612044949453e-03
4.200000000000003e-01,4.810360603347191e+00,0.000000000000000e+00,5.275621773563481e-01,-3.942311445858188e-03
4.220000000000003e-01,4.809448672801770e+00,0.000000000000000e+00,5.300871248801733e-01,-3.962020184887935e-03
4.240000000000003e-01,4.808536655791533e+00,0.000000000000000e+00,5.326121980903472e-01,-3.981738269123181e-03
4.260000000000003e-01,4.807624552283680e+00,0.000000000000000e+00,5.351373970589968e-01,-4.001465705655821e-03
4.280000000000003e-01,4.806712362245386e+00,0.000000000000000e+00,5.376627218583139e-01,-4.021202501585164e-03
4.300000000000003e-01,4.805800085643805e+00,0.000000000000000e+00,5.401881725605555e-01,-4.040948664017913e-03
4.320000000000003e-01,4.804887722446071e+00,0.000000000000000e+00,5.427137492380435e-01,-4.060704200068210e-03
4.340000000000003e-01,4.803975272619294e+00,0.000000000000000e+00,5.452394519631650e-01,-4.080469116857610e-03
4.360000000000003e-01,4.803062736130562e+00,0.000000000000000e+00,5.477652808083726e-01,-4.100243421515132e-03
4.380000000000003e-01,4.802150112946943e+00,0.000000000000000e+00,5.502912358461838e-01,-4.120027121177233e-03
4.400000000000003e-01,4.801237403035483e+00,0.000000000000000e+00,5.528173171491818e-01,-4.139820222987811e-03
4.420000000000003e-01,4.800324606363203e+00,0.000000000000000e+00,5.553435247900153e-01,-4.159622734098270e-03
4.440000000000003e-01,4.799411722897105e+00,0.000000000000000e+00,5.578698588413984e-01,-4.179434661667508e-03
