tau,r,phi,t
2.2410000000e+00,4.4588405080e+00,5.1057880450e-01,7.4425324963e+00
2.2610000000e+00,4.4134767551e+00,5.2074198421e-01,7.5155640638e+00
2.2810000000e+00,4.3682614518e+00,5.3111590689e-01,7.5888155238e+00
2.3010000000e+00,4.3231984660e+00,5.4170646307e-01,7.6622920702e+00
2.3210000000e+00,4.2782917803e+00,5.5251973406e-01,7.7359990584e+00
2.3410000000e+00,4.2335454955e+00,5.6356199810e-01,7.8099420118e+00
2.3610000000e+00,4.1889638337e+00,5.7483973660e-01,7.8841266271e+00
2.3810000000e+00,4.1445511417e+00,5.8635964048e-01,7.9585587808e+00
2.4010000000e+00,4.1003118943e+00,5.9812861670e-01,8.0332445354e+00
2.4210000000e+00,4.0562506975e+00,6.1015379475e-01,8.1081901458e+00
2.4410000000e+00,4.0123722919e+00,6.2244253338e-01,8.1834020663e+00
2.4610000000e+00,3.9686815558e+00,6.3500242724e-01,8.2588869570e+00
2.4810000000e+00,3.9251835088e+00,6.4784131369e-01,8.3346516912e+00
2.5010000000e+00,3.8818833148e+00,6.6096727957e-01,8.4107033628e+00
2.5210000000e+00,3.8387862852e+00,6.7438866797e-01,8.4870492936e+00
2.5410000000e+00,3.7958978820e+00,6.8811408501e-01,8.5636970409e+00
2.5610000000e+00,3.7532237208e+00,7.0215240657e-01,8.6406544055e+00
2.5810000000e+00,3.7107695736e+00,7.1651278486e-01,8.7179294396e+00
2.6010000000e+00,3.6685413716e+00,7.3120465495e-01,8.7955304550e+00
2.6210000000e+00,3.6265452081e+00,7.4623774105e-01,8.8734660314e+00
2.6410000000e+00,3.5847873399e+00,7.6162206267e-01,8.9517450250e+00
2.6610000000e+00,3.5432741907e+00,7.7736794038e-01,9.0303765766e+00
2.6810000000e+00,3.5020123517e+00,7.9348600135e-01,9.1093701208e+00
2.7010000000e+00,3.4610085841e+00,8.0998718442e-01,9.1887353942e+00
2.7210000000e+00,3.4202698198e+00,8.2688274478e-01,9.2684824445e+00
2.7410000000e+00,3.3798031623e+00,8.4418425802e-01,9.3486216387e+00
2.7610000000e+00,3.3396158872e+00,8.6190362358e-01,9.4291636723e+00
2.7810000000e+00,3.2997154417e+00,8.8005306756e-01,9.5101195776e+00
2.8010000000e+00,3.2601094443e+00,8.9864514459e-01,9.5915007317e+00
2.8210000000e+00,3.2208056832e+00,9.1769273885e-01,9.6733188654e+00
2.8410000000e+00,3.1818121147e+00,9.3720906403e-01,9.7555860705e+00
2.8610000000e+00,3.1431368600e+00,9.5720766213e-01,9.8383148075e+00
2.8810000000e+00,3.1047882020e+00,9.7770240100e-01,9.9215179129e+00
2.9010000000e+00,3.0667745809e+00,9.9870747038e-01,1.0005208605e+01
2.9210000000e+00,3.0291045888e+00,1.0202373765e+00,1.0089400491e+01
2.9410000000e+00,2.9917869634e+00,1.0423069347e+00,1.0174107571e+01
2.9610000000e+00,2.9548305804e+00,1.0649312606e+00,1.0259344242e+01
2.9810000000e+00,2.9182444451e+00,1.0881257589e+00,1.0345125303e+01
3.0010000000e+00,2.8820376825e+00,1.1119061097e+00,1.0431465954e+01
3.0210000000e+00,2.8462195257e+00,1.1362882533e+00,1.0518381801e+01
3.0410000000e+00,2.8107993039e+00,1.1612883719e+00,1.0605888849e+01
3.0610000000e+00,2.7757864281e+00,1.1869228682e+00,1.0694003507e+01
3.0810000000e+00,2.7411903751e+00,1.2132083421e+00,1.0782742576e+01
3.1010000000e+00,2.7070206710e+00,1.2401615637e+00,1.0872123247e+01
3.1210000000e+00,2.6732868717e+00,1.2677994430e+00,1.0962163093e+01
3.1410000000e+00,2.6399985430e+00,1.2961389970e+00,1.1052880054e+01
3.1610000000e+00,2.6071652377e+00,1.3251973126e+00,1.1144292423e+01
3.1810000000e+00,2.5747964723e+00,1.3549915068e+00,1.1236418831e+01
3.2010000000e+00,2.5429017008e+00,1.3855386822e+00,1.1329278227e+01
3.2210000000e+00,2.5114902877e+00,1.4168558802e+00,1.1422889850e+01
3.2410000000e+00,2.4805714786e+00,1.4489600294e+00,1.1517273202e+01
3.2610000000e+00,2.4501543700e+00,1.4818678912e+00,1.1612448018e+01
3.2810000000e+00,2.4202478770e+00,1.5155960014e+00,1.1708434229e+01
3.3010000000e+00,2.3908606995e+00,1.5501606089e+00,1.1805251917e+01
3.3210000000e+00,2.3620012881e+00,1.5855776108e+00,1.1902921275e+01
3.3410000000e+00,2.3336778078e+00,1.6218624844e+00,1.2001462553e+01
3.3610000000e+00,2.3058981018e+00,1.6590302175e+00,1.2100896002e+01
3.3810000000e+00,2.2786696539e+00,1.6970952353e+00,1.2201241815e+01
3.4010000000e+00,2.2519995514e+00,1.7360713260e+00,1.2302520057e+01
3.4210000000e+00,2.2258944471e+00,1.7759715651e+00,1.2404750599e+01
3.4410000000e+00,2.2003605225e+00,1.8168082391e+00,1.2507953038e+01
3.4610000000e+00,2.1754034510e+00,1.8585927681e+00,1.2612146618e+01
3.4810000000e+00,2.1510283624e+00,1.9013356302e+00,1.2717350139e+01
3.5010000000e+00,2.1272398089e+00,1.9450462862e+00,1.2823581874e+01
3.5210000000e+00,2.1040417326e+00,1.9897331070e+00,1.2930859466e+01
3.5410000000e+00,2.0814374360e+00,2.0354033027e+00,1.3039199839e+01
3.5610000000e+00,2.0594295542e+00,2.0820628566e+00,1.3148619088e+01
3.5810000000e+00,2.0380200312e+00,2.1297164631e+00,1.3259132384e+01
3.6010000000e+00,2.0172100987e+00,2.1783674699e+00,1.3370753865e+01
3.6210000000e+00,1.9970002591e+00,2.2280178278e+00,1.3483496530e+01
3.6410000000e+00,1.9773902733e+00,2.2786680456e+00,1.3597372140e+01
3.6610000000e+00,1.9583791519e+00,2.3303171537e+00,1.3712391110e+01
3.6810000000e+00,1.9399651517e+00,2.3829626741e+00,1.3828562409e+01
3.7010000000e+00,1.9221457767e+00,2.4366006003e+00,1.3945893468e+01
3.7210000000e+00,1.9049177848e+00,2.4912253850e+00,1.4064390082e+01
3.7410000000e+00,1.8882771988e+00,2.5468299367e+00,1.4184056329e+01
3.7610000000e+00,1.8722193226e+00,2.6034056264e+00,1.4304894489e+01
3.7810000000e+00,1.8567387630e+00,2.6609423024e+00,1.4426904973e+01
3.8010000000e+00,1.8418294552e+00,2.7194283146e+00,1.4550086263e+01
3.8210000000e+00,1.8274846946e+00,2.7788505474e+00,1.4674434862e+01
3.8410000000e+00,1.8136971709e+00,2.8391944611e+00,1.4799945250e+01
3.8610000000e+00,1.8004590082e+00,2.9004441409e+00,1.4926609854e+01
3.8810000000e+00,1.7877618075e+00,2.9625823528e+00,1.5054419036e+01
3.9010000000e+00,1.7755966928e+00,3.0255906067e+00,1.5183361082e+01
3.9210000000e+00,1.7639543605e+00,3.0894492239e+00,1.5313422210e+01
3.9410000000e+00,1.7528251300e+00,3.1541374108e+00,1.5444586588e+01
3.9610000000e+00,1.7421989973e+00,3.2196333347e+00,1.5576836365e+01
3.9810000000e+00,1.7320656895e+00,3.2859142040e+00,1.5710151712e+01
4.0010000000e+00,1.7224147195e+00,3.3529563488e+00,1.5844510873e+01
4.0210000000e+00,1.7132354422e+00,3.4207353035e+00,1.5979890225e+01
4.0410000000e+00,1.7045171097e+00,3.4892258886e+00,1.6116264352e+01
4.0610000000e+00,1.6962489261e+00,3.5584022918e+00,1.6253606117e+01
4.0810000000e+00,1.6884201020e+00,3.6282381473e+00,1.6391886750e+01
4.1010000000e+00,1.6810199067e+00,3.6987066124e+00,1.6531075936e+01
4.1210000000e+00,1.6740377195e+00,3.7697804408e+00,1.6671141909e+01
4.1410000000e+00,1.6674630787e+00,3.8414320522e+00,1.6812051547e+01
4.1610000000e+00,1.6612857289e+00,3.9136335976e+00,1.6953770470e+01
4.1810000000e+00,1.6554956652e+00,3.9863570190e+00,1.7096263138e+01
4.2010000000e+00,1.6500831758e+00,4.0595741048e+00,1.7239492949e+01
4.2210000000e+00,1.6450388816e+00,4.1332565394e+00,1.7383422332e+01
4.2410000000e+00,1.6403537727e+00,4.2073759472e+00,1.7528012843e+01
4.2610000000e+00,1.6360192432e+00,4.2819039310e+00,1.7673225251e+01
4.2810000000e+00,1.6320271226e+00,4.3568121048e+00,1.7819019625e+01
4.3010000000e+00,1.6283697048e+00,4.4320721209e+00,1.7965355416e+01
4.3210000000e+00,1.6250397743e+00,4.5076556916e+00,1.8112191527e+01
4.3410000000e+00,1.6220306304e+00,4.5835346061e+00,1.8259486388e+01
4.3610000000e+00,1.6193361083e+00,4.6596807415e+00,1.8407198019e+01
4.3810000000e+00,1.6169505980e+00,4.7360660698e+00,1.8555284086e+01
4.4010000000e+00,1.6148690615e+00,4.8126626609e+00,1.8703701958e+01
4.4210000000e+00,1.6130870474e+00,4.8894426806e+00,1.8852408755e+01
4.4410000000e+00,1.6116007029e+00,4.9663783858e+00,1.9001361390e+01
4.4610000000e+00,1.6104067853e+00,5.0434421167e+00,1.9150516609e+01
4.4810000000e+00,1.6095026699e+00,5.1206062854e+00,1.9299831025e+01
4.5010000000e+00,1.6088863578e+00,5.1978433633e+00,1.9449261153e+01
4.5210000000e+00,1.6085564803e+00,5.2751258660e+00,1.9598763436e+01
4.5410000000e+00,1.6085153887e+00,5.3524262842e+00,1.9748294190e+01
4.5610000000e+00,1.6087653852e+00,5.4297165713e+00,1.9897808843e+01
4.5810000000e+00,1.6093015471e+00,5.5069691079e+00,2.0047263521e+01
4.6010000000e+00,1.6101250662e+00,5.5841564192e+00,2.0196614652e+01
4.6210000000e+00,1.6112377657e+00,5.6612509904e+00,2.0345818729e+01
4.6410000000e+00,1.6126420961e+00,5.7382252518e+00,2.0494832333e+01
4.6610000000e+00,1.6143411282e+00,5.8150515646e+00,2.0643612172e+01
4.6810000000e+00,1.6163385453e+00,5.8917022100e+00,2.0792115106e+01
4.7010000000e+00,1.6186386327e+00,5.9681493801e+00,2.0940298194e+01
4.7210000000e+00,1.6212462659e+00,6.0443651716e+00,2.1088118730e+01
4.7410000000e+00,1.6241668967e+00,6.1203215840e+00,2.1235534294e+01
4.7610000000e+00,1.6274065365e+00,6.1959905203e+00,2.1382502799e+01
4.7810000000e+00,1.6309717385e+00,6.2713437934e+00,2.1528982555e+01
4.8010000000e+00,1.6348695765e+00,6.3463531356e+00,2.1674932327e+01
4.8210000000e+00,1.6391076221e+00,6.4209902140e+00,2.1820311405e+01
4.8410000000e+00,1.6436939190e+00,6.4952266508e+00,2.1965079676e+01
4.8610000000e+00,1.6486369543e+00,6.5690340489e+00,2.2109197706e+01
4.8810000000e+00,1.6539456284e+00,6.6423840230e+00,2.2252626822e+01
4.9010000000e+00,1.6596292208e+00,6.7152482365e+00,2.2395329201e+01
4.9210000000e+00,1.6656973543e+00,6.7875984441e+00,2.2537267961e+01
4.9410000000e+00,1.6721599559e+00,6.8594065396e+00,2.2678407253e+01
4.9610000000e+00,1.6790272156e+00,6.9306446096e+00,2.2818712366e+01
4.9810000000e+00,1.6863095419e+00,7.0012849924e+00,2.2958149814e+01
5.0000000000e+00,1.6936218433e+00,7.0678148366e+00,2.3089782413e+01
5.0200000000e+00,1.7017440970e+00,7.1372114229e+00,2.3227436728e+01
5.0400000000e+00,1.7103129420e+00,7.2059308195e+00,2.3364132707e+01
5.0600000000e+00,1.7193391778e+00,7.2739470233e+00,2.3499842665e+01
5.0800000000e+00,1.7288335742e+00,7.3412346373e+00,2.3634540610e+01
5.1000000000e+00,1.7388068163e+00,7.4077689516e+00,2.3768202321e+01
5.1200000000e+00,1.7492694494e+00,7.4735260253e+00,2.3900805419e+01
5.1400000000e+00,1.7602318231e+00,7.5384827683e+00,2.4032329433e+01
5.1600000000e+00,1.7717040361e+00,7.6026170232e+00,2.4162755857e+01
5.1800000000e+00,1.7836958814e+00,7.6659076453e+00,2.4292068190e+01
5.2000000000e+00,1.7962167925e+00,7.7283345806e+00,2.4420251971e+01
5.2200000000e+00,1.8092757919e+00,7.7898789394e+00,2.4547294805e+01
5.2400000000e+00,1.8228814410e+00,7.8505230669e+00,2.4673186368e+01
5.2600000000e+00,1.8370417929e+00,7.9102506071e+00,2.4797918409e+01
5.2800000000e+00,1.8517643486e+00,7.9690465615e+00,2.4921484735e+01
5.3000000000e+00,1.8670560166e+00,8.0268973404e+00,2.5043881187e+01
5.3200000000e+00,1.8829230760e+00,8.0837908069e+00,2.5165105597e+01
5.3400000000e+00,1.8993711442e+00,8.1397163125e+00,2.5285157750e+01
5.3600000000e+00,1.9164051498e+00,8.1946647245e+00,2.5404039317e+01
5.3800000000e+00,1.9340293087e+00,8.2486284437e+00,2.5521753792e+01
5.4000000000e+00,1.9522471068e+00,8.3016014142e+00,2.5638306413e+01
5.4200000000e+00,1.9710612867e+00,8.3535791225e+00,2.5753704082e+01
5.4400000000e+00,1.9904738400e+00,8.4045585892e+00,2.5867955272e+01
5.4600000000e+00,2.0104860043e+00,8.4545383504e+00,2.5981069933e+01
5.4800000000e+00,2.0310982653e+00,8.5035184317e+00,2.6093059392e+01
5.5000000000e+00,2.0523103635e+00,8.5515003134e+00,2.6203936254e+01
5.5200000000e+00,2.0741213057e+00,8.5984868883e+00,2.6313714293e+01
5.5400000000e+00,2.0965293807e+00,8.6444824133e+00,2.6422408349e+01
5.5600000000e+00,2.1195321784e+00,8.6894924535e+00,2.6530034227e+01
5.5800000000e+00,2.1431266134e+00,8.7335238222e+00,2.6636608586e+01
5.6000000000e+00,2.1673089510e+00,8.7765845154e+00,2.6742148847e+01
5.6200000000e+00,2.1920748365e+00,8.8186836429e+00,2.6846673083e+01
5.6400000000e+00,2.2174193269e+00,8.8598313557e+00,2.6950199932e+01
5.6600000000e+00,2.2433369237e+00,8.9000387720e+00,2.7052748501e+01
5.6800000000e+00,2.2698216092e+00,8.9393179015e+00,2.7154338280e+01
5.7000000000e+00,2.2968668814e+00,8.9776815680e+00,2.7254989058e+01
5.7200000000e+00,2.3244657922e+00,9.0151433335e+00,2.7354720845e+01
5.7400000000e+00,2.3526109843e+00,9.0517174217e+00,2.7453553799e+01
5.7600000000e+00,2.3812947286e+00,9.0874186430e+00,2.7551508160e+01
5.7800000000e+00,2.4105089621e+00,9.1222623214e+00,2.7648604183e+01
5.8000000000e+00,2.4402453245e+00,9.1562642234e+00,2.7744862086e+01
5.8200000000e+00,2.4704951938e+00,9.1894404892e+00,2.7840301993e+01
5.8400000000e+00,2.5012497222e+00,9.2218075671e+00,2.7934943891e+01
5.8600000000e+00,2.5324998694e+00,9.2533821508e+00,2.8028807581e+01
5.8800000000e+00,2.5642364353e+00,9.2841811200e+00,2.8121912647e+01
5.9000000000e+00,2.5964500914e+00,9.3142214848e+00,2.8214278419e+01
5.9200000000e+00,2.6291314101e+00,9.3435203330e+00,2.8305923943e+01
5.9400000000e+00,2.6622708925e+00,9.3720947818e+00,2.8396867957e+01
5.9600000000e+00,2.6958589950e+00,9.3999619328e+00,2.8487128869e+01
5.9800000000e+00,2.7298861536e+00,9.4271388302e+00,2.8576724736e+01
6.0000000000e+00,2.7643428068e+00,9.4536424231e+00,2.8665673253e+01
6.0200000000e+00,2.7992194166e+00,9.4794895312e+00,2.8753991737e+01
6.0400000000e+00,2.8345064878e+00,9.5046968134e+00,2.8841697121e+01
6.0600000000e+00,2.8701945860e+00,9.5292807404e+00,2.8928805942e+01
6.0800000000e+00,2.9062743535e+00,9.5532575693e+00,2.9015334339e+01
6.1000000000e+00,2.9427365240e+00,9.5766433223e+00,2.9101298049e+01
6.1200000000e+00,2.9795719355e+00,9.5994537671e+00,2.9186712407e+01
6.1400000000e+00,3.0167715423e+00,9.6217044007e+00,2.9271592342e+01
6.1600000000e+00,3.0543264248e+00,9.6434104352e+00,2.9355952385e+01
6.1800000000e+00,3.0922277991e+00,9.6645867861e+00,2.9439806665e+01
6.2000000000e+00,3.1304670244e+00,9.6852480623e+00,2.9523168919e+01
6.2200000000e+00,3.1690356097e+00,9.7054085584e+00,2.9606052493e+01
6.2400000000e+00,3.2079252198e+00,9.7250822489e+00,2.9688470348e+01
6.2600000000e+00,3.2471276798e+00,9.7442827835e+00,2.9770435067e+01
6.2800000000e+00,3.2866349788e+00,9.7630234841e+00,2.9851958864e+01
6.3000000000e+00,3.3264392729e+00,9.7813173437e+00,2.9933053587e+01
6.3200000000e+00,3.3665328876e+00,9.7991770252e+00,3.0013730729e+01
6.3400000000e+00,3.4069083191e+00,9.8166148629e+00,3.0094001434e+01
6.3600000000e+00,3.4475582352e+00,9.8336428636e+00,3.0173876509e+01
6.3800000000e+00,3.4884754757e+00,9.8502727092e+00,3.0253366428e+01
6.4000000000e+00,3.5296530523e+00,9.8665157600e+00,3.0332481342e+01
6.4200000000e+00,3.5710841478e+00,9.8823830585e+00,3.0411231089e+01
6.4400000000e+00,3.6127621149e+00,9.8978853342e+00,3.0489625204e+01
6.4600000000e+00,3.6546804750e+00,9.9130330079e+00,3.0567672921e+01
6.4800000000e+00,3.6968329166e+00,9.9278361977e+00,3.0645383192e+01
6.5000000000e+00,3.7392132928e+00,9.9423047245e+00,3.0722764684e+01
6.5200000000e+00,3.7818156192e+00,9.9564481179e+00,3.0799825798e+01
6.5400000000e+00,3.8246340717e+00,9.9702756226e+00,3.0876574670e+01
6.5600000000e+00,3.8676629834e+00,9.9837962047e+00,3.0953019183e+01
6.5800000000e+00,3.9108968421e+00,9.9970185586e+00,3.1029166973e+01
6.6000000000e+00,3.9543302871e+00,1.0009951113e+01,3.1105025440e+01
6.6200000000e+00,3.9979581063e+00,1.0022602039e+01,3.1180601751e+01
6.6400000000e+00,4.0417752329e+00,1.0034979255e+01,3.1255902851e+01
6.6600000000e+00,4.0857767423e+00,1.0047090434e+01,3.1330935470e+01
6.6800000000e+00,4.1299578491e+00,1.0058943014e+01,3.1405706129e+01
6.7000000000e+00,4.1743139031e+00,1.0070544197e+01,3.1480221149e+01
6.7200000000e+00,4.2188403868e+00,1.0081900963e+01,3.1554486654e+01
6.7400000000e+00,4.2635329116e+00,1.0093020075e+01,3.1628508581e+01
6.7600000000e+00,4.3083872146e+00,1.0103908080e+01,3.1702292686e+01
6.7800000000e+00,4.3533991555e+00,1.0114571325e+01,3.1775844548e+01
6.8000000000e+00,4.3985647130e+00,1.0125015954e+01,3.1849169577e+01
6.8200000000e+00,4.4438799818e+00,1.0135247921e+01,3.1922273021e+01
6.8400000000e+00,4.4893411695e+00,1.0145272991e+01,3.1995159967e+01
6.8600000000e+00,4.5349445932e+00,1.0155096748e+01,3.2067835350e+01
6.8800000000e+00,4.5806866766e+00,1.0164724605e+01,3.2140303958e+01
6.9000000000e+00,4.6265639469e+00,1.0174161800e+01,3.2212570437e+01
6.9200000000e+00,4.6725730316e+00,1.0183413411e+01,3.2284639294e+01
6.9400000000e+00,4.7187106559e+00,1.0192484355e+01,3.2356514904e+01
6.9600000000e+00,4.7649736399e+00,1.0201379398e+01,3.2428201514e+01
6.9800000000e+00,4.8113588951e+00,1.0210103155e+01,3.2499703244e+01
