tau,r,phi,t
2.4610000000e+00,7.0573755508e+00,3.5151681590e-01,4.8387404112e+00
2.4810000000e+00,7.0354041948e+00,3.5554489653e-01,4.8791106435e+00
2.5010000000e+00,7.0134760067e+00,3.5959819023e-01,4.9195017501e+00
2.5210000000e+00,6.9915913605e+00,3.6367688396e-01,4.9599138418e+00
2.5410000000e+00,6.9697506335e+00,3.6778116579e-01,5.0003470301e+00
2.5610000000e+00,6.9479542066e+00,3.7191122494e-01,5.0408014267e+00
2.5810000000e+00,6.9262024644e+00,3.7606725169e-01,5.0812771438e+00
2.6010000000e+00,6.9044957948e+00,3.8024943743e-01,5.1217742940e+00
2.6210000000e+00,6.8828345896e+00,3.8445797466e-01,5.1622929900e+00
2.6410000000e+00,6.8612192440e+00,3.8869305693e-01,5.2028333453e+00
2.6610000000e+00,6.8396501570e+00,3.9295487887e-01,5.2433954733e+00
2.6810000000e+00,6.8181277312e+00,3.9724363618e-01,5.2839794880e+00
2.7010000000e+00,6.7966523731e+00,4.0155952558e-01,5.3245855037e+00
2.7210000000e+00,6.7752244928e+00,4.0590274487e-01,5.3652136350e+00
2.7410000000e+00,6.7538445042e+00,4.1027349282e-01,5.4058639968e+00
2.7610000000e+00,6.7325128250e+00,4.1467196926e-01,5.4465367041e+00
2.7810000000e+00,6.7112298766e+00,4.1909837498e-01,5.4872318726e+00
2.8010000000e+00,6.6899960846e+00,4.2355291177e-01,5.5279496179e+00
2.8210000000e+00,6.6688118780e+00,4.2803578240e-01,5.5686900561e+00
2.8410000000e+00,6.6476776902e+00,4.3254719055e-01,5.6094533033e+00
2.8610000000e+00,6.6265939581e+00,4.3708734089e-01,5.6502394761e+00
2.8810000000e+00,6.6055611228e+00,4.4165643895e-01,5.6910486911e+00
2.9010000000e+00,6.5845796294e+00,4.4625469120e-01,5.7318810652e+00
2.9210000000e+00,6.5636499268e+00,4.5088230497e-01,5.7727367154e+00
2.9410000000e+00,6.5427724681e+00,4.5553948844e-01,5.8136157591e+00
2.9610000000e+00,6.5219477104e+00,4.6022645066e-01,5.8545183135e+00
2.9810000000e+00,6.5011761148e+00,4.6494340145e-01,5.8954444963e+00
3.0010000000e+00,6.4804581467e+00,4.6969055145e-01,5.9363944251e+00
3.0210000000e+00,6.4597942753e+00,4.7446811207e-01,5.9773682177e+00
3.0410000000e+00,6.4391849743e+00,4.7927629545e-01,6.0183659918e+00
3.0610000000e+00,6.4186307214e+00,4.8411531444e-01,6.0593878653e+00
3.0810000000e+00,6.3981319984e+00,4.8898538260e-01,6.1004339563e+00
3.1010000000e+00,6.3776892914e+00,4.9388671413e-01,6.1415043827e+00
3.1210000000e+00,6.3573030908e+00,4.9881952389e-01,6.1825992625e+00
3.1410000000e+00,6.3369738911e+00,5.0378402730e-01,6.2237187135e+00
3.1610000000e+00,6.3167021911e+00,5.0878044038e-01,6.2648628539e+00
3.1810000000e+00,6.2964884940e+00,5.1380897967e-01,6.3060318013e+00
3.2010000000e+00,6.2763333073e+00,5.1886986223e-01,6.3472256736e+00
3.2210000000e+00,6.2562371426e+00,5.2396330557e-01,6.3884445885e+00
3.2410000000e+00,6.2362005162e+00,5.2908952763e-01,6.4296886634e+00
3.2610000000e+00,6.2162239483e+00,5.3424874676e-01,6.4709580157e+00
3.2810000000e+00,6.1963079640e+00,5.3944118164e-01,6.5122527626e+00
3.3010000000e+00,6.1764530923e+00,5.4466705127e-01,6.5535730212e+00
3.3210000000e+00,6.1566598670e+00,5.4992657494e-01,6.5949189080e+00
3.3410000000e+00,6.1369288261e+00,5.5521997214e-01,6.6362905396e+00
3.3610000000e+00,6.1172605120e+00,5.6054746256e-01,6.6776880322e+00
3.3810000000e+00,6.0976554716e+00,5.6590926602e-01,6.7191115015e+00
3.4010000000e+00,6.0781142564e+00,5.7130560243e-01,6.7605610630e+00
3.4210000000e+00,6.0586374222e+00,5.7673669174e-01,6.8020368319e+00
3.4410000000e+00,6.0392255292e+00,5.8220275388e-01,6.8435389228e+00
3.4610000000e+00,6.0198791423e+00,5.8770400874e-01,6.8850674499e+00
3.4810000000e+00,6.0005988308e+00,5.9324067607e-01,6.9266225269e+00
3.5010000000e+00,5.9813851684e+00,5.9881297545e-01,6.9682042669e+00
3.5210000000e+00,5.9622387333e+00,6.0442112625e-01,7.0098127828e+00
3.5410000000e+00,5.9431601084e+00,6.1006534753e-01,7.0514481864e+00
3.5610000000e+00,5.9241498810e+00,6.1574585802e-01,7.0931105892e+00
3.5810000000e+00,5.9052086429e+00,6.2146287601e-01,7.1348001018e+00
3.6010000000e+00,5.8863369902e+00,6.2721661935e-01,7.1765168344e+00
3.6210000000e+00,5.8675355240e+00,6.3300730533e-01,7.2182608962e+00
3.6410000000e+00,5.8488048495e+00,6.3883515064e-01,7.2600323957e+00
3.6610000000e+00,5.8301455765e+00,6.4470037128e-01,7.3018314404e+00
3.6810000000e+00,5.8115583193e+00,6.5060318252e-01,7.3436581371e+00
3.7010000000e+00,5.7930436968e+00,6.5654379880e-01,7.3855125918e+00
3.7210000000e+00,5.7746023323e+00,6.6252243366e-01,7.4273949092e+00
3.7410000000e+00,5.7562348535e+00,6.6853929968e-01,7.4693051931e+00
3.7610000000e+00,5.7379418928e+00,6.7459460836e-01,7.5112435465e+00
3.7810000000e+00,5.7197240868e+00,6.8068857011e-01,7.5532100709e+00
3.8010000000e+00,5.7015820766e+00,6.8682139410e-01,7.5952048668e+00
3.8210000000e+00,5.6835165080e+00,6.9299328820e-01,7.6372280337e+00
3.8410000000e+00,5.6655280307e+00,6.9920445890e-01,7.6792796695e+00
3.8610000000e+00,5.6476172993e+00,7.0545511121e-01,7.7213598711e+00
3.8810000000e+00,5.6297849724e+00,7.1174544858e-01,7.7634687337e+00
3.9010000000e+00,5.6120317132e+00,7.1807567282e-01,7.8056063513e+00
3.9210000000e+00,5.5943581890e+00,7.2444598395e-01,7.8477728165e+00
3.9410000000e+00,5.5767650716e+00,7.3085658016e-01,7.8899682201e+00
3.9610000000e+00,5.5592530370e+00,7.3730765771e-01,7.9321926516e+00
3.9810000000e+00,5.5418227653e+00,7.4379941078e-01,7.9744461987e+00
4.0010000000e+00,5.5244749411e+00,7.5033203142e-01,8.0167289474e+00
4.0210000000e+00,5.5072102528e+00,7.5690570940e-01,8.0590409820e+00
4.0410000000e+00,5.4900293933e+00,7.6352063215e-01,8.1013823849e+00
4.0610000000e+00,5.4729330594e+00,7.7017698462e-01,8.1437532365e+00
4.0810000000e+00,5.4559219520e+00,7.7687494916e-01,8.1861536157e+00
4.1010000000e+00,5.4389967760e+00,7.8361470543e-01,8.2285835987e+00
4.1210000000e+00,5.4221582402e+00,7.9039643029e-01,8.2710432603e+00
4.1410000000e+00,5.4054070575e+00,7.9722029764e-01,8.3135326727e+00
4.1610000000e+00,5.3887439445e+00,8.0408647835e-01,8.3560519060e+00
4.1810000000e+00,5.3721696218e+00,8.1099514011e-01,8.3986010281e+00
4.2010000000e+00,5.3556848135e+00,8.1794644730e-01,8.4411801044e+00
4.2210000000e+00,5.3392902476e+00,8.2494056090e-01,8.4837891980e+00
4.2410000000e+00,5.3229866557e+00,8.3197763831e-01,8.5264283694e+00
4.2610000000e+00,5.3067747731e+00,8.3905783326e-01,8.5690976767e+00
4.2810000000e+00,5.2906553383e+00,8.4618129568e-01,8.6117971751e+00
4.3010000000e+00,5.2746290937e+00,8.5334817153e-01,8.6545269173e+00
4.3210000000e+00,5.2586967846e+00,8.6055860271e-01,8.6972869531e+00
4.3410000000e+00,5.2428591599e+00,8.6781272687e-01,8.7400773295e+00
4.3610000000e+00,5.2271169717e+00,8.7511067732e-01,8.7828980904e+00
4.3810000000e+00,5.2114709752e+00,8.8245258286e-01,8.8257492768e+00
4.4010000000e+00,5.1959219287e+00,8.8983856765e-01,8.8686309266e+00
4.4210000000e+00,5.1804705935e+00,8.9726875107e-01,8.9115430745e+00
4.4410000000e+00,5.1651177336e+00,9.0474324753e-01,8.9544857519e+00
4.4610000000e+00,5.1498641161e+00,9.1226216640e-01,8.9974589869e+00
4.4810000000e+00,5.1347105106e+00,9.1982561179e-01,9.0404628041e+00
4.5010000000e+00,5.1196576893e+00,9.2743368243e-01,9.0834972247e+00
4.5210000000e+00,5.1047064272e+00,9.3508647151e-01,9.1265622662e+00
4.5410000000e+00,5.0898575013e+00,9.4278406656e-01,9.1696579424e+00
4.5610000000e+00,5.0751116912e+00,9.5052654922e-01,9.2127842636e+00
4.5810000000e+00,5.0604697785e+00,9.5831399517e-01,9.2559412359e+00
4.6010000000e+00,5.0459325471e+00,9.6614647390e-01,9.2991288617e+00
4.6210000000e+00,5.0315007826e+00,9.7402404862e-01,9.3423471393e+00
4.6410000000e+00,5.0171752726e+00,9.8194677604e-01,9.3855960629e+00
4.6610000000e+00,5.0029568064e+00,9.8991470625e-01,9.4288756225e+00
4.6810000000e+00,4.9888461749e+00,9.9792788253e-01,9.4721858039e+00
4.7010000000e+00,4.9748441705e+00,1.0059863412e+00,9.5155265885e+00
4.7210000000e+00,4.9609515869e+00,1.0140901116e+00,9.5588979532e+00
4.7410000000e+00,4.9471692189e+00,1.0222392155e+00,9.6022998704e+00
4.7610000000e+00,4.9334978625e+00,1.0304336676e+00,9.6457323079e+00
4.7810000000e+00,4.9199383145e+00,1.0386734746e+00,9.6891952288e+00
4.8010000000e+00,4.9064913727e+00,1.0469586358e+00,9.7326885914e+00
4.8210000000e+00,4.8931578352e+00,1.0552891424e+00,9.7762123492e+00
4.8410000000e+00,4.8799385009e+00,1.0636649776e+00,9.8197664504e+00
4.8610000000e+00,4.8668341687e+00,1.0720861161e+00,9.8633508387e+00
4.8810000000e+00,4.8538456380e+00,1.0805525246e+00,9.9069654521e+00
4.9010000000e+00,4.8409737078e+00,1.0890641609e+00,9.9506102238e+00
4.9210000000e+00,4.8282191774e+00,1.0976209742e+00,9.9942850816e+00
4.9410000000e+00,4.8155828453e+00,1.1062229049e+00,1.0037989948e+01
4.9610000000e+00,4.8030655098e+00,1.1148698843e+00,1.0081724739e+01
4.9810000000e+00,4.7906679685e+00,1.1235618345e+00,1.0125489367e+01
5.0000000000e+00,4.7790019893e+00,1.1318607620e+00,1.0167093314e+01
5.0200000000e+00,4.7668403371e+00,1.1406401455e+00,1.0210915847e+01
5.0400000000e+00,4.7548008262e+00,1.1494642151e+00,1.0254767922e+01
5.0600000000e+00,4.7428842496e+00,1.1583328550e+00,1.0298649428e+01
5.0800000000e+00,4.7310913989e+00,1.1672459396e+00,1.0342560247e+01
5.1000000000e+00,4.7194230639e+00,1.1762033332e+00,1.0386500256e+01
5.1200000000e+00,4.7078800322e+00,1.1852048901e+00,1.0430469326e+01
5.1400000000e+00,4.6964630895e+00,1.1942504539e+00,1.0474467321e+01
5.1600000000e+00,4.6851730192e+00,1.2033398580e+00,1.0518494100e+01
5.1800000000e+00,4.6740106018e+00,1.2124729251e+00,1.0562549515e+01
5.2000000000e+00,4.6629766153e+00,1.2216494672e+00,1.0606633411e+01
5.2200000000e+00,4.6520718347e+00,1.2308692855e+00,1.0650745627e+01
5.2400000000e+00,4.6412970316e+00,1.2401321700e+00,1.0694885997e+01
5.2600000000e+00,4.6306529745e+00,1.2494378999e+00,1.0739054346e+01
5.2800000000e+00,4.6201404281e+00,1.2587862431e+00,1.0783250494e+01
5.3000000000e+00,4.6097601534e+00,1.2681769562e+00,1.0827474255e+01
5.3200000000e+00,4.5995129071e+00,1.2776097843e+00,1.0871725435e+01
5.3400000000e+00,4.5893994420e+00,1.2870844612e+00,1.0916003833e+01
5.3600000000e+00,4.5794205061e+00,1.2966007090e+00,1.0960309242e+01
5.3800000000e+00,4.5695768428e+00,1.3061582382e+00,1.1004641449e+01
5.4000000000e+00,4.5598691907e+00,1.3157567475e+00,1.1049000232e+01
5.4200000000e+00,4.5502982831e+00,1.3253959238e+00,1.1093385364e+01
5.4400000000e+00,4.5408648480e+00,1.3350754422e+00,1.1137796611e+01
5.4600000000e+00,4.5315696076e+00,1.3447949657e+00,1.1182233730e+01
5.4800000000e+00,4.5224132784e+00,1.3545541455e+00,1.1226696474e+01
5.5000000000e+00,4.5133965710e+00,1.3643526206e+00,1.1271184587e+01
5.5200000000e+00,4.5045201893e+00,1.3741900182e+00,1.1315697806e+01
5.5400000000e+00,4.4957848310e+00,1.3840659530e+00,1.1360235863e+01
5.5600000000e+00,4.4871911869e+00,1.3939800278e+00,1.1404798480e+01
5.5800000000e+00,4.4787399408e+00,1.4039318333e+00,1.1449385375e+01
5.6000000000e+00,4.4704317694e+00,1.4139209480e+00,1.1493996256e+01
5.6200000000e+00,4.4622673417e+00,1.4239469382e+00,1.1538630826e+01
5.6400000000e+00,4.4542473191e+00,1.4340093580e+00,1.1583288781e+01
5.6600000000e+00,4.4463723552e+00,1.4441077495e+00,1.1627969810e+01
5.6800000000e+00,4.4386430954e+00,1.4542416426e+00,1.1672673593e+01
5.7000000000e+00,4.4310601765e+00,1.4644105552e+00,1.1717399805e+01
5.7200000000e+00,4.4236242270e+00,1.4746139932e+00,1.1762148115e+01
5.7400000000e+00,4.4163358664e+00,1.4848514503e+00,1.1806918183e+01
5.7600000000e+00,4.4091957049e+00,1.4951224085e+00,1.1851709662e+01
5.7800000000e+00,4.4022043439e+00,1.5054263378e+00,1.1896522201e+01
5.8000000000e+00,4.3953623749e+00,1.5157626966e+00,1.1941355439e+01
5.8200000000e+00,4.3886703796e+00,1.5261309313e+00,1.1986209011e+01
5.8400000000e+00,4.3821289301e+00,1.5365304771e+00,1.2031082543e+01
5.8600000000e+00,4.3757385880e+00,1.5469607574e+00,1.2075975656e+01
5.8800000000e+00,4.3694999046e+00,1.5574211842e+00,1.2120887964e+01
5.9000000000e+00,4.3634134205e+00,1.5679111586e+00,1.2165819074e+01
5.9200000000e+00,4.3574796656e+00,1.5784300701e+00,1.2210768588e+01
5.9400000000e+00,4.3516991586e+00,1.5889772976e+00,1.2255736101e+01
5.9600000000e+00,4.3460724071e+00,1.5995522090e+00,1.2300721202e+01
5.9800000000e+00,4.3405999072e+00,1.6101541616e+00,1.2345723472e+01
6.0000000000e+00,4.3352821432e+00,1.6207825020e+00,1.2390742490e+01
6.0200000000e+00,4.3301195879e+00,1.6314365669e+00,1.2435777826e+01
6.0400000000e+00,4.3251127016e+00,1.6421156824e+00,1.2480829045e+01
6.0600000000e+00,4.3202619327e+00,1.6528191649e+00,1.2525895706e+01
6.0800000000e+00,4.3155677171e+00,1.6635463213e+00,1.2570977363e+01
6.1000000000e+00,4.3110304780e+00,1.6742964485e+00,1.2616073565e+01
6.1200000000e+00,4.3066506259e+00,1.6850688345e+00,1.2661183855e+01
6.1400000000e+00,4.3024285585e+00,1.6958627582e+00,1.2706307772e+01
6.1600000000e+00,4.2983646600e+00,1.7066774896e+00,1.2751444847e+01
6.1800000000e+00,4.2944593017e+00,1.7175122902e+00,1.2796594611e+01
6.2000000000e+00,4.2907128413e+00,1.7283664131e+00,1.2841756585e+01
6.2200000000e+00,4.2871256228e+00,1.7392391036e+00,1.2886930289e+01
6.2400000000e+00,4.2836979767e+00,1.7501295991e+00,1.2932115237e+01
6.2600000000e+00,4.2804302193e+00,1.7610371297e+00,1.2977310940e+01
6.2800000000e+00,4.2773226533e+00,1.7719609179e+00,1.3022516905e+01
6.3000000000e+00,4.2743755667e+00,1.7829001799e+00,1.3067732633e+01
6.3200000000e+00,4.2715892338e+00,1.7938541250e+00,1.3112957623e+01
6.3400000000e+00,4.2689639140e+00,1.8048219563e+00,1.3158191370e+01
6.3600000000e+00,4.2664998525e+00,1.8158028709e+00,1.3203433366e+01
6.3800000000e+00,4.2641972797e+00,1.8267960604e+00,1.3248683100e+01
6.4000000000e+00,4.2620564114e+00,1.8378007110e+00,1.3293940056e+01
6.4200000000e+00,4.2600774484e+00,1.8488160042e+00,1.3339203719e+01
6.4400000000e+00,4.2582605769e+00,1.8598411165e+00,1.3384473567e+01
6.4600000000e+00,4.2566059678e+00,1.8708752205e+00,1.3429749079e+01
6.4800000000e+00,4.2551137769e+00,1.8819174847e+00,1.3475029730e+01
6.5000000000e+00,4.2537841452e+00,1.8929670740e+00,1.3520314994e+01
6.5200000000e+00,4.2526171981e+00,1.9040231503e+00,1.3565604342e+01
6.5400000000e+00,4.2516130461e+00,1.9150848724e+00,1.3610897245e+01
6.5600000000e+00,4.2507717840e+00,1.9261513969e+00,1.3656193171e+01
6.5800000000e+00,4.2500934916e+00,1.9372218781e+00,1.3701491587e+01
6.6000000000e+00,4.2495782330e+00,1.9482954686e+00,1.3746791960e+01
6.6200000000e+00,4.2492260571e+00,1.9593713198e+00,1.3792093756e+01
6.6400000000e+00,4.2490369974e+00,1.9704485817e+00,1.3837396440e+01
6.6600000000e+00,4.2490131471e+00,1.9815264022e+00,1.3882699476e+01
6.6800000000e+00,4.2491561416e+00,1.9926039086e+00,1.3928002314e+01
6.7000000000e+00,4.2494622588e+00,2.0036802442e+00,1.3973304415e+01
6.7200000000e+00,4.2499314698e+00,2.0147545592e+00,1.4018605244e+01
6.7400000000e+00,4.2505637300e+00,2.0258260043e+00,1.4063904267e+01
6.7600000000e+00,4.2513589796e+00,2.0368937319e+00,1.4109200950e+01
6.7800000000e+00,4.2523171432e+00,2.0479568957e+00,1.4154494760e+01
6.8000000000e+00,4.2534381301e+00,2.0590146516e+00,1.4199785166e+01
6.8200000000e+00,4.2547218344e+00,2.0700661578e+00,1.4245071636e+01
6.8400000000e+00,4.2561681349e+00,2.0811105752e+00,1.4290353644e+01
6.8600000000e+00,4.2577768949e+00,2.0921470679e+00,1.4335630660e+01
6.8800000000e+00,4.2595479629e+00,2.1031748034e+00,1.4380902161e+01
6.9000000000e+00,4.2614811721e+00,2.1141929529e+00,1.4426167623e+01
6.9200000000e+00,4.2635763407e+00,2.1252006920e+00,1.4471426526e+01
6.9400000000e+00,4.2658332720e+00,2.1361972006e+00,1.4516678351e+01
6.9600000000e+00,4.2682517545e+00,2.1471816635e+00,1.4561922584e+01
6.9800000000e+00,4.2708315618e+00,2.1581532709e+00,1.4607158712e+01
